Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2017-11-14,Los Angeles Kings,Kings,Canucks,0.999,14.97,17.15,46.6,0.94,1.01,48.19,6.34,6.21,50.49
2017-11-14,Nashville Predators,Predators,Capitals,1.063,21.14,16.53,56.12,3.91,2.03,65.87,8.89,6.94,56.17
2017-11-14,Winnipeg Jets,Jets,Coyotes,1.112,19.64,19.41,50.29,3.91,1.0,79.58,9.08,6.07,59.95
2017-11-14,Minnesota Wild,Wild,Flyers,1.057,18.03,16.92,51.58,0.94,0.0,100.00,5.98,9.03,39.87
2017-11-14,Edmonton Oilers,Oilers,Golden Knights,1.032,21.06,11.48,64.72,3.97,2.01,66.42,4.1,3.94,51.0
2017-11-14,Pittsburgh Penguins,Penguins,Sabres,0.986,23.66,15.41,60.55,2.83,2.13,56.99,10.01,7.77,56.3
2017-11-14,Florida Panthers,Panthers,Stars,0.923,15.21,17.62,46.34,0.92,3.08,23.06,4.68,5.16,47.57
2017-11-15,Anaheim Ducks,Ducks,Bruins,1.093,26.91,33.47,44.56,3.86,2.02,65.70,14.89,12.74,53.89
2017-11-15,Detroit Red Wings,Red Wings,Flames,1.104,17.7,27.9,38.82,2.93,1.0,74.46,6.03,11.83,33.76
2017-11-15,Chicago Blackhawks,Blackhawks,Rangers,0.956,21.23,18.52,53.41,3.84,3.08,55.56,10.51,8.25,56.01
2017-11-16,Edmonton Oilers,Oilers,Blues,0.932,16.27,22.61,41.85,0.0,2.13,0.00,7.15,8.69,45.13
2017-11-16,Los Angeles Kings,Kings,Bruins,0.923,20.25,24.74,45.02,0.0,2.11,0.00,4.41,9.85,30.95
2017-11-16,Colorado Avalanche,Avalanche,Capitals,1.113,19.48,17.44,52.76,2.92,1.0,74.39,8.06,9.93,44.8
2017-11-16,Montreal Canadiens,Canadiens,Coyotes,0.967,22.84,16.41,58.19,3.82,3.04,55.70,6.82,10.33,39.77
2017-11-16,Toronto Maple Leafs,Maple Leafs,Devils,1.0,18.08,19.92,47.58,0.0,0.0,0,8.41,5.33,61.23
2017-11-16,Winnipeg Jets,Jets,Flyers,0.949,7.11,8.83,44.61,0.0,1.06,0.00,4.4,4.44,49.76
2017-11-16,Vancouver Canucks,Canucks,Golden Knights,0.964,14.28,23.17,38.13,1.87,4.27,30.54,3.46,4.42,43.91
2017-11-16,New York Islanders,Islanders,Hurricanes,0.984,20.87,32.05,39.44,2.88,3.08,48.27,9.38,15.69,37.42
2017-11-16,San Jose Sharks,Sharks,Panthers,0.923,19.24,13.91,58.04,0.0,2.13,0.00,9.11,9.79,48.2
2017-11-16,Ottawa Senators,Senators,Penguins,0.975,15.93,17.14,48.17,0.95,2.13,30.84,4.67,5.38,46.5
2017-11-16,Minnesota Wild,Wild,Predators,1.005,17.7,9.03,66.22,2.81,3.21,46.70,9.68,3.43,73.86
2017-11-16,Tampa Bay Lightning,Lightning,Stars,1.114,21.72,15.02,59.11,3.92,1.01,79.49,4.93,7.01,41.29
2017-11-17,Columbus Blue Jackets,Blue Jackets,Rangers,1.027,29.19,23.09,55.83,0.94,0.0,100.00,14.35,11.3,55.94
2017-11-17,Detroit Red Wings,Red Wings,Sabres,1.06,21.47,11.24,65.65,2.88,1.01,73.98,12.4,3.13,79.83
2017-11-18,Nashville Predators,Predators,Avalanche,1.047,8.16,17.49,31.82,1.97,2.01,49.57,4.1,5.93,40.85
2017-11-18,Pittsburgh Penguins,Penguins,Blackhawks,1.0,17.06,30.72,35.71,0.0,0.0,0,4.47,12.13,26.91
2017-11-18,Vancouver Canucks,Canucks,Blues,0.912,16.55,19.47,45.95,0.94,3.04,23.70,5.8,3.07,65.37
2017-11-18,San Jose Sharks,Sharks,Bruins,0.901,16.54,21.71,43.25,0.94,3.14,23.08,8.32,13.15,38.75
2017-11-18,Ottawa Senators,Senators,Coyotes,1.022,15.6,17.19,47.57,1.89,1.01,65.11,8.6,5.01,63.17
2017-11-18,Winnipeg Jets,Jets,Devils,1.067,15.03,21.24,41.44,4.86,2.02,70.67,6.84,9.19,42.67
2017-11-18,Philadelphia Flyers,Flyers,Flames,1.046,17.49,16.62,51.28,2.88,1.01,73.98,4.88,7.39,39.74
2017-11-18,Buffalo Sabres,Sabres,Hurricanes,0.975,14.94,23.52,38.85,0.92,2.11,30.42,8.26,8.57,49.06
2017-11-18,Tampa Bay Lightning,Lightning,Islanders,0.989,24.11,27.02,47.16,2.79,3.18,46.68,11.13,6.84,61.93
2017-11-18,Montreal Canadiens,Canadiens,Maple Leafs,0.773,20.07,31.55,38.88,0.0,6.43,0.00,8.17,15.49,34.52
2017-11-18,Dallas Stars,Stars,Oilers,1.314,16.63,20.17,45.19,4.79,1.06,81.92,9.54,6.3,60.21
2017-11-18,Los Angeles Kings,Kings,Panthers,1.105,15.11,21.93,40.79,1.97,0.0,100.00,6.0,9.2,39.47
2017-11-18,Washington Capitals,Capitals,Wild,1.028,19.03,17.19,52.55,0.94,0.0,100.00,8.97,10.22,46.77
2017-11-19,Detroit Red Wings,Red Wings,Avalanche,1.097,9.62,11.32,45.94,1.89,1.01,65.11,2.8,4.2,40.05
2017-11-19,Carolina Hurricanes,Hurricanes,Islanders,1.024,12.3,16.35,42.93,1.98,1.01,66.09,3.04,7.89,27.84
2017-11-19,Vegas Golden Knights,Golden Knights,Kings,0.998,33.91,17.29,66.24,2.92,2.02,59.11,15.11,4.9,75.52
2017-11-19,Anaheim Ducks,Ducks,Panthers,1.054,17.14,29.19,36.99,0.94,0.0,100.00,6.97,14.27,32.84
2017-11-19,New York Rangers,Rangers,Senators,1.1,21.78,19.11,53.25,1.93,0.0,100.00,12.74,7.11,64.19
2017-11-20,Buffalo Sabres,Sabres,Blue Jackets,0.974,9.1,17.44,34.28,1.87,3.18,37.00,3.62,5.51,39.66
2017-11-20,Toronto Maple Leafs,Maple Leafs,Coyotes,1.0,22.88,10.65,68.23,0.0,0.0,0,8.98,3.25,73.45
2017-11-20,Minnesota Wild,Wild,Devils,0.859,15.64,15.15,50.79,0.0,2.11,0.00,2.75,9.9,21.76
2017-11-20,San Jose Sharks,Sharks,Ducks,0.942,23.71,20.05,54.18,0.94,2.07,31.33,10.3,9.44,52.18
2017-11-20,Washington Capitals,Capitals,Flames,0.975,20.85,23.0,47.54,0.94,2.06,31.41,11.68,9.96,53.98
2017-11-20,Nashville Predators,Predators,Jets,1.029,15.15,17.57,46.29,1.94,2.01,49.12,9.06,6.03,60.04
2017-11-21,Dallas Stars,Stars,Canadiens,1.089,21.48,19.67,52.21,1.87,0.0,100.00,13.78,12.64,52.17
2017-11-21,Philadelphia Flyers,Flyers,Canucks,0.996,23.8,20.99,53.14,1.86,2.07,47.36,4.41,9.82,31.0
2017-11-21,St Louis Blues,Blues,Oilers,1.069,38.53,17.14,69.2,6.9,3.01,69.61,14.29,3.89,78.62
2017-11-22,Tampa Bay Lightning,Lightning,Blackhawks,0.991,23.83,22.52,51.42,0.92,1.06,46.65,11.7,11.94,49.49
2017-11-22,New Jersey Devils,Devils,Bruins,0.943,15.28,13.15,53.75,0.92,2.13,30.22,9.79,6.65,59.54
2017-11-22,Nashville Predators,Predators,Canadiens,0.944,14.32,15.47,48.07,0.0,1.06,0.00,3.86,6.32,37.95
2017-11-22,Pittsburgh Penguins,Penguins,Canucks,0.933,26.4,22.99,53.46,0.0,2.11,0.00,13.11,14.36,47.72
2017-11-22,Columbus Blue Jackets,Blue Jackets,Flames,1.0,20.93,20.97,49.96,0.0,0.0,0,6.54,5.33,55.13
2017-11-22,New York Islanders,Islanders,Flyers,0.969,26.92,29.65,47.59,0.94,2.11,30.87,10.02,14.95,40.13
2017-11-22,Anaheim Ducks,Ducks,Golden Knights,1.0,17.17,36.55,31.96,0.94,3.14,23.08,5.62,15.41,26.71
2017-11-22,Los Angeles Kings,Kings,Jets,0.953,17.41,27.02,39.19,0.0,1.06,0.00,1.87,8.69,17.7
2017-11-22,Florida Panthers,Panthers,Maple Leafs,1.001,16.39,28.77,36.29,0.94,1.01,48.26,3.8,15.6,19.59
2017-11-22,Detroit Red Wings,Red Wings,Oilers,0.823,11.45,22.84,33.39,0.92,6.33,12.73,2.53,8.74,22.43
2017-11-22,Carolina Hurricanes,Hurricanes,Rangers,0.793,15.79,28.38,35.75,0.0,5.37,0.00,7.82,9.16,46.06
2017-11-22,Washington Capitals,Capitals,Senators,1.065,24.01,20.68,53.72,2.93,2.01,59.31,5.77,9.11,38.76
2017-11-22,Arizona Coyotes,Coyotes,Sharks,0.96,15.53,18.81,45.22,0.95,2.13,30.84,8.1,8.89,47.68
2017-11-22,Colorado Avalanche,Avalanche,Stars,1.119,12.05,12.03,50.04,2.92,0.0,100.00,2.88,4.16,40.91
2017-11-22,Buffalo Sabres,Sabres,Wild,1.029,9.98,13.24,43.0,3.76,3.14,54.48,7.33,5.57,56.81
2017-11-24,Minnesota Wild,Wild,Avalanche,1.003,9.46,17.78,34.72,0.94,1.06,47.18,4.57,4.25,51.81
2017-11-24,New Jersey Devils,Devils,Canucks,1.027,24.25,18.13,57.22,1.93,1.01,65.64,8.68,3.04,74.04
2017-11-24,Dallas Stars,Stars,Flames,1.054,25.52,33.78,43.03,3.73,3.12,54.45,10.18,14.95,40.5
2017-11-24,Philadelphia Flyers,Flyers,Islanders,1.022,21.93,18.53,54.21,3.8,3.08,55.24,4.86,8.26,37.05
2017-11-24,Anaheim Ducks,Ducks,Jets,1.018,24.47,24.52,49.95,0.95,1.06,47.38,6.11,10.05,37.83
2017-11-24,Arizona Coyotes,Coyotes,Kings,1.0,13.48,20.65,39.5,0.94,1.01,48.26,5.73,7.27,44.09
2017-11-24,Washington Capitals,Capitals,Lightning,1.063,23.02,28.73,44.48,1.87,0.0,100.00,12.43,13.46,48.01
2017-11-24,Carolina Hurricanes,Hurricanes,Maple Leafs,0.87,32.98,17.94,64.77,2.79,4.23,39.70,15.72,4.5,77.72
2017-11-24,Buffalo Sabres,Sabres,Oilers,1.028,17.54,17.23,50.44,1.93,1.0,65.80,9.49,6.16,60.63
2017-11-24,Boston Bruins,Bruins,Penguins,1.0,18.08,17.01,51.52,3.86,2.03,65.61,4.86,10.19,32.3
2017-11-24,St Louis Blues,Blues,Predators,0.961,17.09,20.77,45.15,0.0,1.06,0.00,3.53,7.82,31.11
2017-11-24,New York Rangers,Rangers,Red Wings,1.033,32.07,29.87,51.78,0.92,0.0,100.00,13.97,14.0,49.94
2017-11-24,Columbus Blue Jackets,Blue Jackets,Senators,1.025,17.12,11.26,60.33,3.8,2.07,64.76,7.43,6.33,53.99
2017-11-24,Vegas Golden Knights,Golden Knights,Sharks,0.936,28.78,28.13,50.56,1.93,3.03,38.88,13.73,14.47,48.7
2017-11-25,Florida Panthers,Panthers,Blackhawks,0.937,21.07,26.58,44.22,0.95,4.26,18.26,11.18,12.11,48.01
2017-11-25,Toronto Maple Leafs,Maple Leafs,Capitals,0.951,19.79,16.6,54.38,1.87,2.11,47.02,5.39,5.61,49.0
2017-11-25,Detroit Red Wings,Red Wings,Devils,1.017,17.75,18.24,49.33,2.82,2.09,57.45,8.27,10.71,43.56
2017-11-25,Los Angeles Kings,Kings,Ducks,0.957,16.28,22.92,41.53,0.0,1.06,0.00,7.17,8.83,44.79
2017-11-25,Colorado Avalanche,Avalanche,Flames,0.971,16.45,28.2,36.84,0.95,2.13,30.84,5.35,9.96,34.92
2017-11-25,Arizona Coyotes,Coyotes,Golden Knights,1.02,20.41,7.7,72.59,1.87,1.08,63.45,11.26,3.31,77.27
2017-11-25,Ottawa Senators,Senators,Islanders,0.94,10.05,18.28,35.47,0.0,1.08,0.00,3.58,5.38,39.99
2017-11-25,San Jose Sharks,Sharks,Jets,1.033,20.75,33.83,38.01,0.99,0.0,100.00,10.22,14.95,40.61
2017-11-25,Pittsburgh Penguins,Penguins,Lightning,0.999,19.02,23.55,44.68,1.0,1.0,49.79,9.2,9.9,48.19
2017-11-25,Montreal Canadiens,Canadiens,Sabres,1.045,14.93,25.58,36.85,0.99,0.0,100.00,6.82,7.97,46.13
2017-11-25,St Louis Blues,Blues,Wild,1.076,16.75,17.37,49.09,1.97,0.0,100.00,6.14,7.95,43.59
2017-11-26,New York Rangers,Rangers,Canucks,1.051,13.8,27.87,33.11,2.8,3.19,46.74,6.32,7.64,45.28
2017-11-26,Boston Bruins,Bruins,Oilers,0.941,22.21,21.04,51.36,0.92,3.12,22.82,9.12,11.7,43.82
2017-11-26,Carolina Hurricanes,Hurricanes,Predators,1.001,30.76,33.02,48.23,1.87,2.02,48.00,16.22,15.67,50.87
2017-11-27,Montreal Canadiens,Canadiens,Blue Jackets,1.0,17.22,19.57,46.81,0.94,1.01,48.19,10.92,9.93,52.37
2017-11-27,Chicago Blackhawks,Blackhawks,Ducks,1.056,27.05,19.16,58.53,4.91,2.01,70.97,17.3,6.97,71.28
2017-11-27,Pittsburgh Penguins,Penguins,Flyers,0.908,29.26,22.19,56.87,1.87,3.19,36.93,12.98,15.12,46.2
2017-11-27,New Jersey Devils,Devils,Panthers,1.026,18.41,23.18,44.26,1.85,2.11,46.65,5.45,2.13,71.91
2017-11-27,Winnipeg Jets,Jets,Wild,1.098,25.53,17.1,59.88,4.87,2.13,69.57,9.71,7.34,56.94
2017-11-28,Nashville Predators,Predators,Blackhawks,1.011,20.74,22.14,48.38,1.89,2.03,48.23,6.61,11.18,37.15
2017-11-28,New York Islanders,Islanders,Canucks,1.12,24.32,22.24,52.23,3.9,0.0,100.00,9.96,7.84,55.95
2017-11-28,Edmonton Oilers,Oilers,Coyotes,1.058,19.59,28.7,40.56,1.85,1.06,63.62,9.24,13.95,39.85
2017-11-28,Columbus Blue Jackets,Blue Jackets,Hurricanes,0.984,22.26,24.37,47.74,1.89,2.02,48.26,10.41,9.15,53.21
2017-11-28,Detroit Red Wings,Red Wings,Kings,0.942,16.36,17.06,48.95,0.94,3.14,23.13,5.92,7.5,44.13
2017-11-28,Buffalo Sabres,Sabres,Lightning,0.953,5.32,10.89,32.82,0.0,1.08,0.00,0.88,6.64,11.74
2017-11-28,Calgary Flames,Flames,Maple Leafs,0.927,16.42,25.0,39.64,0.92,3.18,22.38,6.24,5.54,52.97
2017-11-28,New York Rangers,Rangers,Panthers,0.975,22.97,12.08,65.53,3.71,4.23,46.72,9.59,5.46,63.74
2017-11-28,Philadelphia Flyers,Flyers,Sharks,0.996,13.13,19.72,39.96,0.94,2.09,31.13,4.62,9.93,31.75
2017-11-28,Vegas Golden Knights,Golden Knights,Stars,0.924,18.95,20.63,47.88,0.0,2.13,0.00,4.45,8.86,33.41
2017-11-29,St Louis Blues,Blues,Ducks,1.021,15.39,16.7,47.95,0.92,1.06,46.47,3.35,6.72,33.26
2017-11-29,Colorado Avalanche,Avalanche,Jets,1.014,15.0,19.04,44.06,0.92,1.06,46.65,4.62,3.3,58.35
2017-11-29,Boston Bruins,Bruins,Lightning,1.002,37.42,18.38,67.07,1.93,1.0,65.80,6.91,4.93,58.36
2017-11-29,Montreal Canadiens,Canadiens,Senators,1.037,26.67,20.78,56.21,0.94,0.0,100.00,9.26,7.43,55.51
2017-11-30,Detroit Red Wings,Red Wings,Canadiens,0.842,15.11,18.19,45.37,0.92,4.19,18.05,4.56,6.5,41.22
2017-11-30,Nashville Predators,Predators,Canucks,0.944,21.08,21.6,49.39,1.89,3.08,38.00,10.43,10.38,50.11
2017-11-30,Calgary Flames,Flames,Coyotes,1.071,28.43,16.18,63.73,2.92,0.0,100.00,18.44,9.34,66.38
2017-11-30,Minnesota Wild,Wild,Golden Knights,1.018,17.07,19.87,46.21,2.81,2.07,57.61,6.49,9.52,40.53
2017-11-30,Washington Capitals,Capitals,Kings,0.954,16.0,24.09,39.91,1.89,3.08,38.00,8.37,13.86,37.66
2017-11-30,Edmonton Oilers,Oilers,Maple Leafs,1.015,31.33,26.51,54.17,3.75,3.21,53.89,10.51,20.05,34.4
2017-11-30,Chicago Blackhawks,Blackhawks,Stars,1.046,12.81,23.24,35.54,1.85,2.11,46.65,1.77,12.78,12.14
2017-12-01,Colorado Avalanche,Avalanche,Devils,0.928,13.93,9.61,59.19,0.0,1.06,0.00,5.45,4.31,55.84
2017-12-01,Columbus Blue Jackets,Blue Jackets,Ducks,1.033,14.21,12.75,52.71,1.89,1.01,65.11,5.56,5.33,51.06
2017-12-01,Winnipeg Jets,Jets,Golden Knights,0.961,17.17,21.47,44.44,1.91,3.07,38.33,6.77,7.28,48.18
2017-12-01,New York Rangers,Rangers,Hurricanes,0.964,16.42,24.32,40.3,0.0,1.06,0.00,4.87,10.22,32.28
2017-12-01,St Louis Blues,Blues,Kings,0.864,17.31,14.57,54.3,0.0,3.18,0.00,9.47,10.24,48.04
2017-12-01,Buffalo Sabres,Sabres,Penguins,0.85,17.02,12.46,57.73,0.0,3.21,0.00,5.8,6.79,46.09
2017-12-01,New York Islanders,Islanders,Senators,0.992,20.45,27.97,42.24,3.76,4.2,47.25,12.06,8.67,58.18
2017-12-01,Florida Panthers,Panthers,Sharks,0.97,15.27,29.21,34.32,0.94,2.07,31.33,5.57,9.5,36.94
2017-12-02,Dallas Stars,Stars,Blackhawks,0.958,16.28,21.7,42.87,0.94,2.02,31.81,7.6,4.14,64.77
2017-12-02,Washington Capitals,Capitals,Blue Jackets,1.069,25.27,33.0,43.36,2.92,2.03,59.01,7.01,9.91,41.42
2017-12-02,Minnesota Wild,Wild,Blues,1.052,13.85,18.13,43.31,0.94,0.0,100.00,0.93,7.21,11.48
2017-12-02,Philadelphia Flyers,Flyers,Bruins,0.872,10.46,15.41,40.43,0.0,3.18,0.00,2.58,6.64,27.99
2017-12-02,Arizona Coyotes,Coyotes,Devils,1.21,17.73,19.31,47.86,4.91,0.0,100.00,8.11,9.86,45.12
2017-12-02,Nashville Predators,Predators,Ducks,0.962,15.23,14.63,51.01,0.0,1.06,0.00,6.54,6.39,50.59
2017-12-02,Vancouver Canucks,Canucks,Maple Leafs,1.006,13.2,31.26,29.7,0.94,1.01,48.19,5.98,11.94,33.36
2017-12-02,Calgary Flames,Flames,Oilers,0.904,12.87,27.0,32.28,2.79,6.45,30.16,6.75,11.21,37.58
2017-12-02,Carolina Hurricanes,Hurricanes,Panthers,0.967,24.69,22.01,52.88,0.0,1.01,0.00,9.91,7.08,58.32
2017-12-02,Montreal Canadiens,Canadiens,Red Wings,1.216,28.88,16.01,64.33,7.9,1.0,88.72,14.15,3.91,78.35
2017-12-02,Pittsburgh Penguins,Penguins,Sabres,1.105,18.99,15.61,54.89,2.92,1.0,74.39,4.01,5.16,43.73
2017-12-02,Tampa Bay Lightning,Lightning,Sharks,1.021,31.83,12.17,72.35,3.88,2.06,65.33,14.25,1.07,93.04
2017-12-03,Vegas Golden Knights,Golden Knights,Coyotes,1.01,33.99,17.61,65.87,1.89,1.01,65.11,14.27,6.33,69.28
2017-12-03,Chicago Blackhawks,Blackhawks,Kings,0.94,19.87,15.9,55.55,0.0,1.06,0.00,5.61,5.33,51.29
2017-12-03,Winnipeg Jets,Jets,Senators,1.048,30.49,17.06,64.12,1.97,0.0,100.00,15.39,5.8,72.63
2017-12-03,Colorado Avalanche,Avalanche,Stars,0.812,16.89,16.81,50.12,1.87,6.39,22.62,2.51,8.98,21.87
2017-12-04,Nashville Predators,Predators,Bruins,1.151,14.37,17.52,45.06,4.9,2.02,70.83,10.07,7.03,58.88
2017-12-04,Calgary Flames,Flames,Flyers,0.837,25.87,17.01,60.34,1.86,4.19,30.74,8.08,9.71,45.41
2017-12-04,Florida Panthers,Panthers,Islanders,0.947,14.15,15.96,47.0,1.87,3.12,37.41,3.75,4.36,46.21
2017-12-04,Washington Capitals,Capitals,Sharks,1.059,11.85,20.03,37.17,1.93,1.01,65.57,8.8,8.17,51.87
2017-12-05,Montreal Canadiens,Canadiens,Blues,0.993,14.54,23.83,37.9,2.8,4.25,39.73,6.37,11.0,36.68
2017-12-05,Columbus Blue Jackets,Blue Jackets,Devils,0.907,21.49,33.94,38.77,0.92,4.24,17.90,10.49,22.01,32.28
2017-12-05,Vegas Golden Knights,Golden Knights,Ducks,1.006,27.31,19.07,58.88,2.86,2.07,57.97,7.44,8.68,46.15
2017-12-05,Vancouver Canucks,Canucks,Hurricanes,1.088,23.37,24.7,48.61,1.93,0.0,100.00,7.0,7.13,49.54
2017-12-05,Tampa Bay Lightning,Lightning,Islanders,1.096,39.68,21.37,64.99,3.92,1.01,79.48,15.05,6.98,68.32
2017-12-05,Detroit Red Wings,Red Wings,Jets,1.197,15.32,14.72,51.0,4.9,0.0,100.00,5.99,3.97,60.1
2017-12-05,Dallas Stars,Stars,Predators,0.965,29.96,20.24,59.69,1.83,2.13,46.33,12.61,8.02,61.13
2017-12-05,Pittsburgh Penguins,Penguins,Rangers,0.907,23.67,28.38,45.48,1.89,4.14,31.33,10.24,13.83,42.55
2017-12-05,Colorado Avalanche,Avalanche,Sabres,0.952,17.68,28.0,38.71,0.0,1.06,0.00,5.5,11.02,33.32
2017-12-05,Los Angeles Kings,Kings,Wild,1.078,20.76,17.71,53.96,3.78,2.11,64.14,5.56,8.57,39.32
2017-12-06,Washington Capitals,Capitals,Blackhawks,1.201,16.14,12.85,55.68,3.91,1.0,79.58,7.93,6.04,56.76
2017-12-06,Toronto Maple Leafs,Maple Leafs,Flames,1.045,26.8,19.27,58.18,0.92,0.0,100.00,7.27,10.81,40.22
2017-12-06,Edmonton Oilers,Oilers,Flyers,0.962,18.16,27.71,39.59,0.95,2.13,30.84,8.11,9.81,45.27
2017-12-06,Anaheim Ducks,Ducks,Senators,1.126,16.79,24.08,41.08,1.93,0.0,100.00,5.81,8.23,41.38
2017-12-07,Tampa Bay Lightning,Lightning,Avalanche,1.014,29.14,16.75,63.5,2.81,2.07,57.61,10.49,7.04,59.85
2017-12-07,Boston Bruins,Bruins,Coyotes,1.114,30.55,21.67,58.51,4.87,1.01,82.80,13.96,8.94,60.95
2017-12-07,Montreal Canadiens,Canadiens,Flames,0.993,25.89,16.62,60.91,1.87,2.07,47.45,7.5,9.51,44.08
2017-12-07,Vancouver Canucks,Canucks,Flyers,0.983,23.1,16.65,58.11,0.92,1.08,46.01,11.56,7.76,59.85
2017-12-07,San Jose Sharks,Sharks,Hurricanes,0.827,21.46,30.1,41.63,0.0,4.23,0.00,8.82,12.32,41.72
2017-12-07,Pittsburgh Penguins,Penguins,Islanders,0.909,23.71,19.2,55.26,0.99,2.03,32.80,10.75,9.14,54.05
2017-12-07,Florida Panthers,Panthers,Jets,1.005,20.5,22.59,47.58,3.8,3.04,55.58,8.55,6.14,58.2
2017-12-07,Los Angeles Kings,Kings,Senators,1.043,32.41,21.81,59.78,2.83,1.01,73.68,10.28,6.27,62.13
2017-12-07,St Louis Blues,Blues,Stars,1.0,11.96,17.79,40.19,0.0,0.0,0,3.94,6.0,39.63
2017-12-08,New Jersey Devils,Devils,Blue Jackets,0.981,15.08,20.95,41.85,2.86,3.08,48.09,11.2,5.37,67.6
2017-12-08,Nashville Predators,Predators,Golden Knights,1.049,18.88,22.65,45.46,2.82,1.08,72.37,3.52,7.77,31.17
2017-12-08,Washington Capitals,Capitals,Rangers,1.034,28.91,24.07,54.56,3.86,2.03,65.61,12.87,4.01,76.23
2017-12-08,Chicago Blackhawks,Blackhawks,Sabres,0.945,34.08,10.77,75.99,0.0,1.06,0.00,11.94,3.3,78.36
2017-12-08,Anaheim Ducks,Ducks,Wild,1.002,18.32,30.11,37.83,1.87,2.07,47.45,9.62,13.46,41.67
2017-12-09,Florida Panthers,Panthers,Avalanche,0.838,14.71,15.88,48.09,1.87,5.25,26.24,0.93,6.32,12.88
2017-12-09,Detroit Red Wings,Red Wings,Blues,0.762,14.51,19.17,43.09,0.92,6.43,12.48,7.46,9.15,44.91
2017-12-09,Calgary Flames,Flames,Canucks,1.031,22.21,11.76,65.39,2.79,1.06,72.54,8.15,3.2,71.84
2017-12-09,Columbus Blue Jackets,Blue Jackets,Coyotes,1.032,27.07,21.9,55.28,0.94,0.0,100.00,9.91,8.02,55.26
2017-12-09,New York Rangers,Rangers,Devils,1.055,23.38,19.61,54.39,4.89,2.02,70.79,8.99,6.99,56.27
2017-12-09,Dallas Stars,Stars,Golden Knights,1.004,28.31,29.32,49.13,2.8,3.19,46.74,10.89,9.79,52.65
2017-12-09,Los Angeles Kings,Kings,Hurricanes,1.105,14.1,20.22,41.08,1.93,0.0,100.00,2.01,8.32,19.45
2017-12-09,Boston Bruins,Bruins,Islanders,0.995,27.56,17.36,61.36,0.99,1.01,49.36,6.79,7.19,48.57
2017-12-09,Tampa Bay Lightning,Lightning,Jets,0.941,16.0,19.27,45.37,1.87,3.12,37.41,3.75,4.26,46.81
2017-12-09,Pittsburgh Penguins,Penguins,Maple Leafs,0.875,14.53,27.1,34.91,0.92,4.26,17.72,5.12,15.8,24.47
2017-12-09,Montreal Canadiens,Canadiens,Oilers,0.883,20.74,29.73,41.09,0.0,4.26,0.00,8.43,16.22,34.19
2017-12-09,San Jose Sharks,Sharks,Senators,1.103,23.13,9.93,69.95,2.92,0.0,100.00,13.82,5.13,72.94
2017-12-10,Chicago Blackhawks,Blackhawks,Coyotes,1.048,24.21,23.74,50.49,2.88,1.01,73.98,10.53,13.54,43.76
2017-12-10,Toronto Maple Leafs,Maple Leafs,Oilers,1.044,21.04,29.86,41.34,0.94,0.0,100.00,4.92,7.02,41.22
2017-12-10,St Louis Blues,Blues,Sabres,1.055,27.05,13.94,66.0,1.93,0.0,100.00,6.92,3.01,69.69
2017-12-10,San Jose Sharks,Sharks,Wild,0.946,23.03,23.68,49.3,0.92,2.13,30.30,9.65,9.16,51.3
2017-12-11,Pittsburgh Penguins,Penguins,Avalanche,0.944,23.45,19.18,55.01,0.0,1.06,0.00,11.11,10.87,50.55
2017-12-11,Winnipeg Jets,Jets,Canucks,1.15,23.21,13.76,62.78,3.87,1.01,79.27,7.07,3.04,69.93
2017-12-11,New York Islanders,Islanders,Capitals,1.072,29.63,21.05,58.47,2.92,1.0,74.39,20.17,6.84,74.68
2017-12-11,Anaheim Ducks,Ducks,Hurricanes,1.043,22.43,26.2,46.13,2.86,2.07,57.97,9.7,12.35,44.0
2017-12-11,Detroit Red Wings,Red Wings,Panthers,1.041,22.47,20.39,52.43,0.94,0.0,100.00,8.66,8.33,50.97
2017-12-11,New York Rangers,Rangers,Stars,1.031,18.47,40.15,31.5,0.92,1.06,46.65,12.62,20.81,37.75
2017-12-12,Washington Capitals,Capitals,Avalanche,0.989,25.96,30.07,46.33,1.89,2.02,48.35,9.86,12.16,44.78
2017-12-12,Minnesota Wild,Wild,Flames,1.004,9.67,13.36,41.99,0.94,1.01,48.26,1.87,3.2,36.91
2017-12-12,Vegas Golden Knights,Golden Knights,Hurricanes,1.031,15.06,23.41,39.14,1.85,2.11,46.65,3.64,6.5,35.88
2017-12-12,New Jersey Devils,Devils,Kings,1.059,18.39,14.58,55.77,2.92,1.0,74.44,5.0,6.04,45.3
2017-12-12,St Louis Blues,Blues,Lightning,0.896,16.41,31.81,34.03,0.0,2.13,0.00,5.5,12.25,31.0
2017-12-12,Philadelphia Flyers,Flyers,Maple Leafs,1.033,18.63,16.83,52.54,2.81,1.01,73.54,9.14,5.33,63.18
2017-12-12,Columbus Blue Jackets,Blue Jackets,Oilers,0.944,20.97,24.84,45.77,1.83,4.27,30.04,4.22,9.22,31.42
2017-12-12,Chicago Blackhawks,Blackhawks,Panthers,1.015,18.18,24.75,42.35,1.87,2.07,47.45,7.48,11.28,39.86
2017-12-12,Buffalo Sabres,Sabres,Senators,1.037,13.93,18.64,42.78,1.93,1.0,65.80,5.82,9.02,39.25
