"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-10-19 - Flames 4, Jets 1","Winnipeg Jets","Limited ReportFull Report","50.2","63.68","48.93","56.55","44.23","42.42","51.04","33.38","31.06","51.80","1.13","3.75","23.13","3.02","2.14","58.51","32.81","26.67","55.16","16.37","10.16","61.70","14.35","8.83","61.91","1.13","2.57","30.43","7.84","70.85","16.19","16.58","49.41","5.4","13.92","27.95","0","1.26","0.00","0.00","90.91","23.34","19.96","53.90","13.49","8.27","62.00","0","0","-","0.00","100.00","3.38","87.93","0.913","15016"
"2014-10-19 - Sharks 0, Rangers 4","New York Rangers","Limited ReportFull Report","49.9","58.29","48.62","54.52","44.66","36.49","55.03","32.6","28.11","53.70","4.71","0","100.00","3.79","1.69","69.13","30.81","19.44","61.31","19.68","8.7","69.35","17.65","7.33","70.66","4.66","0","100.00","26.38","100.00","11.02","10.63","50.91","7.15","8.41","45.93","0","0","-","0.00","100.00","16.83","21.31","44.12","7.32","10.04","42.17","0","0","-","0.00","100.00","14.43","100.00","1.144","18006"
"2014-10-19 - Wild 1, Kings 2","Los Angeles Kings","Limited ReportFull Report","46.233333333333","34.88","56.4","38.21","26.47","49.66","34.77","17.18","33.08","34.18","1.28","1.32","49.36","1.14","2.03","35.91","14.13","25.88","35.32","3.88","10.54","26.93","1.31","5.21","20.09","1.28","1.34","48.87","98.13","74.18","10.4","15.15","40.71","5.11","9.11","35.94","0","0","-","0.00","100.00","17.73","27.63","39.08","11.02","18.61","37.19","0","0","-","0.00","100.00","7.47","96.02","1.035","18230"
"2014-10-20 - Lightning 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","48.783333333333","47.37","50.52","48.39","36.37","33.7","51.91","24.21","28.55","45.90","2.3","2.54","47.45","1.84","1.63","52.90","16.58","25.27","39.61","7.13","6.4","52.70","3.57","5.03","41.49","0","0","-","0.00","100.00","9.47","18.69","33.63","8.34","12.49","40.04","2.35","1.3","64.33","28.14","89.58","23.47","17.28","57.60","12.47","11.21","52.65","0","1.3","0.00","0.00","88.44","9.48","91.09","1.006","16839"
"2014-10-21 - Canucks 3, Stars 6","Dallas Stars","Limited ReportFull Report","41.316666666667","51.03","66.4","43.46","40.89","60","40.53","28.13","46.9","37.49","7.14","4.38","62.00","2.69","5.77","31.82","24.33","44.03","35.59","11.81","31.12","27.51","7.47","24.98","23.01","4.21","4.45","48.57","56.34","82.17","12.67","13.21","48.94","9.1","8.31","52.26","2.87","0","100.00","31.59","100.00","22.73","16.9","57.35","11.53","10.51","52.32","0","0","-","0.00","100.00","25.38","90.67","1.161","15678"
"2014-10-21 - Coyotes 3, Predators 4","Nashville Predators","Limited ReportFull Report","44.266666666667","46.96","55.03","46.05","33.57","39.44","45.98","20.73","35.01","37.18","3.78","1.43","72.54","2.64","2.37","52.73","28.06","28.66","49.48","12.53","11.69","51.73","10.1","10.16","49.84","2.52","1.43","63.72","24.96","85.88","15.44","16.97","47.64","6.52","11.12","36.98","1.3","0","100.00","19.96","100.00","14.57","22.32","39.49","3.9","12.49","23.78","0","0","-","0.00","100.00","18.25","95.91","1.142","15694"
"2014-10-21 - Flyers 0, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","50.55","66.06","49.5","57.16","53.82","36.05","59.89","43.49","29.26","59.78","2.29","0","100.00","3.28","1.88","63.62","33.94","24.7","57.88","18.78","12.64","59.77","14.06","11.29","55.46","1.12","0","100.00","7.95","100.00","15.2","11.93","56.02","12.23","6.77","64.36","1.16","0","100.00","9.48","100.00","26.05","15.93","62.05","16.05","9.23","63.47","0","0","-","0.00","100.00","5.27","100.00","1.053","21162"
"2014-10-21 - Hurricanes 1, Jets 3","Winnipeg Jets","Limited ReportFull Report","41.583333333333","54.69","44.36","55.22","43.52","32.86","56.98","25.45","26.01","49.46","4.21","0","100.00","2.12","1.58","57.26","23.25","21.32","52.17","7.1","8.66","45.06","4.28","7.13","37.50","2.79","0","100.00","65.17","100.00","16.47","12.38","57.09","8.71","7.15","54.92","1.36","0","100.00","15.60","100.00","24.8","18.31","57.52","9.43","10.18","48.10","0","0","-","0.00","100.00","16.56","100.00","1.166","15016"
"2014-10-21 - Lightning 2, Flames 1","Calgary Flames","Limited ReportFull Report","55.95","33.78","47.35","41.63","26.31","29.24","47.37","16.88","19.37","46.56","0","1.08","0.00","1.36","1.79","43.11","13.44","16.47","44.93","6.15","6.59","48.28","3.11","3.19","49.38","0","1.08","0.00","0.00","66.03","7.31","9.8","42.73","5.24","5.49","48.82","0","0","-","0.00","100.00","17.98","27.88","39.21","8.56","10.58","44.71","0","0","-","0.00","100.00","0.00","94.40","0.944","19289"
"2014-10-21 - Maple Leafs 5, Islanders 2","New York Islanders","Limited ReportFull Report","42.616666666667","51.46","48.71","51.37","40.04","33.94","54.12","30.79","31.04","49.80","1.33","7.33","15.35","2.14","2.06","50.89","35.37","35.79","49.71","6.03","7.73","43.84","4.86","6.2","43.94","0","1.49","0.00","0.00","75.98","29.33","27.89","51.26","19.56","17.46","52.83","1.33","2.95","31.13","6.82","83.09","13.2","10.38","55.98","6.69","4.6","59.23","0","1.57","0.00","0.00","65.85","4.31","76.39","0.807","11408"
"2014-10-21 - Panthers 4, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","49.616666666667","37.84","65.83","36.50","33.65","52.76","38.94","23.94","42.3","36.14","1.14","3.8","23.08","1.43","3.23","30.60","14.31","28.52","33.41","4.36","17.13","20.30","4.39","15.69","21.86","1.14","2.53","31.03","25.95","83.87","9.84","11.43","46.25","6.83","10.06","40.45","0","1.27","0.00","0.00","87.35","21.48","27.16","44.15","12.86","14.31","47.32","0","0","-","0.00","100.00","4.77","91.01","0.958","14440"
"2014-10-21 - Rangers 4, Devils 3","New Jersey Devils","Limited ReportFull Report","48.916666666667","40.37","38","51.51","30.83","30.86","49.98","26.19","24.24","51.93","0","1.24","0.00","1.95","1.88","50.82","17.5","17.44","50.09","6.82","10.08","40.34","5.8","8.6","40.28","0","1.24","0.00","0.00","85.60","10.7","7.4","59.11","7.13","4.98","58.85","0","0","-","0.00","100.00","20.31","18.57","52.24","13.27","10.72","55.32","0","0","-","0.00","100.00","0.00","94.88","0.949","14484"
"2014-10-21 - Red Wings 1, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","49.483333333333","51.61","52.22","49.70","38.6","34.52","52.79","33.08","27.97","54.18","0","1.28","0.00","1.65","2.17","43.24","17.98","19.34","48.17","7.75","7.88","49.58","7.81","6.53","54.46","0","1.28","0.00","0.00","80.36","10.13","11.49","46.85","5.78","6.34","47.71","0","0","-","0.00","100.00","27.08","26.69","50.36","18.28","12.61","59.18","0","0","-","0.00","100.00","0.00","95.42","0.954","21287"
"2014-10-21 - Sharks 3, Bruins 5","Boston Bruins","Limited ReportFull Report","52.416666666667","61.65","51.57","54.45","43.75","37.42","53.90","31.43","28.92","52.08","2.14","2.37","47.45","1.98","1.71","53.74","20.86","18.91","52.45","8.51","7.1","54.52","7.58","4.61","62.19","1.08","2.37","31.28","14.21","48.64","12.36","11.8","51.17","5.52","5.8","48.77","1.1","0","100.00","19.92","100.00","37.2","28.01","57.05","16.11","16.13","49.97","0","0","-","0.00","100.00","6.80","91.82","0.986","17565"
"2014-10-22 - Capitals 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","52.616666666667","34.15","61.93","35.55","26.07","46.65","35.85","18.02","33.95","34.67","2.13","1.2","63.87","1.06","2.74","27.92","12.11","26.59","31.30","6.54","12.72","33.95","4.39","11.45","27.70","1.07","0","100.00","24.48","100.00","5.54","13.76","28.71","3.27","8.12","28.73","1.1","0","100.00","33.46","100.00","15.08","29.24","34.02","7.06","14.41","32.87","0","1.2","0.00","0.00","91.66","11.82","96.45","1.083","16839"
"2014-10-22 - Flyers 5, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","49.083333333333","45.11","50.78","47.04","35.9","42.99","45.51","25.85","34.84","42.60","3.45","5.13","40.16","1.62","2.9","35.77","19.79","27.37","41.97","6.87","14.72","31.80","6.92","11.96","36.67","1.14","3.91","22.51","16.40","67.30","12.99","12.71","50.55","3.59","8.82","28.94","1.16","0","100.00","32.25","100.00","25.08","19.59","56.15","15.25","13","53.98","1.09","1.15","48.66","7.13","91.18","13.33","85.26","0.986","18661"
"2014-10-22 - Sabres 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","47.716666666667","71.8","52.23","57.89","53.82","36.22","59.77","36.92","22.91","61.71","3.67","1.28","74.22","2.71","2.84","48.80","37.99","28.57","57.07","7.56","15.07","33.40","5.12","8.66","37.13","0","1.3","0.00","0.00","84.97","31.11","13.45","69.82","15.16","6.3","70.63","3.56","0","100.00","23.49","100.00","32.56","22.34","59.31","16.74","6.87","70.90","0","0","-","0.00","100.00","9.95","94.43","1.044","16067"
"2014-10-23 - Blackhawks 2, Predators 3","Nashville Predators","Limited ReportFull Report","52.583333333333","54.16","51.31","51.35","41.8","36.8","53.18","29.24","30.16","49.22","3.26","2.36","57.97","1.77","2.13","45.41","20.81","21.84","48.80","6.5","6.87","48.61","2.32","6.78","25.50","1.13","2.39","32.10","48.66","64.76","14.42","14.78","49.39","7.77","8","49.27","2.18","0","100.00","28.02","100.00","29.76","24.27","55.08","19.4","13.17","59.56","0","0","-","0.00","100.00","11.15","92.17","1.033","17157"
"2014-10-23 - Blue Jackets 5, Sharks 4","San Jose Sharks","Limited ReportFull Report","41.516666666667","56.04","51.93","51.91","47.3","34.96","57.50","37.5","23.21","61.76","4.06","4.52","47.34","2.34","2.44","49.04","25.19","26.64","48.59","8.23","7.5","52.34","5.58","4.45","55.62","0","3.03","0.00","0.00","32.06","17.1","18.95","47.44","12.86","11.9","51.94","2.76","1.52","64.47","21.45","87.23","30.45","21.38","58.76","19.09","6.77","73.81","1.37","0","100.00","7.16","100.00","10.83","80.53","0.914","17562"
"2014-10-23 - Canucks 4, Blues 1","St Louis Blues","Limited ReportFull Report","47.65","55.37","43.06","56.25","36.68","34.89","51.25","29.9","23.79","55.69","0","2.66","0.00","2.12","2.34","47.50","34.32","27.05","55.92","10.2","9.52","51.73","8.04","6.71","54.50","0","1.33","0.00","0.00","80.14","23.79","17.67","57.38","9.33","10.52","47.00","0","1.32","0.00","0.00","87.41","16.73","10.84","60.67","11.25","2.66","80.85","0","0","-","0.00","100.00","0.00","88.82","0.888","16099"
"2014-10-23 - Coyotes 0, Wild 2","Minnesota Wild","Limited ReportFull Report","48.2","63.8","51.14","55.51","42.58","37.49","53.18","30.09","23.19","56.47","2.41","0","100.00","2","1.63","55.09","26.9","13.73","66.21","11.92","5.21","69.60","7.36","1.31","84.88","1.17","0","100.00","15.92","100.00","15.11","8.33","64.46","4.9","4.99","49.58","0","0","-","0.00","100.00","31.03","30.52","50.42","16.62","14.19","53.94","1.32","0","100.00","7.95","100.00","7.99","100.00","1.080","18554"
"2014-10-23 - Hurricanes 0, Flames 5","Calgary Flames","Limited ReportFull Report","52","49.89","40.09","55.44","36.06","23.66","60.38","25.31","17.31","59.38","5.66","0","100.00","1.64","0.99","62.44","18.59","11.2","62.42","7.98","1.11","87.74","8.09","1.1","88.05","4.46","0","100.00","55.08","100.00","10.7","9.78","52.23","8.14","6.81","54.45","1.09","0","100.00","13.34","100.00","29.62","22.62","56.70","9.03","8","53.00","0","0","-","0.00","100.00","22.39","100.00","1.224","19289"
"2014-10-23 - Islanders 3, Bruins 2","Boston Bruins","Limited ReportFull Report","54.833333333333","57.65","63.08","47.75","40","57.48","41.04","25.59","42.84","37.39","2.05","3.49","37.02","2.22","2.86","43.77","34.02","26.59","56.13","9.64","14.54","39.87","6.76","13.27","33.74","2.02","3.5","36.60","29.92","73.61","23.85","12.37","65.85","11.08","7.15","60.79","0","0","-","0.00","100.00","19.2","31.34","37.98","5.74","18.98","23.20","0","0","-","0.00","100.00","8.02","91.85","0.999","17565"
"2014-10-23 - Penguins 3, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","47.016666666667","34.83","43.03","44.73","30.82","31.12","49.75","23.1","25.17","47.85","1.21","4.1","22.86","2.15","1.5","58.97","18.1","21.19","46.07","8.93","5.74","60.87","6.69","4.29","60.97","0","1.38","0.00","0.00","67.78","8.98","15.66","36.44","5.91","9.5","38.37","1.31","2.67","32.95","22.18","71.89","14.74","17.4","45.87","9.14","11.52","44.25","0","0","-","0.00","100.00","5.26","83.73","0.890","20027"
"2014-10-23 - Sabres 0, Kings 2","Los Angeles Kings","Limited ReportFull Report","49.583333333333","87.56","42.85","67.14","64.77","37.94","63.06","44.55","27.61","61.73","0","0","-","3.95","2.24","63.80","43.26","17.8","70.84","17.05","9.64","63.88","12.37","8.34","59.74","0","0","-","0.00","100.00","26.64","8.08","76.72","13.44","4.79","73.75","0","0","-","0.00","100.00","36.32","23.33","60.89","18.54","14.19","56.64","0","0","-","0.00","100.00","0.00","100.00","1.000","18230"
"2014-10-24 - Blue Jackets 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","46.866666666667","56.23","33.27","62.83","43.29","28.97","59.91","28.34","14.43","66.26","1.27","0","100.00","2.15","1.28","62.68","22.3","10.08","68.88","7.75","3.85","66.81","6.54","0","100.00","1.27","0","100.00","19.37","-","14.81","6.05","71.00","6.42","2.49","72.01","0","0","-","0.00","100.00","31.84","18.69","63.01","14.17","7.92","64.16","0","0","-","0.00","100.00","4.47","100.00","1.045","15778"
"2014-10-24 - Canucks 3, Avalanche 7","Colorado Avalanche","Limited ReportFull Report","46.316666666667","67.78","44.77","60.22","57.92","37.42","60.76","49.23","28.95","62.97","7.52","4.04","65.06","2.78","1.76","61.34","36.76","19.2","65.69","18.47","9.05","67.12","13.73","7.69","64.10","4.91","1.37","78.17","35.76","82.17","18.34","10.17","64.34","12.89","9.08","58.67","1.27","1.36","48.15","9.82","84.99","27.34","23.49","53.78","21.01","12.28","63.11","1.37","1.22","53.04","6.54","90.09","15.27","86.05","1.013","17119"
"2014-10-24 - Hurricanes 3, Oilers 6","Edmonton Oilers","Limited ReportFull Report","49.3","56.62","60.35","48.41","38.39","46.18","45.40","26.6","36.35","42.26","4.65","3.69","55.73","2.42","2.39","50.27","21.27","28.62","42.63","11.7","7.43","61.16","10.69","3.57","74.96","3.5","0","100.00","32.71","100.00","9.54","20.92","31.32","3.58","12.46","22.31","1.15","1.29","47.26","32.25","89.66","28.83","23.81","54.77","11.02","18.8","36.95","0","1.14","0.00","0.00","93.93","17.47","89.84","1.073","16839"
"2014-10-24 - Lightning 4, Jets 2","Winnipeg Jets","Limited ReportFull Report","43.366666666667","46.04","63.93","41.87","35.59","50.65","41.27","29.53","39.63","42.70","1.27","4.4","22.38","1.84","3.18","36.62","22.21","35.72","38.34","4.94","10.64","31.70","4.96","7.48","39.88","0","2.96","0.00","0.00","60.41","17.08","25.52","40.08","11.41","15.3","42.71","1.33","1.34","49.68","11.64","91.21","19.25","21.67","47.04","11.91","12.21","49.38","0","0","-","0.00","100.00","4.30","88.89","0.932","15016"
"2014-10-24 - Stars 3, Devils 2","New Jersey Devils","Limited ReportFull Report","55.983333333333","40.67","47.94","45.90","33.34","42.56","43.92","24.85","34.86","41.62","2","1.13","63.87","1.87","2.04","47.86","19.42","20.01","49.24","5.02","5.56","47.44","4.06","5.51","42.42","0.98","0","100.00","24.24","100.00","14.47","14.37","50.17","10.3","7.75","57.05","0","0","-","0.00","100.00","21.05","24.84","45.86","10.58","19.16","35.57","1.01","1.13","47.31","9.59","94.11","8.05","96.75","1.048","14657"
"2014-10-25 - Blackhawks 2, Blues 3","St Louis Blues","Limited ReportFull Report","46.15","51.17","54.52","48.42","44.53","37.86","54.04","29.18","23.32","55.58","3.71","1.32","73.79","3","1.67","64.24","28.67","25.24","53.19","15.84","6.74","70.14","11.16","4.01","73.57","2.51","1.35","65.09","22.51","66.40","12.75","18.3","41.05","7.55","5.28","58.83","1.25","0","100.00","16.55","100.00","19.39","24.54","44.14","8.98","12.52","41.78","0","0","-","0.00","100.00","12.73","94.34","1.071","19434"
"2014-10-25 - Bruins 4, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","45.85","42.04","66.52","38.73","28.77","46.68","38.13","19.64","33.45","36.99","0","2.83","0.00","0.99","2","33.02","13.81","24.97","35.61","3.45","7.39","31.82","3.46","7.38","31.90","0","1.42","0.00","0.00","80.81","10.15","17.85","36.26","2.3","8.6","21.11","0","0","-","0.00","100.00","24.98","36.9","40.37","11.33","16.1","41.31","0","1.46","0.00","0.00","90.91","0.00","91.55","0.916","19132"
"2014-10-25 - Capitals 3, Flames 1","Calgary Flames","Limited ReportFull Report","46.35","41.03","56.04","42.27","29.63","44.45","40.00","19.14","34.47","35.70","0","2.76","0.00","0.92","2.11","30.46","12.76","23.57","35.11","4.57","12.56","26.68","2.3","11.09","17.15","0","2.77","0.00","0.00","75.02","8.01","11.19","41.71","5.94","5.53","51.81","0","0","-","0.00","100.00","21.6","25.22","46.13","7.48","16.56","31.12","0","0","-","0.00","100.00","0.00","91.99","0.920","19095"
"2014-10-25 - Devils 3, Senators 2","Ottawa Senators","Limited ReportFull Report","45.1","55.45","59.61","48.19","37.83","44.11","46.17","31.64","28.56","52.56","0","1.35","0.00","1.99","2.55","43.83","22.41","23.8","48.50","9.88","12.74","43.68","4.96","6.93","41.70","0","0","-","0.00","100.00","12.4","11.16","52.64","2.47","2.7","47.75","0","1.41","0.00","0.00","47.92","30.38","35.97","45.79","24.35","18.87","56.33","0","0","-","0.00","100.00","0.00","95.29","0.953","19266"
"2014-10-25 - Lightning 2, Wild 7","Minnesota Wild","Limited ReportFull Report","50.5","42.61","41.81","50.47","34.28","32.88","51.04","25.45","20.64","55.22","7.01","2.4","74.50","1.77","1.05","62.89","18.45","10.18","64.43","8.34","4.62","64.35","7.33","3.42","68.19","3.44","2.45","58.47","46.97","28.46","10.26","5.49","65.16","3.71","3.35","52.53","1.12","0","100.00","30.20","100.00","22.23","27.34","44.84","14.74","13.24","52.68","2.53","0","100.00","17.17","100.00","27.53","88.38","1.159","18884"
"2014-10-25 - Panthers 1, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","44.366666666667","60.85","47.93","55.94","45.27","40.93","52.52","31.28","29.46","51.50","0","1.43","0.00","1.93","1.88","50.66","19.07","25.75","42.55","6.25","7.27","46.22","2.56","7.21","26.20","0","1.43","0.00","0.00","80.14","12.83","18.41","41.07","7.82","11.19","41.15","0","0","-","0.00","100.00","36.62","15.35","70.47","18.43","8.23","69.14","0","0","-","0.00","100.00","0.00","95.15","0.951","13202"
"2014-10-25 - Penguins 3, Predators 0","Nashville Predators","Limited ReportFull Report","51.066666666667","42.98","40.39","51.55","27.99","30.92","47.52","20.83","26.89","43.65","0","1.24","0.00","1.31","1.52","46.29","13.5","12.92","51.10","3.04","2.56","54.25","2","2.55","43.98","0","1.24","0.00","0.00","51.16","10.32","10.48","49.63","6.56","7.56","46.45","0","0","-","0.00","100.00","23.33","24.74","48.53","12.11","16.82","41.86","0","0","-","0.00","100.00","0.00","95.38","0.954","17218"
"2014-10-25 - Rangers 1, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","52.066666666667","54.35","60.97","47.13","40.28","46.62","46.36","32.24","35.25","47.77","2.23","1.17","65.64","2.91","2.42","54.58","28.16","23.51","54.50","13.3","11.88","52.82","11.19","9.32","54.57","2.23","1.16","65.66","19.89","87.51","14.93","11.59","56.28","5.69","4.65","55.03","0","0","-","0.00","100.00","22.18","33.19","40.06","15.36","20.96","42.29","0","0","-","0.00","100.00","6.91","96.69","1.036","21287"
"2014-10-25 - Red Wings 2, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","42.216666666667","28.23","94.18","23.06","18.88","56.5","25.04","11.04","47.23","18.95","2.65","2.94","47.45","1.05","2.93","26.29","14.71","40.9","26.44","5.26","15.17","25.73","4.04","12.14","24.96","2.64","2.94","47.34","65.44","75.79","9.45","25.9","26.73","2.8","13.33","17.35","0","0","-","0.00","100.00","6.46","41.28","13.53","2.55","18.71","12.01","0","0","-","0.00","100.00","24.03","93.78","1.178","19867"
"2014-10-25 - Sabres 2, Sharks 1","San Jose Sharks","Limited ReportFull Report","50.55","69.4","40.11","63.38","39.93","26.36","60.23","25.65","16.17","61.34","1.13","2.53","30.84","2.19","1.49","59.61","29.59","16.51","64.18","5.42","7.77","41.11","3.3","6.4","34.02","0","2.54","0.00","0.00","60.28","24.08","8.79","73.25","12.38","6.16","66.78","0","0","-","0.00","100.00","33.41","17.52","65.60","10.06","3.71","73.04","1.05","0","100.00","10.42","100.00","4.40","84.34","0.887","17370"
"2014-10-25 - Stars 5, Islanders 7","New York Islanders","Limited ReportFull Report","46.5","53.34","60.33","46.92","42.6","43.97","49.21","32.17","32.3","49.90","6.18","5.29","53.89","3.01","2.99","50.20","36.6","34.37","51.58","17.37","16.05","51.97","12.53","14.59","46.20","3.77","4.04","48.28","30.08","72.32","19.35","18.25","51.47","10.2","6.5","61.07","1.22","1.37","47.26","12.00","79.00","13.23","20.51","39.20","7.83","10.23","43.34","1.15","0","100.00","14.66","100.00","19.20","83.63","1.028","15208"
"2014-10-26 - Avalanche 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","46.416666666667","76.21","43.04","63.91","42.98","24.83","63.38","24.12","20.94","53.53","1.22","0","100.00","2.17","1.34","61.80","39.77","17.14","69.89","10.96","8.02","57.74","4.89","6.65","42.38","1.22","0","100.00","24.88","100.00","29.08","9.06","76.25","8.86","3.92","69.30","0","0","-","0.00","100.00","25.46","18.3","58.18","10.32","10.48","49.59","0","0","-","0.00","100.00","5.06","100.00","1.051","15016"
"2014-10-26 - Blue Jackets 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","49.566666666667","60.87","45.14","57.42","47.16","35.87","56.80","28.89","22.81","55.88","4.73","1.23","79.39","2.22","1.59","58.17","24.9","18.47","57.41","8.24","5.16","61.50","4.75","3.83","55.39","1.17","0","100.00","24.56","100.00","16.78","13.1","56.17","9.51","4.74","66.72","2.28","0","100.00","23.98","100.00","30.68","24.53","55.57","13.49","12.9","51.11","1.15","1.13","50.39","8.49","91.26","16.37","94.62","1.110","18230"
"2014-10-26 - Capitals 2, Canucks 4","Vancouver Canucks","Limited ReportFull Report","50.766666666667","50","49.1","50.46","39.21","36.27","51.95","34.75","22.83","60.36","2.28","2.45","48.27","2.39","1.83","56.67","25.11","23.29","51.87","12.33","9.91","55.44","10.14","6.06","62.60","0","1.22","0.00","0.00","79.80","12.8","13.41","48.83","8.05","3.67","68.69","1.12","1.24","47.40","13.92","66.10","19.72","23.78","45.34","11.77","13.07","47.38","1.25","0","100.00","10.67","100.00","6.57","89.28","0.958","18427"
"2014-10-26 - Senators 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","37.45","66.59","63.64","51.13","56.21","47.25","54.33","51.44","31.63","61.93","0","0","-","2.19","2.34","48.37","31.51","22.58","58.25","7.69","11.35","40.39","7.78","6.45","54.66","0","0","-","0.00","100.00","24.13","11.14","68.42","20.56","3.25","86.33","0","0","-","0.00","100.00","34.41","36.8","48.32","22.99","21.43","51.75","0","0","-","0.00","100.00","0.00","100.00","1.000","21310"
"2014-10-26 - Sharks 4, Ducks 1","Anaheim Ducks","Limited ReportFull Report","39.666666666667","56.87","72.02","44.12","40.89","53.55","43.30","28.41","34.86","44.90","0","1.6","0.00","2.76","3.33","45.29","30.4","31.93","48.77","11.7","22.21","34.51","7.4","17.01","30.30","0","0","-","0.00","100.00","18.27","9.99","64.66","9.54","3.39","73.78","0","0","-","0.00","100.00","24.13","38.01","38.83","11.31","14.68","43.52","0","1.59","0.00","0.00","89.14","0.00","95.42","0.954","16954"
"2014-10-27 - Canadiens 0, Oilers 3","Edmonton Oilers","Limited ReportFull Report","40.7","47.77","64.92","42.39","32.12","43.9","42.25","18.28","34.03","34.94","2.85","0","100.00","1.68","4.19","28.63","19.35","33.67","36.49","7.21","12.11","37.31","4.39","10.41","29.68","2.85","0","100.00","64.80","100.00","12.4","21.15","36.96","3.08","16.04","16.09","0","0","-","0.00","100.00","24.68","28.02","46.83","10.96","6.61","62.37","0","0","-","0.00","100.00","15.58","100.00","1.156","16839"
"2014-10-27 - Wild 4, Rangers 5","New York Rangers","Limited ReportFull Report","43.116666666667","34.01","47.48","41.73","28.14","39.26","41.75","23.22","28.3","45.07","6.52","5.92","52.40","2.84","3.48","44.96","21.53","32.21","40.07","12.64","20.15","38.55","11.39","15.31","42.66","3.9","5.97","39.47","34.19","60.98","8.68","12.41","41.16","3.9","6.01","39.34","1.34","0","100.00","34.28","100.00","11.34","11.81","48.98","6.54","7.05","48.13","1.23","0","100.00","18.76","100.00","28.09","79.07","1.072","18006"
"2014-10-28 - Blues 4, Stars 3","Dallas Stars","Limited ReportFull Report","45.233333333333","56.03","45.53","55.17","41.44","32.14","56.32","29.82","23.96","55.45","2.5","4.02","38.35","2.21","1.9","53.77","36.89","30.17","55.00","10.25","5.49","65.14","6.44","2.71","70.36","0","1.34","0.00","0.00","50.61","26.9","24.39","52.44","19.33","17.6","52.34","1.26","2.81","30.94","6.51","84.05","14.36","11.87","54.74","3.92","3.79","50.84","1.26","0","100.00","31.98","100.00","8.39","83.20","0.916","16232"
"2014-10-28 - Canadiens 2, Flames 1","Calgary Flames","Limited ReportFull Report","36.733333333333","64.76","54","54.53","48.42","32.84","59.59","33.96","19.84","63.12","0","1.65","0.00","2.2","1.36","61.88","26.77","16.87","61.35","7.84","6.96","52.97","6.39","5.16","55.29","0","0","-","0.00","100.00","19.12","9.85","65.99","9.56","3.32","74.24","0","0","-","0.00","100.00","32.9","35.49","48.11","18.16","11.3","61.65","0","1.53","0.00","0.00","86.43","0.00","91.67","0.917","19289"
"2014-10-28 - Coyotes 3, Lightning 7","Tampa Bay Lightning","Limited ReportFull Report","54.066666666667","66.12","52.08","55.94","52.07","36.74","58.63","36.48","25.59","58.77","6.53","3.34","66.14","2.7","1.34","66.72","39.08","15.82","71.19","13.24","6.57","66.84","12.28","3.19","79.36","3.21","1.13","73.91","26.18","64.46","26.55","9.04","74.60","13.81","7.37","65.22","2.17","2.21","49.48","15.70","69.94","24.28","32.69","42.61","9.91","13.54","42.27","1.18","0","100.00","11.88","100.00","17.90","86.93","1.048","17511"
"2014-10-28 - Devils 3, Penguins 8","Pittsburgh Penguins","Limited ReportFull Report","41.666666666667","41.35","47.77","46.40","30.37","33.14","47.82","26.57","24.46","52.07","6.88","3.07","69.13","1.88","1.61","53.90","13.65","14.7","48.16","6.78","6.14","52.47","5.57","3.21","63.46","4.1","1.56","72.48","73.69","51.41","6.79","8.42","44.63","5.6","5.77","49.26","1.44","0","100.00","25.77","100.00","23.11","27.3","45.84","15.45","15.2","50.41","1.28","1.52","45.77","8.29","90.02","25.88","87.44","1.133","18650"
