"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-11-10 - Oilers 6, Ducks 2","Anaheim Ducks","Limited ReportFull Report","46.8","50.95","59.91","45.96","39.36","50.22","43.94","31.64","34.08","48.15","2.36","5.4","30.42","2.85","3.82","42.78","25.99","41.92","38.27","11.41","23.33","32.83","10.34","14.39","41.82","2.34","4.1","36.33","22.63","71.49","14.23","18.92","42.92","6.92","8.32","45.42","0","1.35","0.00","0.00","83.79","23.14","17.52","56.91","11.96","11.55","50.87","0","0","-","0.00","100.00","7.46","84.16","0.916","16463"
"2019-11-10 - Panthers 6, Rangers 5","New York Rangers","Limited ReportFull Report","47.516666666667","46.98","60.47","43.72","39.07","44.51","46.75","28.86","30.44","48.66","3.52","5.17","40.56","2.46","2.14","53.50","24.49","29.92","45.01","14.65","10.45","58.38","8.52","7.67","52.64","0","3.89","0.00","0.00","49.30","9.79","19.33","33.63","6.11","7.82","43.88","2.41","1.34","64.33","39.44","82.90","16.82","27.32","38.11","10.42","12.34","45.78","1.12","0","100.00","10.77","100.00","12.21","83.03","0.952","17464"
"2019-11-10 - Stars 2, Jets 3","Winnipeg Jets","Limited ReportFull Report","52.05","39.65","53.85","42.41","29.74","44.17","40.24","19.64","32","38.04","1.06","2.38","30.88","1.18","1.55","43.32","19.6","22.97","46.04","4.13","11.11","27.10","3.13","8.57","26.77","1.06","1.22","46.44","33.76","85.77","15.56","11.89","56.69","6.6","8.32","44.23","0","1.22","0.00","0.00","85.34","15.47","25.07","38.16","7.76","14.02","35.62","0","0","-","0.00","100.00","5.42","92.55","0.980","15323"
"2019-11-11 - Coyotes 4, Capitals 3","Washington Capitals","Limited ReportFull Report","48.983333333333","56.74","58.68","49.16","43.24","45.86","48.53","29.1","36.1","44.63","2.29","3.9","37.00","2.25","2.84","44.24","26.19","23.16","53.07","8.66","12.44","41.03","6.53","9.6","40.48","2.25","3.93","36.39","34.46","59.02","17.25","10.95","61.18","10.15","6.57","60.70","0","0","-","0.00","100.00","24.44","28.7","45.99","10.44","17.64","37.18","0","0","-","0.00","100.00","7.86","89.20","0.971","18573"
"2019-11-11 - Senators 2, Hurricanes 8","Carolina Hurricanes","Limited ReportFull Report","44.15","90.66","53.6","62.84","67.23","41.1","62.06","52.66","32.6","61.76","6.7","2.73","71.04","3.16","2.85","52.60","42.44","25.86","62.13","12.51","10.6","54.13","8.52","7.81","52.18","2.66","1.39","65.67","31.19","82.21","30.55","14.94","67.16","14.12","6.47","68.58","4.01","0","100.00","28.42","100.00","42.22","16.51","71.89","30.76","10.42","74.71","0","1.28","0.00","0.00","87.75","12.71","91.63","1.043","12356"
"2019-11-12 - Avalanche 4, Jets 0","Winnipeg Jets","Limited ReportFull Report","50.25","57.24","44.82","56.08","41.07","32.77","55.62","32.81","26.15","55.64","0","3.8","0.00","1.95","1.96","49.85","28.38","23.57","54.63","9.3","9.23","50.19","5.04","6.6","43.29","0","2.54","0.00","0.00","61.47","18.78","14.53","56.37","10.85","7.75","58.35","0","1.24","0.00","0.00","83.98","26.06","19.77","56.86","16.91","11.85","58.80","0","0","-","0.00","100.00","0.00","85.47","0.855","15325"
"2019-11-12 - Blue Jackets 2, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","50.95","59.35","47.27","55.67","40.91","36.03","53.17","31.06","27.24","53.27","1.09","2.49","30.42","1.66","1.66","50.10","25.11","26.33","48.81","7.4","7.59","49.37","5.36","6.28","46.07","0","1.25","0.00","0.00","80.14","17.7","18.77","48.54","6.76","8.63","43.93","1.13","1.24","47.73","16.73","85.65","31.94","17.38","64.77","17.76","11.16","61.41","0","0","-","0.00","100.00","3.50","90.87","0.944","20758"
"2019-11-12 - Coyotes 3, Blues 2","St Louis Blues","Limited ReportFull Report","49.9","65.64","30.12","68.54","46.44","26.58","63.60","34.57","19.4","64.06","2.27","1.22","65.11","2.1","0.9","69.88","30.26","9.83","75.48","5.77","2.49","69.88","4.7","2.46","65.65","1.13","0","100.00","24.08","100.00","24.8","7.25","77.37","14.11","4.89","74.28","1.14","1.27","47.26","8.08","73.96","33.61","15.68","68.18","15.85","9.64","62.17","0","0","-","0.00","100.00","6.56","93.73","1.003","18096"
"2019-11-12 - Oilers 3, Sharks 6","San Jose Sharks","Limited ReportFull Report","48.766666666667","58.07","48.45","54.52","41.13","34.71","54.23","29.07","22.42","56.46","7.27","3.71","66.22","2.22","3.14","41.46","32.17","27.98","53.49","9.96","14.32","41.03","7.52","5.88","56.11","3.62","1.26","74.23","48.20","78.61","22.79","13.53","62.74","14.12","8.21","63.24","3.6","1.23","74.58","25.50","85.05","17.75","16.25","52.20","4.27","6.22","40.71","0","1.16","0.00","0.00","81.43","24.99","83.47","1.085","15567"
"2019-11-12 - Panthers 5, Bruins 4","Boston Bruins","Limited ReportFull Report","48.566666666667","57.19","29.38","66.06","40.7","25.78","61.22","30.98","17.05","64.51","3.62","1.24","74.46","2.03","0.89","69.64","26.64","10.13","72.45","6.02","1.32","82.06","3.76","1.3","74.28","1.21","0","100.00","32.12","100.00","20.84","8.67","70.63","9.66","4.98","65.97","1.17","0","100.00","12.12","100.00","25.01","14.4","63.47","15.17","5.62","72.98","1.31","1.16","53.07","8.65","79.34","11.67","92.72","1.044","17850"
"2019-11-12 - Penguins 2, Rangers 3","New York Rangers","Limited ReportFull Report","50.5","47.01","55.61","45.81","32.68","40.73","44.52","28.09","30.93","47.60","2.3","1.21","65.57","1.85","2.22","45.46","23.99","26.76","47.27","8.88","8.86","50.07","8.99","7.51","54.48","1.12","0","100.00","12.44","100.00","15.19","17.69","46.19","9.32","8.36","52.71","1.12","1.22","47.93","12.00","85.47","16.76","25.92","39.28","7.25","15.01","32.55","0","0","-","0.00","100.00","8.17","96.10","1.043","16904"
"2019-11-12 - Predators 3, Canucks 5","Vancouver Canucks","Limited ReportFull Report","47.233333333333","56.98","67.47","45.79","42.87","53.06","44.69","26.49","37.82","41.19","1.26","2.57","32.83","2.1","2.87","42.29","28.34","36.11","43.97","8.47","14.41","37.02","6.09","12.91","32.05","1.26","2.57","32.88","20.65","80.12","20.07","21.46","48.32","7.5","8.95","45.60","0","0","-","0.00","100.00","26.77","29.58","47.50","12.87","14.88","46.38","0","0","-","0.00","100.00","4.74","93.21","0.979","18233"
"2019-11-12 - Red Wings 4, Ducks 3","Anaheim Ducks","Limited ReportFull Report","45.516666666667","73.36","58.58","55.60","55.08","45.17","54.94","30.82","30.92","49.92","3.85","2.67","59.01","3.82","2.46","60.81","39.48","34.43","53.42","19.25","6.74","74.08","10.4","4.06","71.90","1.24","1.37","47.62","11.94","66.40","20.35","27.22","42.78","9.21","15.92","36.64","2.48","1.35","64.81","26.97","91.53","31.27","25.14","55.43","9.46","10.97","46.29","0","0","-","0.00","100.00","12.49","91.35","1.038","15046"
"2019-11-12 - Wild 1, Kings 3","Los Angeles Kings","Limited ReportFull Report","49.983333333333","65.27","63.86","50.55","52.02","46.26","52.93","37.08","31.24","54.28","2.32","1.22","65.57","3.1","3.46","47.21","24.05","32.23","42.74","10.7","15.63","40.63","10.82","9.52","53.20","1.13","0","100.00","10.44","100.00","13.51","16.41","45.16","7.18","9.63","42.72","0","0","-","0.00","100.00","36.96","28.01","56.89","17.94","9.91","64.43","0","1.12","0.00","0.00","88.71","6.25","96.10","1.024","16099"
"2019-11-13 - Blackhawks 5, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","52.15","61.71","46.97","56.78","52.25","38.77","57.40","36.05","30.24","54.38","2.14","5.99","26.33","2.35","2.62","47.21","28.33","25.64","52.49","14.73","16.27","47.52","10.62","13.76","43.55","1.08","2.48","30.43","10.20","82.00","13.21","9.43","58.36","7.44","5.85","56.01","1.1","3.6","23.45","14.84","38.33","29.02","16.5","63.75","15.69","7.27","68.35","0","0","-","0.00","100.00","5.94","80.19","0.861","18324"
"2019-11-13 - Capitals 2, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","46.866666666667","48.07","68.68","41.18","34.13","55.89","37.92","26.05","39.24","39.90","0","1.35","0.00","1.32","3.41","27.86","16.26","34.43","32.08","6.78","17.93","27.45","4.54","13.72","24.86","0","1.36","0.00","0.00","90.12","9.35","16.86","35.68","6","10.92","35.45","0","0","-","0.00","100.00","27.12","25.88","51.17","14.25","13.32","51.70","0","0","-","0.00","100.00","0.00","96.55","0.966","18159"
"2019-11-13 - Maple Leafs 4, Islanders 5","New York Islanders","Limited ReportFull Report","49.833333333333","44.13","67.24","39.63","34.87","46.78","42.70","24.91","30.31","45.11","2.27","3.65","38.38","2.45","2.43","50.27","28.95","34.76","45.44","15.38","15.64","49.57","11.92","11.83","50.21","2.27","3.69","38.03","19.01","68.76","13.67","18.92","41.94","7.28","3.65","66.59","0","0","-","0.00","100.00","10.34","29.12","26.20","5.32","12.55","29.76","0","0","-","0.00","100.00","9.12","87.97","0.971","13293"
"2019-11-13 - Senators 4, Devils 2","New Jersey Devils","Limited ReportFull Report","50.9","46.03","52.43","46.75","37.19","44.76","45.38","22.73","26.54","46.14","2.22","3.63","38.00","1.92","2.64","42.09","24.56","26.06","48.51","9.26","11.97","43.61","6.99","11.83","37.12","1.11","1.25","47.08","15.89","89.46","15.48","13.95","52.60","8.14","7.15","53.21","1.12","1.25","47.26","13.73","82.57","18.31","26.97","40.43","6.24","7.73","44.68","0","1.11","0.00","0.00","85.68","9.79","86.32","0.961","13438"
"2019-11-13 - Stars 3, Flames 1","Calgary Flames","Limited ReportFull Report","41.666666666667","53.31","68.34","43.82","37.09","50.97","42.12","21.28","32.39","39.65","0","1.55","0.00","1.97","2.68","42.34","28.74","32.76","46.73","7.85","14.18","35.64","5.36","7.93","40.34","0","1.56","0.00","0.00","80.35","20.53","18.84","52.14","8.11","10.68","43.16","0","0","-","0.00","100.00","23.48","29.23","44.55","7.69","10.72","41.77","0","0","-","0.00","100.00","0.00","95.22","0.952","18257"
"2019-11-14 - Avalanche 2, Oilers 6","Edmonton Oilers","Limited ReportFull Report","41.916666666667","46.83","64.11","42.21","34.59","48.19","41.79","20.88","34.86","37.45","2.74","2.95","48.13","2.03","2.66","43.27","18.82","27.82","40.35","10.16","12.62","44.61","7.3","11.07","39.74","1.42","1.46","49.19","19.40","86.78","8.53","15.1","36.09","4.37","7.03","38.32","1.38","0","100.00","31.50","100.00","21.33","29.63","41.85","4.48","15.25","22.73","0","1.51","0.00","0.00","90.11","13.11","91.54","1.047","17188"
"2019-11-14 - Coyotes 2, Wild 3","Minnesota Wild","Limited ReportFull Report","47.333333333333","50.99","42.91","54.30","43.37","38.14","53.21","38.59","27.95","58.00","2.39","2.56","48.26","2.24","1.42","61.10","23.12","16.81","57.91","10.74","5.16","67.54","9.67","2.51","79.38","2.39","1.28","65.08","24.68","49.05","12.39","11.51","51.84","9.92","7.69","56.31","0","1.34","0.00","0.00","82.57","25.08","21.28","54.11","18.98","15.08","55.73","0","0","-","0.00","100.00","6.20","90.83","0.970","17079"
"2019-11-14 - Hurricanes 5, Sabres 4","Buffalo Sabres","Limited ReportFull Report","50.6","37.53","45.65","45.11","33.71","35.42","48.76","26.17","25.04","51.11","3.34","2.48","57.45","1.63","1.6","50.49","19.51","26.59","42.32","8.74","6.35","57.90","7.6","6.31","54.63","2.22","2.48","47.20","29.18","60.69","10.55","20.37","34.13","5.56","7.41","42.85","1.14","0","100.00","20.51","100.00","15.87","15.16","51.14","11.75","8.89","56.94","0","0","-","0.00","100.00","12.77","90.11","1.029","16603"
"2019-11-14 - Jets 4, Panthers 3","Florida Panthers","Limited ReportFull Report","50.983333333333","47.14","62.08","43.16","33.31","49.69","40.13","30.05","37.13","44.73","1.09","5","17.87","1.62","2.92","35.68","21.8","37.68","36.65","6.48","10.15","38.96","6.54","7.51","46.54","1.08","1.25","46.44","16.52","83.42","15.22","27.57","35.57","8.89","16.04","35.67","0","0","-","0.00","100.00","20.93","19.58","51.67","13.52","10.94","55.26","0","2.48","0.00","0.00","77.34","3.62","86.54","0.902","12190"
"2019-11-14 - Rangers 3, Lightning 9","Tampa Bay Lightning","Limited ReportFull Report","41.35","67.98","37.36","64.54","57.04","28.76","66.48","36.35","21.03","63.35","5.7","4.37","56.61","2.38","1.74","57.87","29.22","23.11","55.84","7.5","8.41","47.13","3.04","8.28","26.88","1.42","2.97","32.35","46.61","64.17","22.31","14.3","60.93","10.77","6.81","61.26","2.91","1.45","66.77","27.00","78.76","37.71","15.42","70.97","23.26","6.11","79.19","1.37","0","100.00","5.90","100.00","15.69","79.21","0.949","19092"
"2019-11-14 - Red Wings 2, Kings 3","Los Angeles Kings","Limited ReportFull Report","51.25","64.65","44.76","59.09","45.96","34.88","56.85","30.02","24.08","55.49","1.1","2.42","31.33","2.68","2.03","56.89","35.08","26.96","56.54","15.7","12.17","56.34","6.79","8.49","44.45","1.1","1.24","47.08","16.23","85.40","19.4","14.86","56.63","10.34","6.09","62.92","0","1.24","0.00","0.00","79.67","24.12","15.77","60.47","11.55","8.4","57.89","0","0","-","0.00","100.00","3.68","89.95","0.936","16871"
"2019-11-14 - Sharks 5, Ducks 3","Anaheim Ducks","Limited ReportFull Report","45.583333333333","52.52","71.46","42.36","42.57","54.08","44.04","25.25","39.04","39.27","2.49","4.08","37.94","2.43","4.18","36.75","34.71","46.72","42.63","17.3","19.4","47.15","11.19","16.54","40.34","0","1.33","0.00","0.00","91.96","17.22","27.23","38.74","7.52","9.56","44.05","1.35","2.76","32.89","17.98","71.11","14.97","23.89","38.53","6.38","13.05","32.82","1.25","0","100.00","19.54","100.00","9.88","89.55","0.994","16007"
"2019-11-14 - Stars 4, Canucks 2","Vancouver Canucks","Limited ReportFull Report","45.666666666667","56.75","61.96","47.81","35.77","51.2","41.13","27.59","35.38","43.82","2.46","5.6","30.54","1.77","3.69","32.44","29.48","43.13","40.60","11.72","14.4","44.86","7.04","10.08","41.12","1.22","5.62","17.83","17.33","44.22","17.33","29.19","37.26","9.72","18.17","34.87","0","0","-","0.00","100.00","22.93","17.2","57.14","10.86","5.62","65.88","1.17","0","100.00","10.76","100.00","8.93","84.16","0.931","18642"
"2019-11-15 - Blues 2, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","53.9","51.15","56.58","47.48","40.57","39.06","50.95","35.41","27.33","56.44","2.08","1.13","64.87","1.98","2.02","49.48","20.98","24.7","45.93","11.34","8.29","57.78","9.35","4.69","66.60","2.07","1.12","64.80","22.14","76.02","9.52","16.4","36.73","7.53","8.02","48.44","0","0","-","0.00","100.00","24.82","28.67","46.40","14.28","11.18","56.09","0","0","-","0.00","100.00","5.87","95.88","1.018","18505"
"2019-11-15 - Bruins 4, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","51.55","72.62","65.36","52.63","51.04","56.08","47.64","30.51","38.52","44.20","2.15","3.69","36.83","1.97","3.42","36.49","26.05","28.95","47.37","9.49","13.76","40.82","5.3","11.18","32.15","2.14","3.7","36.63","40.33","66.94","16.57","15.56","51.56","5.6","8.68","39.23","0","0","-","0.00","100.00","40.12","33.75","54.32","17.29","17.54","49.64","0","0","-","0.00","100.00","7.05","90.42","0.975","19434"
"2019-11-15 - Canadiens 5, Capitals 2","Washington Capitals","Limited ReportFull Report","55.566666666667","46.51","81.57","36.31","34.13","54.55","38.49","23.74","42.48","35.85","0.99","4.6","17.70","1.37","2.51","35.23","21.24","34.53","38.08","6.46","11.99","35.01","5.56","8.25","40.28","0.98","1.14","46.17","17.62","86.14","14.74","22.7","39.37","7.24","9.26","43.90","0","1.05","0.00","0.00","88.66","20.64","33.29","38.27","9.67","20.36","32.20","0","2.41","0.00","0.00","88.18","4.17","89.16","0.933","18573"
"2019-11-15 - Flyers 1, Senators 2","Ottawa Senators","Limited ReportFull Report","45.583333333333","50.05","39.05","56.17","34.79","26.99","56.31","20.2","23.1","46.65","1.24","1.39","47.18","1.9","1.98","48.97","24.22","22.03","52.37","10.75","6.85","61.08","4.83","4.16","53.71","0","0","-","0.00","100.00","13.28","15.19","46.65","5.04","10.93","31.53","1.25","1.38","47.40","24.78","87.34","16.77","12.22","57.84","4.73","7.99","37.18","0","0","-","0.00","100.00","6.15","93.98","1.001","10664"
"2019-11-15 - Penguins 1, Devils 2","New Jersey Devils","Limited ReportFull Report","46.916666666667","37.25","72.64","33.90","28.95","52.75","35.43","19.74","33.18","37.29","2.47","1.3","65.57","1.28","2.93","30.47","15.28","39.47","27.91","6.22","14.13","30.55","6.29","7.69","45.00","2.47","0","100.00","39.27","100.00","9.16","24.99","26.83","5.1","6.38","44.44","0","1.31","0.00","0.00","79.48","18.94","34.32","35.57","8.33","18.61","30.93","0","0","-","0.00","100.00","12.52","96.09","1.086","16514"
"2019-11-16 - Avalanche 5, Canucks 4","Vancouver Canucks","Limited ReportFull Report","38.6","71.3","44.3","61.68","51.19","32.2","61.38","29.84","25.17","54.24","0","4.99","0.00","3.2","2.42","56.87","35.1","30.71","53.33","13.88","13.87","50.01","6.9","10.35","39.99","0","3.33","0.00","0.00","67.85","20.87","17.04","55.04","8.75","5","63.66","0","1.62","0.00","0.00","67.67","29.7","13.39","68.93","12.67","9.86","56.22","0","0","-","0.00","100.00","0.00","80.18","0.802","18409"
"2019-11-16 - Blackhawks 7, Predators 2","Nashville Predators","Limited ReportFull Report","55.666666666667","57.73","46.66","55.30","44.06","37.66","53.92","35.72","27.97","56.08","1.98","8.1","19.62","1.99","1.55","56.17","24.26","14.68","62.29","5.49","7.38","42.64","5.47","6.17","46.98","0.98","3.5","21.86","17.89","43.35","18.45","7.45","71.24","12.58","5.96","67.85","0","2.24","0.00","0.00","62.38","25.68","28.03","47.82","15.84","13.53","53.94","0.95","2.34","28.89","6.00","82.70","5.54","71.05","0.766","17393"
"2019-11-16 - Capitals 3, Bruins 2","Boston Bruins","Limited ReportFull Report","47.033333333333","39.95","58.76","40.47","35.69","47.98","42.65","20.4","37.98","34.95","2.41","1.29","65.11","1.91","3.34","36.35","21.11","33.56","38.62","7.47","11.75","38.87","4.99","10.36","32.50","2.4","1.29","65.08","48.17","87.56","13.77","21.55","38.99","6.23","12.89","32.57","0","0","-","0.00","100.00","18.45","26.07","41.45","9.27","14.94","38.28","0","0","-","0.00","100.00","11.80","96.60","1.084","17850"
"2019-11-16 - Devils 4, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","45.85","61.39","64.73","48.67","40.23","57.28","41.26","35.17","46.67","42.97","2.47","1.32","65.11","1.23","2.78","30.68","26.84","24.28","52.51","6.36","12.3","34.09","5.12","10.87","32.00","1.23","1.32","48.24","24.08","87.84","20.75","11.96","63.44","3.85","6.73","36.37","1.24","0","100.00","32.25","100.00","30.19","40.72","42.57","24.06","28.83","45.49","0","0","-","0.00","100.00","7.02","97.16","1.042","21016"
"2019-11-16 - Ducks 4, Blues 1","St Louis Blues","Limited ReportFull Report","47.533333333333","53.63","30.03","64.10","46.98","25.32","64.98","35.91","19.45","64.86","1.2","2.69","30.84","2.66","1.43","65.08","22.62","13.91","61.92","11.25","6.95","61.81","10.18","6.92","59.52","0","1.37","0.00","0.00","80.27","11.08","7.13","60.86","6.96","5.45","56.05","0","1.33","0.00","0.00","75.65","29.16","10.16","74.15","17.08","2.91","85.46","1.12","0","100.00","6.53","100.00","3.34","86.16","0.895","18096"
"2019-11-16 - Flames 0, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","44.166666666667","44.7","63.94","41.14","31.73","41.76","43.17","25.04","32.36","43.62","2.62","0","100.00","1.19","2.13","35.73","16","33.48","32.34","6.54","9.61","40.49","5.33","5.4","49.68","2.62","0","100.00","49.19","100.00","9.56","23.28","29.11","2.71","9.38","22.44","0","0","-","0.00","100.00","21.11","28.04","42.96","14.39","15.99","47.36","0","0","-","0.00","100.00","10.48","100.00","1.105","13534"
"2019-11-16 - Golden Knights 3, Kings 4","Los Angeles Kings","Limited ReportFull Report","48.483333333333","48.69","57.76","45.74","38.07","47.25","44.62","25.36","30.3","45.57","2.39","3.76","38.86","2.86","3.24","46.86","28.37","28.72","49.69","14.54","12.67","53.44","11.04","10.08","52.27","2.39","2.53","48.56","21.64","74.89","13.97","15.88","46.80","6.17","4.99","55.28","0","0","-","0.00","100.00","16.83","27.37","38.07","6.69","14.96","30.90","0","1.15","0.00","0.00","92.29","9.43","87.58","0.970","17282"
"2019-11-16 - Hurricanes 4, Wild 3","Minnesota Wild","Limited ReportFull Report","47.566666666667","54.76","45.99","54.35","45.11","34.99","56.32","33.54","25.24","57.06","2.37","4.05","36.88","2.27","1.56","59.26","16.98","16.32","51.00","12.41","12.47","49.87","10.08","8.22","55.06","1.17","2.73","30.04","11.63","66.81","4.36","3.91","52.70","2.34","2.6","47.44","1.21","0","100.00","51.74","100.00","32.56","18.83","63.36","19.82","11.97","62.35","0","1.33","0.00","0.00","88.89","7.05","83.97","0.910","17101"
"2019-11-16 - Islanders 4, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","48.333333333333","52.83","58.63","47.40","40.39","42.13","48.95","29.78","31.6","48.52","2.39","2.5","48.90","1.26","2.13","37.21","17.69","23.14","43.33","5.06","8.57","37.12","2.53","7.22","25.91","0","1.27","0.00","0.00","82.43","12.83","14.42","47.08","7.59","8.68","46.65","1.18","1.31","47.26","15.51","84.87","21.52","29.34","42.31","13.52","15.41","46.74","1.33","0","100.00","9.81","100.00","8.04","92.08","1.001","19023"
"2019-11-16 - Jets 4, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","47.566666666667","56.17","45.61","55.19","42.53","37.02","53.47","28.35","24.51","53.63","1.17","2.67","30.42","2.37","1.88","55.72","32.49","20.63","61.16","12.11","4.2","74.27","7.71","2.76","73.67","1.16","1.34","46.44","15.01","51.57","20.01","16.53","54.76","11.69","10.69","52.22","0","1.33","0.00","0.00","87.59","23.2","24.84","48.29","7.86","11.08","41.48","0","0","-","0.00","100.00","4.11","89.13","0.932","19092"
"2019-11-16 - Maple Leafs 1, Penguins 6","Pittsburgh Penguins","Limited ReportFull Report","54.05","46.26","58.33","44.23","43.1","43.3","49.88","35.72","31.18","53.39","4.4","1.11","79.79","2.47","1.57","61.16","26.52","22.24","54.39","10.14","4.32","70.15","10.29","3.19","76.31","2.17","0","100.00","21.10","100.00","16.66","17.32","49.04","9.17","10.58","46.43","1.05","1.11","48.56","11.40","89.53","16.16","31","34.26","13.86","15.18","47.72","1.19","0","100.00","8.56","100.00","12.32","96.42","1.087","18587"
"2019-11-16 - Rangers 3, Panthers 4","Florida Panthers","Limited ReportFull Report","48.366666666667","56.99","52.13","52.23","40.79","41.25","49.72","30.77","32.3","48.78","2.32","3.82","37.75","2.62","3.17","45.26","27.74","26.79","50.87","8.27","15.47","34.84","7.2","13.99","33.96","0","1.31","0.00","0.00","90.62","19.67","11.37","63.38","12.18","7.56","61.70","1.18","1.31","47.26","9.66","82.64","23.78","22.2","51.72","10.02","10.98","47.70","1.1","1.16","48.66","11.01","89.40","7.53","88.17","0.957","16512"
"2019-11-16 - Red Wings 3, Sharks 4","San Jose Sharks","Limited ReportFull Report","51.583333333333","37","39.97","48.07","24.11","29.92","44.62","17.32","23","42.97","2.25","3.53","38.88","1.35","1.49","47.48","15.74","21.36","42.43","6.6","7.2","47.81","5.57","7.12","43.92","1.1","1.2","47.62","19.64","83.07","9.19","14.03","39.56","4.55","8.26","35.53","0","1.23","0.00","0.00","85.09","15.28","16.83","47.58","6.05","6.65","47.63","1.24","1.09","53.09","20.41","83.60","12.97","84.64","0.976","17562"
"2019-11-16 - Senators 2, Sabres 4","Buffalo Sabres","Limited ReportFull Report","49.35","54.77","40","57.79","42.33","28.13","60.08","27.72","23.21","54.42","3.44","1.23","73.68","1.77","1.49","54.27","25","17.46","58.88","4.62","8.84","34.34","3.45","8.74","28.30","0","1.23","0.00","0.00","85.95","20.66","8.59","70.63","7.18","4.94","59.24","2.31","0","100.00","32.11","100.00","26.86","20.3","56.96","16.03","8.41","65.59","1.15","0","100.00","7.18","100.00","12.42","94.70","1.071","18555"
"2019-11-16 - Stars 5, Oilers 4","Edmonton Oilers","Limited ReportFull Report","48.15","58.6","59.3","49.70","45.56","50.13","47.61","34.04","37.86","47.34","3.5","5.1","40.71","2.54","3.14","44.72","26.78","39.02","40.70","13.14","11.48","53.37","10.93","10.12","51.92","2.32","0","100.00","21.21","100.00","13.73","27.09","33.64","4.91","16.27","23.17","0","3.9","0.00","0.00","76.00","26.19","17.87","59.44","15.9","9.43","62.77","0","1.17","0.00","0.00","87.60","10.29","86.53","0.968","17346"
"2019-11-17 - Flames 0, Golden Knights 6","Vegas Golden Knights","Limited ReportFull Report","53.8","70.06","63.83","52.33","57.23","43.9","56.59","33.6","35.37","48.72","4.37","0","100.00","3.42","1.84","65.01","40.86","24.68","62.35","15.63","10.26","60.38","7.89","6.67","54.18","2.18","0","100.00","27.65","100.00","25.64","14.28","64.23","14.68","7.78","65.35","2.15","0","100.00","14.63","100.00","22.81","33.35","40.62","9.52","20.38","31.84","0","0","-","0.00","100.00","13.01","100.00","1.130","18083"
"2019-11-17 - Sabres 1, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","43.75","51.78","52.67","49.57","41.05","37.13","52.51","23.86","32.99","41.98","4.02","1.38","74.46","2.18","2.51","46.53","28.84","30.32","48.75","17.42","13.81","55.77","12.08","12.19","49.77","3.99","1.4","74.00","33.04","88.50","11.43","16.44","41.01","2.74","4.11","39.99","0","0","-","0.00","100.00","17.79","17.81","49.96","6","13.82","30.29","0","0","-","0.00","100.00","16.83","95.82","1.127","21334"
"2019-11-18 - Ducks 2, Capitals 5","Washington Capitals","Limited ReportFull Report","45.616666666667","76.11","57.22","57.09","56.68","42.06","57.41","38.58","29.8","56.42","3.85","1.32","74.44","3.95","2.1","65.31","34.78","30.83","53.01","17.3","13.06","56.99","10.82","10.3","51.22","1.29","1.34","48.89","11.89","86.95","17.58","17.43","50.22","7.84","6.48","54.74","2.53","0","100.00","32.28","100.00","34.46","23.93","59.01","20.29","12.89","61.14","0","0","-","0.00","100.00","9.97","95.57","1.055","18573"
"2019-11-18 - Kings 0, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","45.916666666667","52.17","72.21","41.94","41.53","45.79","47.57","29.07","25.44","53.33","1.23","0","100.00","1.77","1.93","47.86","17.35","22.78","43.25","5.17","11.67","30.70","5.23","5.03","50.98","1.23","0","100.00","23.50","100.00","12.45","11.03","53.02","6.6","2.54","72.23","0","0","-","0.00","100.00","30.12","42.84","41.28","14.81","17.07","46.45","0","0","-","0.00","100.00","4.24","100.00","1.042","12210"
"2019-11-19 - Avalanche 3, Flames 2","Calgary Flames","Limited ReportFull Report","52.566666666667","54.88","58.14","48.56","37.92","44.72","45.89","26.01","24.06","51.95","2.13","3.63","37.00","1.92","2.29","45.66","27.92","24.09","53.68","5.82","8.91","39.51","5.81","6.42","47.50","1.06","1.22","46.46","18.27","80.95","21.58","15.41","58.34","9.27","7.37","55.70","1.1","1.2","47.71","11.81","83.72","24.62","31.19","44.12","10.83","10.4","51.02","0","1.27","0.00","0.00","87.81","8.20","84.90","0.931","18698"
