"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2013-10-10 - Hurricanes 3, Capitals 2","Carolina Hurricanes","Limited ReportFull Report","42.616666666667","55.51","55.46","50.03","46.88","45.54","50.72","40.82","32.92","55.36","2.91","2.66","52.29","2.82","2.45","53.53","35.69","25.65","58.18","10.47","6.68","61.04","7.24","5.33","57.60","1.49","1.33","52.92","20.58","75.14","25.22","19.05","56.97","17.64","9.52","64.94","1.49","1.33","52.74","8.44","85.99","17.27","28.14","38.03","14.26","16.8","45.90","0","0","-","0.00","100.00","7.13","91.93","0.991","18506"
"2013-10-10 - Jets 1, Wild 2","Winnipeg Jets","Limited ReportFull Report","40.283333333333","33.77","64.45","34.39","25.23","50.71","33.23","10.34","35.87","22.38","0","2.81","0.00","1.02","3.29","23.76","9.05","30.63","22.81","3.08","13","19.16","1.57","5.82","21.23","0","2.8","0.00","0.00","51.83","5.9","17.78","24.93","1.53","11.73","11.55","0","0","-","0.00","100.00","20.56","31.72","39.32","7.01","18.44","27.55","0","0","-","0.00","100.00","0.00","92.16","0.922","17366"
"2013-10-10 - Maple Leafs 4, Predators 0","Toronto Maple Leafs","Limited ReportFull Report","47","46.79","49.57","48.56","35.72","38.55","48.09","28.7","31.65","47.56","2.72","0","100.00","1.61","1.48","52.20","20.78","18.31","53.16","6.93","3.43","66.90","5.53","3.45","61.61","2.73","0","100.00","49.38","100.00","13.99","14.74","48.69","5.43","9.42","36.55","0","0","-","0.00","100.00","24.44","26.98","47.53","16.39","16.59","49.71","0","0","-","0.00","100.00","9.49","100.00","1.095","16671"
"2013-10-10 - Panthers 2, Lightning 7","Florida Panthers","Limited ReportFull Report","41.683333333333","34.27","59.65","36.49","27","39.16","40.81","20.06","28.53","41.29","1.45","5.63","20.42","0.9","1.66","35.13","14.14","30.71","31.53","2.92","10.01","22.60","2.89","7.2","28.63","1.47","1.36","52.06","50.99","81.16","10.95","21.03","34.24","4.18","11.71","26.32","0","4.2","0.00","0.00","64.10","19.06","24.88","43.37","10.99","9.45","53.78","0","0","-","0.00","100.00","7.20","80.25","0.875","19204"
"2013-10-10 - Rangers 0, Ducks 6","New York Rangers","Limited ReportFull Report","45.416666666667","52.9","53.11","49.90","39.49","43.87","47.37","34.89","36.61","48.80","0","7.8","0.00","2.32","2.15","51.91","27.42","27.53","49.90","15.35","10.62","59.11","13.85","9.38","59.64","0","5.13","0.00","0.00","45.23","12.02","17.28","41.02","6.2","12.52","33.14","0","2.61","0.00","0.00","79.11","24.06","23.09","51.03","14.7","13.17","52.75","0","0","-","0.00","100.00","0.00","78.69","0.787","17179"
"2013-10-10 - Sharks 4, Canucks 1","San Jose Sharks","Limited ReportFull Report","50.783333333333","63.31","31.06","67.09","45.7","19.9","69.66","32.5","17.97","64.40","3.79","1.12","77.14","2.1","0.87","70.61","28.74","12.64","69.46","11.76","3.16","78.83","10.47","2.14","83.01","1.28","0","100.00","12.21","100.00","17.29","9.29","65.05","10.18","5.41","65.27","1.23","1.21","50.28","12.07","77.57","28.91","14.35","66.83","10.6","9.25","53.40","1.25","0","100.00","11.74","100.00","11.67","93.75","1.054","18910"
"2013-10-11 - Coyotes 2, Flyers 1","Phoenix Coyotes","Limited ReportFull Report","43.05","71.82","61.21","53.99","52.96","50.69","51.10","39.05","31.98","54.98","1.47","1.29","53.35","2.36","2.38","49.81","34.95","26.43","56.94","6.23","11.22","35.70","4.66","6.34","42.32","0","1.28","0.00","0.00","79.83","28.91","14.86","66.05","13.26","6.47","67.21","1.47","0","100.00","11.06","100.00","33.63","29.95","52.89","19.59","15.15","56.38","0","0","-","0.00","100.00","3.77","95.97","0.997","19713"
"2013-10-11 - Devils 2, Flames 3","New Jersey Devils","Limited ReportFull Report","49.633333333333","55.6","50.58","52.36","36.67","41.4","46.97","24.08","27.81","46.41","2.55","1.14","69.13","1.96","1.63","54.54","17.88","17.19","50.99","7.79","6.72","53.69","3.89","4.57","45.98","1.28","1.14","52.92","32.86","75.12","10.1","10.51","49.03","4.97","5.87","45.86","1.27","0","100.00","25.57","100.00","30.21","23.96","55.77","15.23","12.58","54.76","0","0","-","0.00","100.00","10.61","95.90","1.065","19289"
"2013-10-11 - Islanders 2, Blackhawks 3","New York Islanders","Limited ReportFull Report","48.483333333333","35.99","68.38","34.48","23.02","43.68","34.51","19.26","30.09","39.03","2.51","3.56","41.33","1.55","2.7","36.54","18.56","32.89","36.07","8.82","17.93","32.98","8.72","14.56","37.47","2.53","3.56","41.59","29.03","75.58","9.61","14.98","39.09","3.72","3.67","50.36","0","0","-","0.00","100.00","14.5","30.85","31.97","6.9","11.73","37.04","0","0","-","0.00","100.00","13.02","88.17","1.012","21196"
"2013-10-11 - Kings 2, Hurricanes 1","Los Angeles Kings","Limited ReportFull Report","47.35","69.21","51.6","57.29","58.85","33.12","63.99","35.17","20.94","62.68","0","0","-","3.03","2.21","57.80","23.91","19.29","55.35","12.15","10.66","53.26","8.01","7.19","52.70","0","0","-","0.00","100.00","11.8","8.57","57.94","5.21","4.92","51.43","0","0","-","0.00","100.00","37.63","22.26","62.83","19.27","7.5","71.99","0","0","-","0.00","100.00","0.00","100.00","1.000","16353"
"2013-10-11 - Penguins 3, Panthers 6","Pittsburgh Penguins","Limited ReportFull Report","48.816666666667","58.74","47.1","55.50","44.96","36.37","55.28","37.84","26.26","59.03","3.73","4.75","44.03","3.42","1.96","63.54","28.09","23.16","54.82","12.43","9.69","56.19","12.28","7.31","62.69","2.48","1.22","67.12","20.23","83.35","15.43","13.61","53.13","12.25","8.49","59.07","1.26","2.33","35.05","10.27","72.54","29.06","16.88","63.25","13.4","9.18","59.35","0","1.31","0.00","0.00","85.69","9.86","81.93","0.918","18584"
"2013-10-11 - Stars 4, Jets 1","Dallas Stars","Limited ReportFull Report","43.016666666667","58.58","53.22","52.40","48.68","42.55","53.36","37.35","30.93","54.70","2.96","0","100.00","3.35","2.59","56.43","29.77","27.29","52.18","17.53","12.68","58.03","10.95","8.03","57.68","1.49","0","100.00","13.64","100.00","12.48","14.3","46.60","6.09","7.49","44.84","0","0","-","0.00","100.00","22.22","21.74","50.54","15.78","15.11","51.08","1.55","0","100.00","9.82","100.00","7.94","100.00","1.079","15004"
"2013-10-12 - Avalanche 5, Capitals 1","Colorado Avalanche","Limited ReportFull Report","50.333333333333","45.88","63.04","42.12","36.06","46.73","43.56","26.46","40.66","39.42","3.83","1.09","77.81","1.88","2.82","39.94","20.04","35.32","36.20","6.76","16.58","28.95","5.35","14.41","27.05","1.3","1.08","54.61","24.36","92.49","13.53","18.38","42.39","7.76","12.89","37.59","1.24","0","100.00","15.96","100.00","22.88","24.36","48.43","12.18","12.21","49.94","1.26","0","100.00","10.31","100.00","14.49","97.31","1.118","18506"
"2013-10-12 - Bruins 3, Blue Jackets 1","Boston Bruins","Limited ReportFull Report","46.2","58.61","48.53","54.70","48.17","31.34","60.58","37.32","26.41","58.56","2.69","0","100.00","2.26","1.64","57.99","25.82","28.31","47.70","12.27","8.62","58.75","7.97","8.69","47.82","0","0","-","0.00","100.00","13.61","19.71","40.84","9.49","5.06","65.23","1.37","0","100.00","14.40","100.00","26.22","19.88","56.88","18.3","12.48","59.46","1.22","0","100.00","6.66","100.00","7.20","100.00","1.072","14092"
"2013-10-12 - Canadiens 4, Canucks 1","Montreal Canadiens","Limited ReportFull Report","49.05","81.06","55.29","59.45","62.22","41.87","59.77","43.25","31.97","57.50","1.28","1.13","53.17","3.17","2.45","56.35","32.56","26.25","55.36","19.07","10.77","63.90","10.94","8.57","56.09","0","1.12","0.00","0.00","86.89","13.81","15.15","47.69","5.3","4.48","54.19","0","0","-","0.00","100.00","48.23","23.77","66.98","27.38","15.19","64.31","1.37","0","100.00","4.99","100.00","2.97","96.46","0.994","18910"
"2013-10-12 - Flyers 2, Red Wings 5","Philadelphia Flyers","Limited ReportFull Report","42.916666666667","58.52","39.32","59.81","47.2","28.66","62.22","39.14","23.16","62.83","2.84","1.38","67.24","2.29","1.26","64.43","26.56","12.57","67.89","12.75","4.1","75.69","11.22","2.73","80.41","1.45","0","100.00","12.91","100.00","13.67","8.59","61.42","5.64","4.18","57.44","0","1.32","0.00","0.00","68.51","28.62","23.56","54.84","19.1","16.71","53.33","1.3","0","100.00","6.82","100.00","7.25","94.03","1.013","20066"
"2013-10-12 - Islanders 2, Predators 3","New York Islanders","Limited ReportFull Report","50.133333333333","34.82","62.14","35.91","20.68","44.34","31.80","15.7","30.46","34.00","2.47","2.23","52.55","1.1","1.96","35.87","9.85","25.16","28.13","2.48","9.05","21.48","1.19","6.87","14.72","0","0","-","0.00","100.00","7.29","16.19","31.05","3.66","5.82","38.61","1.27","2.28","35.67","34.58","60.77","21.41","27.41","43.86","9.49","15.56","37.87","1.26","0","100.00","13.29","100.00","15.77","92.66","1.084","17113"
"2013-10-12 - Oilers 5, Maple Leafs 6","Edmonton Oilers","Limited ReportFull Report","47.65","53.34","54.2","49.60","38.7","32.94","54.02","29.13","19.99","59.30","5.32","3.49","60.39","2.51","1.16","68.47","30.94","13.88","69.03","15.02","5.69","72.52","10.77","4.54","70.34","5.33","1.16","82.18","49.52","74.54","16.09","8.09","66.54","7.93","2.34","77.24","0","1.21","0.00","0.00","48.26","22.56","34.26","39.70","10.54","11.76","47.28","0","1.12","0.00","0.00","90.48","18.27","82.54","1.008","19379"
"2013-10-12 - Penguins 5, Lightning 4","Pittsburgh Penguins","Limited ReportFull Report","43.183333333333","51.34","35.56","59.08","41.9","24.67","62.94","22.42","13.68","62.11","2.81","2.62","51.74","2.29","1.06","68.41","28.63","16.31","63.71","5.83","4.07","58.90","2.84","1.31","68.37","0","1.31","0.00","0.00","0.48","22.58","12.4","64.56","12.78","5.47","70.03","2.94","1.32","69.06","23.01","75.92","23.18","16.05","59.10","6.91","6.86","50.21","0","0","-","0.00","100.00","12.53","80.83","0.934","18939"
"2013-10-12 - Rangers 3, Blues 5","New York Rangers","Limited ReportFull Report","43.066666666667","38.42","70.87","35.16","30.61","53.12","36.56","21.49","40.16","34.86","1.41","2.69","34.43","1.74","2.1","45.29","20.75","24.97","45.39","9.7","6.79","58.82","5.48","6.88","44.34","0","2.69","0.00","0.00","60.86","10.92","18.5","37.11","5.58","9.81","36.26","1.43","0","100.00","25.54","100.00","14.3","42.38","25.23","7.69","23.91","24.33","0","0","-","0.00","100.00","6.58","93.30","0.999","18130"
"2013-10-12 - Sabres 1, Blackhawks 2","Buffalo Sabres","Limited ReportFull Report","43.066666666667","50.09","59.66","45.64","38.88","47.41","45.06","32.21","32.95","49.42","1.41","1.31","51.81","2.9","2.75","51.30","30.35","30.67","49.74","15.48","16.54","48.35","13.91","15.33","47.58","0","1.31","0.00","0.00","91.44","14.68","14.24","50.75","8.34","5.52","60.18","1.43","0","100.00","17.08","100.00","13.09","22.24","37.05","8.93","10.45","46.06","0","0","-","0.00","100.00","4.39","96.01","1.004","21261"
"2013-10-12 - Senators 2, Sharks 3","Ottawa Senators","Limited ReportFull Report","43.016666666667","46.92","72.84","39.18","27.07","57.45","32.03","20.09","40.56","33.12","1.41","2.63","34.89","1.05","3.24","24.45","10.17","37.11","21.51","2.88","15.78","15.46","2.85","10.39","21.53","1.41","2.63","34.92","49.39","74.73","7.29","21.22","25.56","4.33","9.28","31.81","0","0","-","0.00","100.00","30.87","32.45","48.75","12.83","18.14","41.43","0","0","-","0.00","100.00","7.02","93.51","1.005","17562"
"2013-10-12 - Stars 1, Wild 5","Dallas Stars","Limited ReportFull Report","49.95","34.62","65.84","34.46","24.4","47.72","33.83","14.45","34.74","29.37","0","3.52","0.00","0.8","2.32","25.59","10.4","32.55","24.22","3.58","9.7","26.95","2.36","6.1","27.91","0","2.32","0.00","0.00","61.97","6.62","23.41","22.05","0","10.07","0.00","0","0","-","-","100.00","23.29","25.36","47.87","11.39","18.96","37.53","0","1.27","0.00","0.00","93.28","0.00","89.88","0.899","18278"
"2013-10-13 - Coyotes 5, Hurricanes 3","Phoenix Coyotes","Limited ReportFull Report","38.883333333333","70.46","48.91","59.03","60.22","36.86","62.03","41.8","23.16","64.35","4.82","2.88","62.59","3.96","1.71","69.87","39.48","22.4","63.80","18.15","8.29","68.64","14.63","7","67.65","3.19","2.87","52.66","21.82","58.98","21.54","13.91","60.76","16.11","7.32","68.75","1.62","0","100.00","10.08","100.00","24.6","23.91","50.70","8.03","8.78","47.76","0","0","-","0.00","100.00","11.53","87.56","0.991","15384"
"2013-10-13 - Devils 0, Jets 3","New Jersey Devils","Limited ReportFull Report","43.933333333333","58.9","51.76","53.23","39.23","43.05","47.68","24.41","33.37","42.25","0","2.63","0.00","2.24","2.57","46.54","23.47","20.34","53.57","6.85","9.42","42.09","4.06","8.16","33.22","0","1.32","0.00","0.00","83.87","16.4","10.95","59.97","11.1","5.41","67.22","0","0","-","0.00","100.00","23.83","25.33","48.48","9.32","17.03","35.38","0","1.29","0.00","0.00","92.41","0.00","92.11","0.921","15004"
"2013-10-13 - Kings 3, Panthers 0","Los Angeles Kings","Limited ReportFull Report","54","61.89","28.55","68.43","43.26","24.62","63.73","32.15","17.5","64.76","3.53","0","100.00","2.07","1","67.53","27.86","11.3","71.14","13.54","0","100.00","11","0","100.00","1.19","0","100.00","10.82","-","14.43","11.31","56.06","7.06","8.51","45.34","2.32","0","100.00","32.92","100.00","30.19","16.17","65.12","14.23","8.9","61.53","0","0","-","0.00","100.00","10.99","100.00","1.110","12810"
"2013-10-13 - Senators 1, Ducks 4","Ottawa Senators","Limited ReportFull Report","46.5","66.82","79.46","45.68","47.87","69.82","40.67","33.41","51.97","39.13","1.31","5.04","20.61","2.98","4.21","41.47","37.47","43.83","46.09","16.46","19.53","45.73","13.7","18.49","42.57","1.34","3.74","26.34","9.75","79.79","20.75","24.66","45.70","8.83","11.89","42.61","0","1.22","0.00","0.00","89.78","28.57","33.91","45.73","11.07","21.47","34.03","0","0","-","0.00","100.00","3.92","90.30","0.942","17177"
"2013-10-14 - Oilers 2, Capitals 4","Edmonton Oilers","Limited ReportFull Report","47.95","50.05","51.58","49.25","38.26","33.29","53.47","26.87","22.12","54.85","2.58","2.39","51.87","2.04","2.14","48.82","24.13","28.91","45.50","12","12.26","49.46","9.1","6.23","59.37","1.32","1.15","53.56","14.55","81.56","11.97","16.79","41.62","6.11","9.1","40.18","1.25","1.18","51.44","20.42","87.05","22.91","18.95","54.73","11.62","6.49","64.16","0","0","-","0.00","100.00","9.59","89.18","0.988","18506"
"2013-10-14 - Red Wings 3, Bruins 2","Detroit Red Wings","Limited ReportFull Report","48.283333333333","52.56","53.3","49.66","46.85","36.44","56.25","32.09","25.34","55.87","3.96","2.33","62.98","1.72","1.59","52.00","22.89","23.76","49.06","5.52","7.9","41.13","5.51","5.61","49.53","2.66","0","100.00","48.31","100.00","17.4","15.62","52.69","10.54","4.66","69.34","1.31","1.28","50.58","12.41","72.58","28.29","26.43","51.70","14.82","14.98","49.73","0","1.11","0.00","0.00","92.62","12.35","90.81","1.032","17565"
"2013-10-14 - Wild 2, Sabres 1","Minnesota Wild","Limited ReportFull Report","44.783333333333","42.33","42.3","50.02","34.71","33.04","51.24","15.76","23.53","40.11","0","1.24","0.00","1.65","1.66","49.77","20.58","15.81","56.54","8.91","8.42","51.42","4.4","7.29","37.63","0","1.23","0.00","0.00","83.12","11.87","7.2","62.25","4.25","3.79","52.86","0","0","-","0.00","100.00","21.59","19.46","52.60","7.14","8.66","45.19","0","0","-","0.00","100.00","0.00","94.74","0.947","18111"
"2013-10-15 - Blackhawks 3, Hurricanes 2","Chicago Blackhawks","Limited ReportFull Report","48.7","74.93","56.81","56.88","59.22","38.09","60.86","41.54","30.74","57.47","2.63","2.31","53.22","3.52","1.84","65.64","42.13","19.47","68.39","20.54","8.62","70.44","10.94","5.39","66.98","2.64","1.14","69.73","24.10","78.78","21.95","10.52","67.59","10.61","5.59","65.49","0","0","-","0.00","100.00","29.62","29.3","50.27","20.09","18.34","52.28","0","1.1","0.00","0.00","94.03","6.33","92.49","0.988","16263"
"2013-10-15 - Blue Jackets 1, Red Wings 2","Columbus Blue Jackets","Limited ReportFull Report","47.983333333333","47.99","55.29","46.46","38.79","44.37","46.64","33.95","30.59","52.61","0","1.18","0.00","1.74","1.58","52.44","21.23","18.38","53.60","6.27","4.83","56.48","6.2","2.44","71.72","0","0","-","0.00","100.00","14.72","13.72","51.77","10.06","8.63","53.83","0","1.19","0.00","0.00","86.27","23.71","31.52","42.94","16.28","15.93","50.54","0","0","-","0.00","100.00","0.00","96.14","0.961","20066"
"2013-10-15 - Canadiens 3, Jets 0","Montreal Canadiens","Limited ReportFull Report","44.033333333333","56.32","70.64","44.36","46.85","49.66","48.55","27.08","35.82","43.06","2.91","0","100.00","3.2","2.1","60.39","30.08","24.96","54.65","10.5","8.29","55.88","7.47","7.1","51.29","1.44","0","100.00","19.30","100.00","19.96","16.21","55.18","10.43","8.61","54.78","1.42","0","100.00","13.58","100.00","21.37","37.1","36.55","9.23","18.51","33.27","0","0","-","0.00","100.00","10.73","100.00","1.107","15004"
"2013-10-15 - Canucks 3, Flyers 2","Vancouver Canucks","Limited ReportFull Report","52.533333333333","55.51","48.87","53.18","37.52","35.91","51.10","26.21","21.45","55.00","3.52","2.16","62.00","1.75","1.49","54.02","19.81","18.84","51.26","7.16","4.34","62.24","5.88","3.31","63.94","3.52","2.15","62.05","59.85","35.09","12.53","14.64","46.13","3.5","5.53","38.74","0","0","-","0.00","100.00","29.29","28.58","50.61","15.49","12.8","54.74","0","0","-","0.00","100.00","13.42","89.95","1.034","19588"
"2013-10-15 - Kings 1, Lightning 5","Los Angeles Kings","Limited ReportFull Report","43.733333333333","54.67","53.53","50.53","44.47","39.33","53.06","26.88","28.96","48.13","1.38","5.37","20.42","1.57","1.77","47.09","24","25.36","48.62","5.43","9.73","35.83","2.66","8.46","23.95","0","2.66","0.00","0.00","68.51","18.04","15.83","53.25","10.76","8.21","56.72","1.37","2.59","34.55","12.72","68.42","30.18","27.3","52.50","13.07","12.31","51.49","0","0","-","0.00","100.00","5.13","81.46","0.866","16310"
"2013-10-15 - Oilers 2, Penguins 3","Edmonton Oilers","Limited ReportFull Report","50.15","45.72","49.82","47.85","27.44","34.95","43.98","17.85","27.8","39.10","2.42","2.26","51.74","2.32","1.91","54.90","26.71","17.58","60.30","14.62","7.98","64.70","9.71","8.07","54.61","2.42","1.13","68.21","24.89","86.05","12.03","9.66","55.47","4.89","4.74","50.78","0","1.13","0.00","0.00","76.08","12.84","26.97","32.25","3.42","13.85","19.82","0","0","-","0.00","100.00","13.56","91.88","1.054","18410"
"2013-10-15 - Panthers 3, Predators 4","Florida Panthers","Limited ReportFull Report","53.9","47.28","52.96","47.17","37.56","41.34","47.61","23.15","31.51","42.35","3.38","3.15","51.76","1.44","2.47","36.85","17.11","23.07","42.58","4.67","12.71","26.88","3.45","8.65","28.51","1.12","2.1","34.92","32.59","75.78","12.23","10.42","54.00","4.46","7.84","36.27","1.14","0","100.00","25.54","100.00","25.03","25.97","49.08","11.91","14.9","44.43","1.04","1.05","49.79","8.77","92.93","14.61","90.00","1.046","15935"
"2013-10-15 - Sabres 4, Islanders 3","Buffalo Sabres","Limited ReportFull Report","46.083333333333","63.38","73.7","46.24","48.06","56.67","45.89","29.88","42.74","41.15","2.63","2.46","51.74","3.19","4.63","40.75","38.69","46.67","45.33","18.85","23.53","44.48","12.02","18.88","38.90","2.63","2.45","51.76","21.88","87.02","19.75","23.16","46.03","10.61","12.81","45.30","0","0","-","0.00","100.00","19.07","22.07","46.36","6.13","10.51","36.84","0","0","-","0.00","100.00","8.81","94.25","1.031","10512"
