"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDSF/60","HDSA/60","HDSF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","MDCF/60","MDCA/60","MDCF%","MDSF/60","MDSA/60","MDSF%","MDGF/60","MDGA/60","MDGF%","MDSH%","MDSV%","LDCF/60","LDCA/60","LDCF%","LDSF/60","LDSA/60","LDSF%","LDGF/60","LDGA/60","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2019-11-05 - Coyotes 3, Flames 4","Arizona Coyotes","Limited ReportFull Report","40.866666666667","50.42","69.83","41.93","35.31","55.79","38.76","27.16","33.32","44.91","4.71","0","100.00","2.46","2.73","47.35","24.41","27.9","46.66","13.11","7.85","62.53","9.77","2.6","78.97","3.18","0","100.00","32.50","100.00","11.57","19.76","36.93","6.31","9.59","39.66","1.54","0","100.00","24.49","100.00","20.9","35.54","37.03","9.59","19.61","32.85","0","0","-","0.00","100.00","17.34","100.00","1.173","17824"
"2019-11-05 - Devils 2, Jets 1","New Jersey Devils","Limited ReportFull Report","54","55.17","52.5","51.24","39.88","40.12","49.85","31.56","26.35","54.49","1.17","1.03","53.35","2.15","1.49","59.05","21.41","20.83","50.68","8.4","5.02","62.59","5.99","4.07","59.52","1.18","0","100.00","19.64","100.00","13.11","15.91","45.18","10.48","9.62","52.14","0","1.07","0.00","0.00","88.90","25.69","25.19","50.49","13.91","9.38","59.73","0","0","-","0.00","100.00","3.72","96.11","0.998","15325"
"2019-11-05 - Golden Knights 2, Blue Jackets 1","Vegas Golden Knights","Limited ReportFull Report","44.483333333333","56.74","46.39","55.01","41.91","38.21","52.31","27.3","26.22","51.01","1.42","1.25","53.35","2.14","2.45","46.64","20.49","25.65","44.40","11.98","10.93","52.31","7.43","6.14","54.75","0","1.24","0.00","0.00","79.83","8.6","14.38","37.41","2.77","10.08","21.59","0","0","-","0.00","100.00","34.74","15.98","68.49","17.24","7.51","69.65","1.42","0","100.00","8.25","100.00","5.22","95.25","1.005","15435"
"2019-11-05 - Hurricanes 1, Flyers 4","Carolina Hurricanes","Limited ReportFull Report","50.2","57","39.55","59.04","46.9","28.3","62.37","33.02","27.15","54.87","1.21","3.49","25.74","2.31","1.12","67.32","18.06","17.77","50.41","10.84","5.81","65.11","7.16","4.75","60.14","1.21","2.31","34.34","16.85","51.38","7.21","12.15","37.24","7.28","7.22","50.23","0","1.17","0.00","0.00","83.82","31.07","12.6","71.15","17.12","10.21","62.63","0","0","-","0.00","100.00","3.66","87.16","0.908","16172"
"2019-11-05 - Kings 1, Maple Leafs 3","Los Angeles Kings","Limited ReportFull Report","45.85","47.25","58.25","44.78","37.81","41.68","47.57","21.44","21.92","49.45","0","3.74","0.00","1.14","1.7","40.13","16.5","27.2","37.76","5.58","8.44","39.78","1.38","3.72","27.06","0","3.73","0.00","0.00","-0.28","10.9","18.88","36.61","6.77","5.16","56.78","0","0","-","0.00","100.00","28.3","29.55","48.92","13.08","13.17","49.81","0","0","-","0.00","100.00","0.00","82.95","0.829","19195"
"2019-11-05 - Senators 1, Islanders 4","Ottawa Senators","Limited ReportFull Report","50.166666666667","40","58.12","40.77","32.02","40.16","44.36","27.13","27.18","49.95","0","1.1","0.00","1.75","2.54","40.87","17.95","28.76","38.43","7.45","15.81","32.03","6.1","11.39","34.89","0","1.1","0.00","0.00","90.36","10.33","12.91","44.46","5.91","3.52","62.69","0","0","-","0.00","100.00","17.81","24.16","42.44","12.74","9.75","56.64","0","0","-","0.00","100.00","0.00","95.94","0.959","11212"
"2019-11-05 - Wild 4, Ducks 2","Minnesota Wild","Limited ReportFull Report","50.533333333333","57.76","63.48","47.64","45.31","46.14","49.55","25.1","29.19","46.24","3.66","2.29","61.47","1.75","2.48","41.35","23.08","21.59","51.66","6.16","13.3","31.65","3.68","7.72","32.27","2.46","1.12","68.72","66.75","85.52","16.76","8.22","67.10","7.3","4.69","60.89","1.21","0","100.00","16.63","100.00","31.42","36.88","46.00","12.61","13.28","48.71","0","1.26","0.00","0.00","90.50","14.58","92.14","1.067","15526"
"2019-11-06 - Blues 5, Oilers 2","St Louis Blues","Limited ReportFull Report","45.433333333333","61.53","63.03","49.40","38.58","47.45","44.84","24.18","36.51","39.84","1.42","1.26","53.08","2.2","2.69","44.92","28.91","31.54","47.83","11.67","15.77","42.53","5.85","12.14","32.53","0","0","-","0.00","100.00","17.46","15.43","53.09","7.05","5.99","54.06","1.37","0","100.00","19.46","100.00","28.26","29.27","49.12","9.9","17.04","36.75","0","1.17","0.00","0.00","93.15","5.88","96.56","1.024","17068"
"2019-11-06 - Red Wings 1, Rangers 5","Detroit Red Wings","Limited ReportFull Report","47.983333333333","63.54","52.63","54.69","44.75","40.68","52.39","26.39","29.35","47.35","1.26","1.24","50.39","2.43","2.31","51.25","29.72","31.2","48.78","11.26","14.69","43.39","6.16","7.58","44.84","1.28","1.24","50.81","20.74","83.68","18.2","16.67","52.20","4.94","7.52","39.64","0","0","-","0.00","100.00","26.47","16.71","61.30","14.99","10.44","58.93","0","0","-","0.00","100.00","4.76","95.79","1.005","16804"
"2019-11-07 - Blue Jackets 3, Coyotes 2","Columbus Blue Jackets","Limited ReportFull Report","45.016666666667","58.89","55.54","51.47","44.55","40.57","52.34","37.6","27.98","57.34","2.82","2.49","53.09","2.06","1.85","52.71","31.27","18.57","62.75","5.75","7.28","44.12","5.7","6.15","48.09","0","1.22","0.00","0.00","80.11","25.49","11.25","69.38","13.82","7.6","64.54","2.8","1.26","68.94","20.28","83.37","25","33.29","42.89","16.67","14.35","53.74","0","0","-","0.00","100.00","7.49","91.10","0.986","12115"
"2019-11-07 - Canadiens 2, Flyers 3","Montreal Canadiens","Limited ReportFull Report","48.116666666667","54.79","62.5","46.71","40.17","50.94","44.09","28.68","39.29","42.20","2.53","2.41","51.18","2.45","3.13","43.94","20.4","28.62","41.62","10.36","13.58","43.28","7.69","12.46","38.15","1.29","1.23","51.13","16.80","90.10","10.04","15.21","39.75","7.6","8.78","46.38","0","0","-","0.00","100.00","31.1","30.63","50.38","10.97","16.62","39.76","1.17","1.18","49.79","10.66","92.90","8.81","93.87","1.027","16788"
"2019-11-07 - Canucks 2, Blackhawks 5","Vancouver Canucks","Limited ReportFull Report","43.9","54.94","56.24","49.41","46.35","38.87","54.39","40.97","33.26","55.20","1.37","1.29","51.56","3.46","2.37","59.41","25.76","23.12","52.69","13.62","8.09","62.72","13.45","8.19","62.16","1.4","1.29","52.06","10.39","84.28","12.09","15.23","44.26","9.63","2.73","77.94","0","0","-","0.00","100.00","23.49","28.26","45.39","15.39","21.21","42.05","0","0","-","0.00","100.00","3.35","96.12","0.995","21418"
"2019-11-07 - Capitals 5, Panthers 4","Washington Capitals","Limited ReportFull Report","45","50.5","61","45.29","39.01","46.21","45.78","30.68","38.56","44.31","4.11","3.81","51.88","1.95","2.29","45.94","20.57","27.98","42.37","7","12.48","35.94","6.92","8.83","43.93","1.41","2.48","36.28","20.39","71.93","13.48","15.53","46.48","9.46","10.4","47.65","1.41","1.26","52.90","14.91","87.92","27.44","28.79","48.80","11.61","18.28","38.84","1.25","0","100.00","10.78","100.00","13.38","90.12","1.035","14085"
"2019-11-07 - Devils 2, Flames 5","New Jersey Devils","Limited ReportFull Report","42.483333333333","51.21","66.14","43.64","40.06","52.56","43.25","23.61","38.3","38.13","2.98","2.7","52.53","1.52","2.96","33.92","18.86","37.26","33.60","7.31","16.23","31.04","5.84","13.59","30.06","2.99","2.66","52.93","51.18","80.44","11.54","21.08","35.37","5.67","7.04","44.61","0","0","-","0.00","100.00","32.47","25.27","56.24","11.81","14.75","44.48","0","0","-","0.00","100.00","12.64","92.96","1.056","18851"
"2019-11-07 - Golden Knights 1, Maple Leafs 2","Vegas Golden Knights","Limited ReportFull Report","39.116666666667","69.8","58","54.62","50.76","40.09","55.87","37.94","28.33","57.26","1.62","0","100.00","2.92","2.11","58.04","40.29","24.81","61.89","11.44","10.04","53.26","11.32","10.16","52.70","0","0","-","0.00","100.00","28.69","14.81","65.95","12.62","5.96","67.93","1.61","0","100.00","12.78","100.00","21.99","31.44","41.16","10.89","12.1","47.36","0","0","-","0.00","100.00","4.27","100.00","1.043","19218"
"2019-11-07 - Kings 2, Senators 3","Los Angeles Kings","Limited ReportFull Report","50.633333333333","48.86","62.5","43.88","38.98","46.47","45.61","24.07","31.94","42.97","1.25","2.21","36.13","1.49","3.06","32.77","16.1","35.67","31.10","4.9","15.27","24.29","4.85","12.12","28.56","1.25","2.2","36.28","25.88","81.83","11.16","20.34","35.44","4.9","6.86","41.66","0","0","-","0.00","100.00","27.89","24.2","53.54","11.8","10.52","52.86","0","0","-","0.00","100.00","5.20","93.07","0.983","9929"
"2019-11-07 - Penguins 4, Islanders 3","Pittsburgh Penguins","Limited ReportFull Report","53.533333333333","65.04","44.36","59.45","50.11","32.39","60.74","33.15","23.26","58.77","3.4","2.16","61.10","2.49","1.41","63.85","25.35","15.72","61.72","12.34","6.76","64.62","8.79","6.85","56.20","2.29","1.06","68.48","26.10","84.59","12.84","8.98","58.83","9.98","5.53","64.35","1.12","0","100.00","11.20","100.00","29.88","24.9","54.55","14.43","10.96","56.83","0","1.2","0.00","0.00","89.08","10.24","90.70","1.009","12613"
"2019-11-07 - Predators 4, Avalanche 9","Nashville Predators","Limited ReportFull Report","45.366666666667","51.29","72.99","41.27","35.32","47","42.91","22.2","45.5","32.79","4","7.66","34.33","1.88","2.6","41.96","27.79","38.08","42.19","7.72","14.43","34.84","6.34","14.61","30.27","1.35","3.8","26.24","21.32","74.00","19.54","24.11","44.77","5.17","10.94","32.10","1.4","1.25","52.90","27.06","88.61","19.84","28.03","41.45","9.36","18.31","33.81","1.24","2.5","33.14","13.26","86.33","18.04","83.17","1.012","17492"
"2019-11-07 - Rangers 4, Hurricanes 2","New York Rangers","Limited ReportFull Report","51.766666666667","39.15","81.07","32.57","35.09","65.48","34.89","18.65","42.98","30.26","2.47","2.17","53.22","1.91","3.77","33.63","17.63","45.98","27.72","11.55","18.96","37.86","5.11","10.47","32.82","2.48","0","100.00","48.51","100.00","6.19","26.77","18.78","3.68","14.21","20.56","0","1.11","0.00","0.00","92.16","16.5","30.66","34.99","8.75","13.82","38.77","0","1.02","0.00","0.00","92.59","13.25","94.94","1.082","13878"
"2019-11-07 - Wild 5, Sharks 6","Minnesota Wild","Limited ReportFull Report","42.333333333333","53.19","55.18","49.08","37.63","46.73","44.61","24.82","34.73","41.67","7.13","5.55","56.25","2.19","2.77","44.12","25.79","27.57","48.33","13.91","14.21","49.47","9.61","8.65","52.62","4.35","2.7","61.67","45.25","68.78","11.67","13.47","46.42","5.47","7.25","43.03","2.86","2.76","50.96","52.32","61.97","19.7","21.82","47.45","9.63","19.23","33.35","0","0","-","0.00","100.00","28.73","84.03","1.128","15764"
"2019-11-08 - Bruins 2, Red Wings 4","Boston Bruins","Limited ReportFull Report","45.633333333333","40.34","48.56","45.37","30.65","33.41","47.85","23.11","26.64","46.45","1.39","1.21","53.35","1","1.53","39.65","13.13","14.15","48.14","1.3","4.85","21.14","0","4.9","0.00","0","1.21","0.00","-","75.35","11.58","9.41","55.16","7.87","3.9","66.86","1.38","0","100.00","17.58","100.00","25.02","31.72","44.10","13.72","16.9","44.82","0","0","-","0.00","100.00","6.01","95.44","1.015","19515"
"2019-11-08 - Canucks 1, Jets 4","Vancouver Canucks","Limited ReportFull Report","48.966666666667","66.86","56.11","54.37","53.77","41.11","56.67","36.65","31.47","53.80","1.29","2.37","35.35","3.96","2.07","65.70","36.34","28.67","55.90","21.38","8.32","71.98","16.25","6.03","72.95","1.3","2.37","35.40","7.98","60.73","15.03","20.6","42.18","2.49","8.43","22.80","0","0","-","0.00","100.00","26.34","23.21","53.15","16.65","15.82","51.27","0","0","-","0.00","100.00","3.53","92.48","0.960","15325"
"2019-11-08 - Devils 0, Oilers 4","New Jersey Devils","Limited ReportFull Report","47.15","57.5","63.29","47.60","48.11","41.88","53.46","29.51","33.52","46.82","0","3.71","0.00","2.51","2.32","52.05","34.27","23.21","59.63","9","10.17","46.95","4.99","7.77","39.14","0","2.43","0.00","0.00","68.78","24.8","13.14","65.37","13.76","7.82","63.76","0","1.2","0.00","0.00","84.68","20.54","28.42","41.95","9.54","13.87","40.75","0","0","-","0.00","100.00","0.00","88.92","0.889","17240"
"2019-11-08 - Lightning 3, Sabres 2","Tampa Bay Lightning","Limited ReportFull Report","46.95","67.14","34.11","66.32","56.49","26.47","68.09","39.25","20.89","65.27","2.73","2.43","52.85","2.83","1.44","66.32","32.51","19.32","62.73","7.01","8.94","43.94","4.19","7.81","34.92","2.74","2.37","53.53","65.24","69.61","25.97","10.18","71.84","17.91","4.82","78.79","0","0","-","0.00","100.00","31.42","15.14","67.49","15.67","8.13","65.83","0","0","-","0.00","100.00","6.94","88.36","0.953","13230"
"2019-11-09 - Blackhawks 2, Penguins 3","Chicago Blackhawks","Limited ReportFull Report","50.933333333333","58.73","43.86","57.25","41.11","31.8","56.38","32.28","26.35","55.06","2.51","2.21","53.22","2.15","2.18","49.73","31.33","26.06","54.60","8.98","13.76","39.50","8.92","12.73","41.21","1.25","2.18","36.43","13.97","82.90","22.27","12.22","64.58","9.83","4.53","68.46","0","0","-","0.00","100.00","25.07","17.8","58.47","12.31","8.88","58.09","1.31","0","100.00","10.63","100.00","7.78","91.62","0.994","18653"
"2019-11-09 - Blue Jackets 2, Avalanche 4","Columbus Blue Jackets","Limited ReportFull Report","45.116666666667","67.95","57.33","54.24","55.53","39.94","58.16","45.99","33.86","57.60","1.4","3.8","27.00","2.23","2.11","51.45","28.36","27.22","51.02","7.36","8.66","45.94","5.84","7.56","43.61","0","0","-","0.00","100.00","21","18.41","53.28","13.9","10.08","57.95","0","3.79","0.00","0.00","62.40","36.6","27.47","57.12","23.14","16.13","58.93","1.4","0","100.00","6.06","100.00","3.06","88.78","0.918","18070"
"2019-11-09 - Blues 3, Flames 2","St Louis Blues","Limited ReportFull Report","49.95","50.7","40.3","55.72","39.53","31.21","55.88","28.71","22.78","55.75","1.27","1.14","52.62","1.89","1.56","54.72","25.09","17.28","59.22","6.6","6.35","50.98","5.23","2.13","71.06","0","0","-","0.00","100.00","18.77","10.75","63.58","10.31","7.83","56.84","1.26","1.23","50.58","12.26","84.23","21.35","18.01","54.24","10.49","10.66","49.61","0","0","-","0.00","100.00","4.42","94.99","0.994","19289"
"2019-11-09 - Flyers 3, Maple Leafs 2","Philadelphia Flyers","Limited ReportFull Report","50.566666666667","64.37","56.64","53.20","43.63","45.09","49.17","34.46","29.92","53.52","1.25","2.22","36.04","2.47","1.65","60.04","32.25","15","68.26","10.59","7.5","58.54","9.22","4.28","68.31","0","1.09","0.00","0.00","74.54","21.74","7.26","74.97","11.14","4.35","71.93","1.25","1.22","50.58","11.21","71.93","28.13","37.53","42.84","11.67","19.03","38.02","0","0","-","0.00","100.00","3.64","92.57","0.962","19279"
"2019-11-09 - Golden Knights 2, Capitals 5","Vegas Golden Knights","Limited ReportFull Report","39.566666666667","49.9","54.07","48.00","37.62","45.46","45.28","28.9","29.77","49.26","1.54","4.43","25.78","1.9","1.91","49.77","23.92","22.82","51.18","4.52","8.98","33.48","2.96","6.02","32.92","0","1.43","0.00","0.00","76.30","19.01","14.05","57.51","12.04","9.07","57.02","1.55","2.86","35.19","12.89","68.51","25.28","25.9","49.39","12.43","11.51","51.92","0","0","-","0.00","100.00","5.32","85.12","0.904","18573"
"2019-11-09 - Hurricanes 1, Senators 4","Carolina Hurricanes","Limited ReportFull Report","46.516666666667","68.04","53.94","55.78","49.41","44.86","52.41","38.67","32.56","54.29","0","5.03","0.00","2.28","2.49","47.85","32.28","17.25","65.17","10.26","11.63","46.86","8.86","11.79","42.91","0","4.98","0.00","0.00","57.77","21.32","5.59","79.24","9.96","1.37","87.93","0","0","-","0.00","100.00","28.98","27.69","51.14","14.9","18.37","44.79","0","0","-","0.00","100.00","0.00","84.54","0.845","12276"
"2019-11-09 - Kings 2, Canadiens 3","Los Angeles Kings","Limited ReportFull Report","43.65","45.24","62.49","41.99","32.95","46.89","41.27","27.56","35.52","43.69","1.39","1.36","50.64","1.1","1.79","38.10","16.27","22.61","41.85","4.2","9.69","30.24","2.7","9.82","21.58","1.42","1.36","51.13","52.69","86.15","11.76","13.16","47.20","4.04","4.19","49.11","0","0","-","0.00","100.00","24.22","33.27","42.13","16.07","18.86","46.01","0","0","-","0.00","100.00","5.06","96.17","1.012","21302"
"2019-11-09 - Panthers 1, Islanders 2","Florida Panthers","Limited ReportFull Report","42.6","79.85","71.92","52.61","61.64","57.93","51.55","39.6","40.46","49.46","0","2.66","0.00","4.75","3.54","57.26","53.5","36.49","59.45","22.69","18.08","55.65","13.96","16.87","45.28","0","1.33","0.00","0.00","92.14","30.42","18.58","62.09","16.99","9.76","63.51","0","1.34","0.00","0.00","86.32","24.2","31.5","43.45","9.23","13.65","40.34","0","0","-","0.00","100.00","0.00","93.43","0.934","13100"
"2019-11-09 - Predators 1, Sharks 2","Nashville Predators","Limited ReportFull Report","44.8","45.87","59.72","43.44","26.44","40.77","39.34","18.07","28.21","39.05","1.41","1.24","53.35","1.61","2.15","42.85","18.41","20.01","47.91","7.13","8.49","45.67","5.65","6.1","48.08","1.42","1.23","53.56","25.11","79.83","11.31","11.53","49.52","4.19","5.2","44.61","0","0","-","0.00","100.00","22.06","35.81","38.11","6.91","14.29","32.58","0","0","-","0.00","100.00","7.83","95.61","1.034","17562"
"2019-11-09 - Sabres 3, Lightning 5","Buffalo Sabres","Limited ReportFull Report","49.55","69.37","50.91","57.68","55.9","46.73","54.47","42.95","33.37","56.27","2.51","3.59","41.14","2.55","3.38","42.97","26.94","29.97","47.34","8.62","16.69","34.04","7.31","13.37","35.35","1.25","2.37","34.64","17.15","82.31","18.1","13.25","57.74","12.25","6.01","67.11","1.27","1.14","52.76","10.40","81.01","41.74","20.07","67.53","22.97","13.79","62.50","0","0","-","0.00","100.00","5.84","89.25","0.951","13339"
"2019-11-09 - Wild 4, Coyotes 3","Minnesota Wild","Limited ReportFull Report","50.6","45.8","58.78","43.80","38.53","45.56","45.82","23.35","34.09","40.65","3.65","3.46","51.34","2.59","1.46","63.89","27.15","24.89","52.17","13.1","6.68","66.24","7.12","5.69","55.59","1.23","0","100.00","17.25","100.00","13.93","18.3","43.23","7.16","10.47","40.61","1.25","2.24","35.76","17.42","78.60","13.59","31.12","30.39","6.69","16.74","28.55","1.11","1.26","46.91","16.63","92.48","15.65","89.84","1.055","14428"
"2019-11-10 - Devils 2, Canucks 1","New Jersey Devils","Limited ReportFull Report","49.833333333333","60.63","59.21","50.59","44.08","41.58","51.46","30.4","26.31","53.60","1.3","0","100.00","2.21","1.93","53.38","24.19","21.65","52.77","12.2","8.6","58.67","5.41","5.39","50.09","0","0","-","0.00","100.00","12.22","12.78","48.90","2.58","2.24","53.58","1.25","0","100.00","48.50","100.00","29.56","30.32","49.36","20","16.37","54.99","0","0","-","0.00","100.00","4.26","100.00","1.043","18871"
"2019-11-10 - Flyers 3, Bruins 2","Philadelphia Flyers","Limited ReportFull Report","53.85","53.64","44.54","54.63","38.52","34.23","52.95","30.99","22.4","58.04","2.38","2.09","53.22","2.13","1.44","59.67","30.38","21.92","58.08","9.92","3.95","71.53","8.63","3.96","68.57","1.18","1.04","53.25","13.66","73.83","20.57","17.69","53.76","9.37","8.28","53.10","0","0","-","0.00","100.00","21.94","22","49.93","11.9","9.19","56.41","1.24","0.99","55.54","10.40","89.22","7.67","90.67","0.983","17193"
"2019-11-10 - Golden Knights 2, Red Wings 3","Vegas Golden Knights","Limited ReportFull Report","50.716666666667","41.2","31.54","56.64","26.2","27.01","49.24","14.9","19.24","43.64","2.5","2.21","53.09","1.55","1.49","51.08","16.46","17.74","48.12","6.49","7.62","45.98","1.32","5.53","19.25","0","0","-","0.00","100.00","9.99","10.08","49.76","3.7","5.64","39.61","0","2.26","0.00","0.00","59.99","21.09","13.66","60.70","9.8","8.06","54.87","2.49","0","100.00","25.44","100.00","16.78","88.52","1.053","19057"
"2019-11-10 - Maple Leafs 4, Blackhawks 5","Toronto Maple Leafs","Limited ReportFull Report","42.866666666667","69.34","57.67","54.60","58.11","38.94","59.87","53.01","29.91","63.93","1.41","5.47","20.45","2.07","2.88","41.82","29.09","34.84","45.51","5.41","17.12","24.02","3.99","14.41","21.70","0","4.12","0.00","0.00","71.41","22.88","17.92","56.08","17.37","7.29","70.45","1.4","0","100.00","8.04","100.00","38.73","19.77","66.20","30.53","7.75","79.76","0","1.32","0.00","0.00","82.90","2.65","81.72","0.844","21598"
"2019-11-10 - Oilers 6, Ducks 2","Edmonton Oilers","Limited ReportFull Report","46.8","59.91","50.95","54.04","50.22","39.36","56.06","34.08","31.64","51.85","5.4","2.36","69.58","3.82","2.85","57.22","41.92","25.99","61.73","23.33","11.41","67.17","14.39","10.34","58.18","4.1","2.34","63.67","28.51","77.37","18.92","14.23","57.08","8.32","6.92","54.58","1.35","0","100.00","16.21","100.00","17.52","23.14","43.09","11.55","11.96","49.13","0","0","-","0.00","100.00","15.84","92.54","1.084","16463"
"2019-11-10 - Panthers 6, Rangers 5","Florida Panthers","Limited ReportFull Report","47.516666666667","60.47","46.98","56.28","44.51","39.07","53.25","30.44","28.86","51.34","5.17","3.52","59.44","2.14","2.46","46.50","29.92","24.49","54.99","10.45","14.65","41.62","7.67","8.52","47.36","3.89","0","100.00","50.70","100.00","19.33","9.79","66.37","7.82","6.11","56.12","1.34","2.41","35.67","17.10","60.56","27.32","16.82","61.89","12.34","10.42","54.22","0","1.12","0.00","0.00","89.23","16.97","87.79","1.048","17464"
"2019-11-10 - Stars 2, Jets 3","Dallas Stars","Limited ReportFull Report","52.05","53.85","39.65","57.59","44.17","29.74","59.76","32","19.64","61.96","2.38","1.06","69.12","1.55","1.18","56.68","22.97","19.6","53.96","11.11","4.13","72.90","8.57","3.13","73.23","1.22","1.06","53.56","14.23","66.24","11.89","15.56","43.31","8.32","6.6","55.77","1.22","0","100.00","14.66","100.00","25.07","15.47","61.84","14.02","7.76","64.38","0","0","-","0.00","100.00","7.45","94.58","1.020","15323"
"2019-11-11 - Coyotes 4, Capitals 3","Arizona Coyotes","Limited ReportFull Report","48.983333333333","58.68","56.74","50.84","45.86","43.24","51.47","36.1","29.1","55.37","3.9","2.29","63.00","2.84","2.25","55.76","23.16","26.19","46.93","12.44","8.66","58.97","9.6","6.53","59.52","3.93","2.25","63.61","40.98","65.54","10.95","17.25","38.82","6.57","10.15","39.30","0","0","-","0.00","100.00","28.7","24.44","54.01","17.64","10.44","62.82","0","0","-","0.00","100.00","10.80","92.14","1.029","18573"
"2019-11-11 - Senators 2, Hurricanes 8","Ottawa Senators","Limited ReportFull Report","44.15","53.6","90.66","37.16","41.1","67.23","37.94","32.6","52.66","38.24","2.73","6.7","28.96","2.85","3.16","47.40","25.86","42.44","37.87","10.6","12.51","45.87","7.81","8.52","47.82","1.39","2.66","34.33","17.79","68.81","14.94","30.55","32.84","6.47","14.12","31.42","0","4.01","0.00","0.00","71.58","16.51","42.22","28.11","10.42","30.76","25.29","1.28","0","100.00","12.25","100.00","8.37","87.29","0.957","12356"
"2019-11-12 - Avalanche 4, Jets 0","Colorado Avalanche","Limited ReportFull Report","50.25","44.82","57.24","43.92","32.77","41.07","44.38","26.15","32.81","44.36","3.8","0","100.00","1.96","1.95","50.15","23.57","28.38","45.37","9.23","9.3","49.81","6.6","5.04","56.71","2.54","0","100.00","38.53","100.00","14.53","18.78","43.63","7.75","10.85","41.65","1.24","0","100.00","16.02","100.00","19.77","26.06","43.14","11.85","16.91","41.20","0","0","-","0.00","100.00","14.53","100.00","1.145","15325"
"2019-11-12 - Blue Jackets 2, Canadiens 3","Columbus Blue Jackets","Limited ReportFull Report","50.95","47.27","59.35","44.33","36.03","40.91","46.83","27.24","31.06","46.73","2.49","1.09","69.58","1.66","1.66","49.90","26.33","25.11","51.19","7.59","7.4","50.63","6.28","5.36","53.93","1.25","0","100.00","19.86","100.00","18.77","17.7","51.46","8.63","6.76","56.07","1.24","1.13","52.27","14.35","83.27","17.38","31.94","35.23","11.16","17.76","38.59","0","0","-","0.00","100.00","9.13","96.50","1.056","20758"
"2019-11-12 - Coyotes 3, Blues 2","Arizona Coyotes","Limited ReportFull Report","49.9","30.12","65.64","31.46","26.58","46.44","36.40","19.4","34.57","35.94","1.22","2.27","34.89","0.9","2.1","30.12","9.83","30.26","24.52","2.49","5.77","30.12","2.46","4.7","34.35","0","1.13","0.00","0.00","75.92","7.25","24.8","22.63","4.89","14.11","25.72","1.27","1.14","52.74","26.04","91.92","15.68","33.61","31.82","9.64","15.85","37.83","0","0","-","0.00","100.00","6.27","93.44","0.997","18096"
"2019-11-12 - Oilers 3, Sharks 6","Edmonton Oilers","Limited ReportFull Report","48.766666666667","48.45","58.07","45.48","34.71","41.13","45.77","22.42","29.07","43.54","3.71","7.27","33.78","3.14","2.22","58.54","27.98","32.17","46.51","14.32","9.96","58.97","5.88","7.52","43.89","1.26","3.62","25.77","21.39","51.80","13.53","22.79","37.26","8.21","14.12","36.76","1.23","3.6","25.42","14.95","74.50","16.25","17.75","47.80","6.22","4.27","59.29","1.16","0","100.00","18.57","100.00","16.53","75.01","0.915","15567"
"2019-11-12 - Panthers 5, Bruins 4","Florida Panthers","Limited ReportFull Report","48.566666666667","29.38","57.19","33.94","25.78","40.7","38.78","17.05","30.98","35.49","1.24","3.62","25.54","0.89","2.03","30.36","10.13","26.64","27.55","1.32","6.02","17.94","1.3","3.76","25.72","0","1.21","0.00","0.00","67.88","8.67","20.84","29.37","4.98","9.66","34.03","0","1.17","0.00","0.00","87.88","14.4","25.01","36.53","5.62","15.17","27.02","1.16","1.31","46.93","20.66","91.35","7.28","88.33","0.956","17850"
"2019-11-12 - Penguins 2, Rangers 3","Pittsburgh Penguins","Limited ReportFull Report","50.5","55.61","47.01","54.19","40.73","32.68","55.48","30.93","28.09","52.40","1.21","2.3","34.43","2.22","1.85","54.54","26.76","23.99","52.73","8.86","8.88","49.93","7.51","8.99","45.52","0","1.12","0.00","0.00","87.56","17.69","15.19","53.81","8.36","9.32","47.29","1.22","1.12","52.07","14.53","88.00","25.92","16.76","60.72","15.01","7.25","67.45","0","0","-","0.00","100.00","3.90","91.83","0.957","16904"
"2019-11-12 - Predators 3, Canucks 5","Nashville Predators","Limited ReportFull Report","47.233333333333","67.47","56.98","54.21","53.06","42.87","55.31","37.82","26.49","58.81","2.57","1.26","67.17","2.87","2.1","57.71","36.11","28.34","56.03","14.41","8.47","62.98","12.91","6.09","67.95","2.57","1.26","67.12","19.88","79.35","21.46","20.07","51.68","8.95","7.5","54.40","0","0","-","0.00","100.00","29.58","26.77","52.50","14.88","12.87","53.62","0","0","-","0.00","100.00","6.79","95.26","1.021","18233"
"2019-11-12 - Red Wings 4, Ducks 3","Detroit Red Wings","Limited ReportFull Report","45.516666666667","58.58","73.36","44.40","45.17","55.08","45.06","30.92","30.82","50.08","2.67","3.85","40.99","2.46","3.82","39.19","34.43","39.48","46.58","6.74","19.25","25.92","4.06","10.4","28.10","1.37","1.24","52.38","33.60","88.06","27.22","20.35","57.22","15.92","9.21","63.36","1.35","2.48","35.19","8.47","73.03","25.14","31.27","44.57","10.97","9.46","53.71","0","0","-","0.00","100.00","8.65","87.51","0.962","15046"
