"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-12-27 - Canucks 4, Oilers 2","Vancouver Canucks","Limited ReportFull Report","52.2","40.03","47.13","45.93","29.32","32.38","47.52","21.19","23.87","47.03","4.26","0","100.00","1.63","1.45","52.89","21.35","20.03","51.60","11.28","6.87","62.14","9.02","2.55","77.94","3.23","0","100.00","35.87","100.00","10.28","12.79","44.55","4.32","6.35","40.50","1.05","0","100.00","24.35","100.00","10.36","25.91","28.56","6.91","14.76","31.88","0","0","-","0.00","100.00","20.09","100.00","1.201","18347"
"2018-12-27 - Coyotes 1, Kings 2","Arizona Coyotes","Limited ReportFull Report","48.933333333333","34.65","40.29","46.23","25.6","28.34","47.46","19.35","20.6","48.44","0","1.87","0.00","1.3","1.16","52.89","13.58","16.28","45.48","7.33","4.62","61.33","5.21","2.84","64.72","0","0","-","0.00","100.00","6.29","11.76","34.85","3.09","6.85","31.06","0","0.95","0.00","0.00","86.16","19.01","18.65","50.48","8.85","7.72","53.43","0","0.89","0.00","0.00","88.48","0.00","90.93","0.909","18230"
"2018-12-27 - Devils 5, Bruins 2","New Jersey Devils","Limited ReportFull Report","49.783333333333","44.04","52.08","45.82","39.01","38.35","50.43","28.71","30.76","48.28","3.18","0.95","76.98","2.15","1.55","58.18","20.08","19.12","51.22","11.24","6.04","65.05","10.11","5.16","66.23","2.15","0.93","69.85","21.29","81.98","9.05","12.79","41.44","5.41","7.22","42.82","0","0","-","0.00","100.00","20.16","30.9","39.48","11.08","16.39","40.33","1.05","0","100.00","9.51","100.00","11.08","96.91","1.080","17565"
"2018-12-27 - Ducks 2, Sharks 4","Anaheim Ducks","Limited ReportFull Report","44.633333333333","43.1","46.2","48.27","27.16","38.45","41.40","18.32","27.93","39.62","1.01","2.81","26.46","1.24","1.97","38.66","13.42","17.01","44.10","4.13","6.44","39.05","3.1","6.5","32.25","1.01","0.94","51.76","32.63","85.52","9.19","10.6","46.46","4.11","6.76","37.85","0","0.96","0.00","0.00","85.78","24.95","25.23","49.72","10.96","13.63","44.57","0","0.95","0.00","0.00","93.06","5.52","89.93","0.955","17562"
"2018-12-27 - Flames 4, Jets 1","Calgary Flames","Limited ReportFull Report","45.366666666667","42.47","49.5","46.18","30.17","38.98","43.63","22.56","27.15","45.38","2.11","0.92","69.58","1.45","2.11","40.75","18.5","26.46","41.15","8.78","7.27","54.71","6.56","5.56","54.14","1.06","0","100.00","16.13","100.00","9.9","18.94","34.32","6.39","10.34","38.18","1.05","0.96","52.27","16.47","90.71","20.55","19.49","51.33","9.65","10.41","48.10","0","0","-","0.00","100.00","9.37","96.60","1.060","15321"
"2018-12-27 - Flyers 5, Lightning 6","Philadelphia Flyers","Limited ReportFull Report","48.1","52.3","43.57","54.55","37.11","34.55","51.78","26.97","25.78","51.13","5.1","1.87","73.19","2.11","1.62","56.56","30.55","23.13","56.92","13.36","6.81","66.25","9.13","4.05","69.27","3.09","0","100.00","33.85","100.00","17.06","16.42","50.96","12.28","9.72","55.82","2.08","1.91","52.16","16.94","80.37","20.4","17.21","54.25","4.8","9.2","34.27","0","0","-","0.00","100.00","18.90","92.76","1.117","19092"
"2018-12-27 - Hurricanes 1, Capitals 3","Carolina Hurricanes","Limited ReportFull Report","43.9","47.07","41.86","52.93","36.88","35.37","51.05","24.19","23.29","50.95","1.01","0.94","51.81","2.29","1.94","54.14","19.98","21.71","47.92","12.09","8.78","57.92","7.93","6.92","53.38","1.04","0","100.00","13.07","100.00","7.89","13.05","37.67","4.98","5.94","45.62","0","0.95","0.00","0.00","84.03","22.65","17.51","56.39","9.34","10.43","47.25","0","0","-","0.00","100.00","4.19","95.95","1.001","18506"
"2018-12-27 - Red Wings 2, Penguins 5","Detroit Red Wings","Limited ReportFull Report","53.1","45.95","54.16","45.90","33.38","41.95","44.32","26.2","32.25","44.82","2.07","1.93","51.73","2.08","2.78","42.73","23.8","32.01","42.64","7.29","13.37","35.30","5.05","11.59","30.35","1.04","1.93","34.91","20.52","83.33","16.46","18.73","46.77","9.26","9.95","48.19","1.05","0","100.00","11.37","100.00","17.88","16.15","52.53","11.04","7.29","60.23","0","0","-","0.00","100.00","7.90","94.01","1.019","18639"
"2018-12-27 - Sabres 1, Blues 4","Buffalo Sabres","Limited ReportFull Report","55.333333333333","42.67","54.26","44.02","30.63","48.5","38.71","26.66","33.33","44.43","0","3.9","0.00","1.68","3.07","35.36","25.5","35.21","42.00","9.21","16.8","35.42","5.94","12.07","32.97","0","1.91","0.00","0.00","84.20","15.9","18.53","46.19","13.62","12.08","52.99","0","1.92","0.00","0.00","84.12","16.09","13.73","53.97","6.4","7.58","45.77","0","0","-","0.00","100.00","0.00","88.29","0.883","17867"
"2018-12-27 - Stars 2, Predators 0","Dallas Stars","Limited ReportFull Report","49.266666666667","53.69","65.48","45.05","36.45","51.17","41.60","29.61","35.16","45.72","2.13","0","100.00","1.47","1.65","47.16","22.12","25.24","46.70","6.76","3.56","65.52","5.64","2.62","68.26","0","0","-","0.00","100.00","15.54","21.42","42.04","10.73","9.31","53.55","2.09","0","100.00","19.49","100.00","21.14","34.45","38.03","10.99","22.94","32.39","0","0","-","0.00","100.00","7.20","100.00","1.072","17697"
"2018-12-27 - Wild 2, Blackhawks 5","Minnesota Wild","Limited ReportFull Report","45.766666666667","57.79","33.84","63.07","40.79","20.78","66.25","31.44","13.44","70.06","1.01","1.89","34.89","1.75","1.13","60.70","25.51","17.14","59.81","8.04","3.93","67.19","6.01","3.97","60.19","0","0.94","0.00","0.00","76.30","17.09","13.58","55.74","7.91","4.07","65.99","1.06","0","100.00","13.38","100.00","26.57","12.84","67.42","15.33","5.31","74.26","0","0.95","0.00","0.00","82.19","3.22","85.96","0.892","21735"
"2018-12-28 - Canadiens 5, Panthers 3","Montreal Canadiens","Limited ReportFull Report","49.65","44.75","33.28","57.35","35.17","23.39","60.05","24.35","16.98","58.92","3.21","1.87","63.12","1.89","1.03","64.72","20.34","9.16","68.95","10.81","4.44","70.89","8.61","1.77","82.92","2.14","0.92","69.99","24.86","48.23","9.68","4.71","67.27","4.16","3.82","52.14","1.04","1.03","50.28","25.00","73.07","20.26","20.59","49.59","9.66","9.55","50.29","0","0","-","0.00","100.00","13.18","88.96","1.021","19512"
"2018-12-28 - Maple Leafs 4, Blue Jackets 2","Toronto Maple Leafs","Limited ReportFull Report","50.7","49.01","46.67","51.22","36.34","35.73","50.43","26.17","21.49","54.91","2.11","1.84","53.35","1.64","1.69","49.25","20.93","20.51","50.50","6.76","8.86","43.28","5.62","7.07","44.31","1.07","0","100.00","19.05","100.00","14.29","11.43","55.55","8.38","4.54","64.86","1.05","0.96","52.29","12.55","78.87","24.52","20.33","54.67","11.32","8.86","56.09","0","0.89","0.00","0.00","89.96","8.05","91.43","0.995","18963"
"2018-12-28 - Senators 3, Islanders 6","Ottawa Senators","Limited ReportFull Report","55.666666666667","47.49","58.42","44.84","33.97","43.12","44.06","24.19","36","40.19","2.13","4.76","30.95","1.68","1.66","50.23","23.32","19.3","54.72","8.74","7.31","54.48","7.57","4.58","62.33","1.06","0.93","53.25","13.97","79.70","14.58","11.83","55.21","7.21","5.75","55.60","1.04","2.92","26.26","14.42","49.29","23.15","34.29","40.30","9.66","22.45","30.08","0","0.89","0.00","0.00","96.04","8.82","86.78","0.956","13434"
"2018-12-29 - Blackhawks 3, Avalanche 2","Chicago Blackhawks","Limited ReportFull Report","50.65","53.43","39.69","57.38","35.6","31.06","53.40","28.98","22.98","55.77","1.08","0","100.00","1.65","2.06","44.52","17.48","25.34","40.82","6.55","9.01","42.09","4.33","8.12","34.80","0","0","-","0.00","100.00","11.13","16.02","41.00","7.48","7.44","50.13","1.04","0","100.00","13.89","100.00","31.29","11.85","72.54","14.89","7.35","66.95","0","0","-","0.00","100.00","3.71","100.00","1.037","18028"
"2018-12-29 - Bruins 3, Sabres 2","Boston Bruins","Limited ReportFull Report","50.583333333333","51.69","41.65","55.38","43.4","30.38","58.83","29.52","23.3","55.89","1.01","0.94","51.74","1.91","1.8","51.60","19.34","21.62","47.21","9.27","7.79","54.35","6.01","5.86","50.62","1.01","0.94","51.76","16.81","83.94","10","13.98","41.69","4.06","5.96","40.55","0","0","-","0.00","100.00","28.58","14.47","66.40","17.07","10.41","62.13","0","0","-","0.00","100.00","3.43","95.95","0.994","19070"
"2018-12-29 - Canadiens 5, Lightning 6","Montreal Canadiens","Limited ReportFull Report","49.233333333333","57.48","47.32","54.84","44.09","34.37","56.20","30.78","26.15","54.07","4.2","4.69","47.27","1.48","1.91","43.58","20.63","18.38","52.88","4.3","9.85","30.39","4.27","7.19","37.26","1.08","1.85","36.94","25.33","74.32","16.47","8.41","66.19","9.54","5.74","62.43","1.05","1.9","35.69","11.03","66.98","35.59","26.32","57.49","16.88","11.22","60.06","1.99","0.89","69.14","11.80","92.08","13.65","82.08","0.957","19092"
"2018-12-29 - Canucks 3, Flames 2","Vancouver Canucks","Limited ReportFull Report","44.066666666667","46.47","43.94","51.40","32.96","32.51","50.34","17.36","19.18","47.50","1.01","0","100.00","1.88","2.18","46.39","14.69","26.35","35.79","7.39","10.14","42.18","5.21","3.72","58.30","0","0","-","0.00","100.00","7.38","16.22","31.26","3.1","7.73","28.65","1.06","0","100.00","34.10","100.00","27.71","15.37","64.33","9.03","7.71","53.92","0","0","-","0.00","100.00","5.83","100.00","1.058","19289"
"2018-12-29 - Capitals 3, Senators 2","Washington Capitals","Limited ReportFull Report","56.833333333333","55.26","51.69","51.67","37.75","36.82","50.62","26.37","27.53","48.93","3.18","1.87","63.00","2.08","2.58","44.56","25.51","30.91","45.21","11.2","13.94","44.54","5.5","9.59","36.45","1.06","0.91","53.83","19.23","90.54","14.58","16.64","46.69","6.51","6.49","50.06","1.04","1.03","50.28","15.97","84.16","27.16","16.18","62.66","14.5","9.34","60.82","1.12","0","100.00","7.70","100.00","12.06","93.21","1.053","16808"
"2018-12-29 - Coyotes 5, Ducks 4","Arizona Coyotes","Limited ReportFull Report","48.4","40.89","50.09","44.94","31.3","40.57","43.55","23.42","30.36","43.55","3.04","2.92","51.00","2.43","2.36","50.71","30.22","25.55","54.19","14.36","12.74","52.98","11.17","9.93","52.93","1.01","1.93","34.34","9.05","80.56","15.71","12.84","55.02","5.96","10.79","35.58","2.05","0.94","68.48","34.34","91.27","8.61","21.95","28.18","5.55","8.43","39.71","0","0","-","0.00","100.00","12.98","90.38","1.034","17174"
"2018-12-29 - Flyers 1, Panthers 2","Philadelphia Flyers","Limited ReportFull Report","51","57.09","49.97","53.32","47.89","33.47","58.87","31.49","28.26","52.71","1.06","0.94","52.82","2.26","2.02","52.80","21.99","29.7","42.54","11.12","5.3","67.73","8.91","4.43","66.77","0","0","-","0.00","100.00","11.1","24.06","31.57","5.36","11.23","32.31","0","0.95","0.00","0.00","91.56","32.66","17.84","64.67","15.16","11.68","56.47","1.05","0","100.00","6.95","100.00","3.35","96.66","1.000","15737"
"2018-12-29 - Golden Knights 4, Kings 1","Vegas Golden Knights","Limited ReportFull Report","55","68.7","43.39","61.29","49.66","35.1","58.59","30.97","28.05","52.47","3.19","0.92","77.54","2.22","1.98","52.95","29.53","22.22","57.06","6.51","7.19","47.51","5.41","6.29","46.23","3.2","0.92","77.70","59.16","85.40","23.34","14.75","61.28","7.47","10.06","42.61","0","0","-","0.00","100.00","31.47","20.6","60.44","16.04","11.74","57.74","0","0","-","0.00","100.00","10.30","96.71","1.070","18230"
"2018-12-29 - Hurricanes 0, Devils 2","Carolina Hurricanes","Limited ReportFull Report","41.883333333333","47.25","40.54","53.82","36.28","31.44","53.57","30.27","18.72","61.79","0","0","-","1.94","1.81","51.68","14.41","14.49","49.87","8.27","6.67","55.37","7.19","3.91","64.78","0","0","-","0.00","100.00","6.15","7.84","43.95","6.15","1.97","75.74","0","0","-","0.00","100.00","22.84","16.77","57.66","16.78","12.91","56.52","0","0","-","0.00","100.00","0.00","100.00","1.000","16514"
"2018-12-29 - Islanders 4, Maple Leafs 0","New York Islanders","Limited ReportFull Report","51.583333333333","56.96","52.35","52.11","46.19","38.78","54.36","28.13","25.82","52.15","3.22","0","100.00","2.35","1.46","61.66","30.37","21.49","58.56","7.78","5.05","60.61","4.39","4.15","51.45","1.08","0","100.00","24.62","100.00","22.8","16.24","58.41","10.97","8.94","55.10","2.09","0","100.00","19.07","100.00","24.28","24.44","49.83","12.77","9.36","57.70","0","0","-","0.00","100.00","11.43","100.00","1.114","19514"
"2018-12-29 - Penguins 6, Blues 1","Pittsburgh Penguins","Limited ReportFull Report","52.75","40.47","55.93","41.98","34.14","38.07","47.28","24.93","22.6","52.45","2.13","0.92","69.92","1.76","1.77","49.90","17.16","26.68","39.14","9.3","6.81","57.74","9.34","4.2","68.97","1.09","0","100.00","11.70","100.00","8.05","19.5","29.22","3.31","7.16","31.63","0","0.96","0.00","0.00","86.59","18.49","24.61","42.91","10.24","8.61","54.32","1.12","0","100.00","10.90","100.00","8.55","95.94","1.045","17475"
"2018-12-29 - Rangers 4, Predators 3","New York Rangers","Limited ReportFull Report","48.116666666667","37.67","54.81","40.73","30.56","39.82","43.42","20.57","25.13","45.01","3.12","0.92","77.18","1.53","1.64","48.30","20.55","19.29","51.59","7.32","5.67","56.35","6.26","3.85","61.93","1.06","0","100.00","16.91","100.00","13.13","13.67","48.98","5.13","5.79","46.98","2.11","0.96","68.72","41.10","83.42","14.41","26.39","35.31","6.17","14.63","29.66","0","0","-","0.00","100.00","15.19","96.32","1.115","17673"
"2018-12-29 - Red Wings 1, Stars 5","Detroit Red Wings","Limited ReportFull Report","49.883333333333","50.72","59.25","46.12","30.95","41.09","42.96","25.03","35.81","41.14","0","3.92","0.00","1.95","2.88","40.37","25.6","39.16","39.54","11.02","17.64","38.47","8.77","12.77","40.71","0","0.94","0.00","0.00","92.62","14.48","21.67","40.05","5","10.06","33.21","0","0.94","0.00","0.00","90.64","17.05","16.82","50.34","8.28","11.79","41.26","0","2.12","0.00","0.00","82.01","0.00","89.04","0.890","18532"
"2018-12-29 - Sharks 7, Oilers 4","San Jose Sharks","Limited ReportFull Report","52","68.33","31.03","68.77","58.62","26.93","68.52","39.82","22.54","63.86","6.36","3.69","63.25","3.33","1.67","66.57","34.39","15.19","69.36","16.66","6.25","72.73","10.06","4.54","68.91","3.24","1.85","63.68","32.23","59.27","18.04","8.81","67.17","9.78","8.22","54.32","0","1.92","0.00","0.00","76.65","28.17","12.38","69.47","18.99","9.77","66.04","3.17","0","100.00","16.67","100.00","15.97","83.60","0.996","18347"
"2018-12-29 - Wild 3, Jets 1","Minnesota Wild","Limited ReportFull Report","54.466666666667","45.38","46.51","49.39","32.68","28.48","53.43","23.8","22.48","51.43","2.13","0","100.00","1.19","0.99","54.57","15.32","14.12","52.04","3.35","2.62","56.11","2.23","0.89","71.52","1.08","0","100.00","48.59","100.00","12.07","11.24","51.78","9.59","9.15","51.19","0","0","-","0.00","100.00","24.25","18.69","56.48","10.81","9.81","52.43","1.05","0","100.00","9.74","100.00","8.96","100.00","1.090","15321"
"2018-12-30 - Golden Knights 5, Coyotes 1","Vegas Golden Knights","Limited ReportFull Report","43.433333333333","51.41","37.56","57.78","38.7","24.69","61.05","30.71","17.81","63.29","4.26","0","100.00","2.05","1.4","59.37","23.18","17.6","56.83","6.65","4.22","61.16","6.62","3.39","66.13","3.22","0","100.00","48.67","100.00","16.78","13.15","56.07","7.53","5.52","57.72","0.97","0","100.00","12.91","100.00","24.65","15.92","60.76","14.41","7.18","66.73","0","0","-","0.00","100.00","13.86","100.00","1.139","17125"
"2018-12-31 - Canadiens 3, Stars 2","Montreal Canadiens","Limited ReportFull Report","53.483333333333","67.56","61.53","52.34","43.08","42.72","50.21","33.87","36.98","47.80","2.07","0.92","69.12","3.29","2.45","57.30","34.46","27.58","55.55","15.82","14.93","51.46","12.58","12.18","50.79","2.07","0.92","69.26","16.45","92.47","18.61","12.56","59.71","6.19","5.77","51.76","0","0","-","0.00","100.00","26.35","20.78","55.90","13.18","14.89","46.94","0","0","-","0.00","100.00","6.11","97.50","1.036","18532"
"2018-12-31 - Canucks 0, Devils 4","Vancouver Canucks","Limited ReportFull Report","47.616666666667","43.92","33.51","56.72","31.34","24.89","55.73","21.09","15.7","57.32","0","1.94","0.00","1.55","1.54","50.18","20.43","14.97","57.71","5.92","6.74","46.75","3.93","6.83","36.53","0","0.94","0.00","0.00","86.21","14.19","8.33","63.00","4.95","3.08","61.65","0","0","-","0.00","100.00","21.37","14.91","58.90","11.03","5.76","65.68","0","1.06","0.00","0.00","81.59","0.00","87.65","0.877","15772"
"2018-12-31 - Flyers 1, Hurricanes 3","Philadelphia Flyers","Limited ReportFull Report","52","46.72","57.2","44.96","28.6","39.35","42.09","17.35","28.72","37.66","1","2.92","25.61","1.71","2.11","44.76","21.4","20.76","50.76","5.92","8.23","41.85","1.93","5.2","27.03","0","0.96","0.00","0.00","81.45","15.14","12.69","54.39","5.82","7.15","44.90","1","0.94","51.44","17.13","86.82","23.38","25.02","48.31","9.55","13.36","41.68","0","0.95","0.00","0.00","92.92","5.79","89.84","0.956","16644"
"2018-12-31 - Islanders 3, Sabres 1","New York Islanders","Limited ReportFull Report","50.933333333333","42.36","48.78","46.48","32.73","38.94","45.67","26.15","32.6","44.51","2.13","0","100.00","1.78","1.83","49.26","19.32","19.34","49.99","11.93","8.1","59.55","9.6","7.27","56.91","0","0","-","0.00","100.00","7.58","11.13","40.49","5.27","7.6","40.96","1.04","0","100.00","19.71","100.00","18.85","24.07","43.92","11.33","15.7","41.91","1.05","0","100.00","9.30","100.00","8.15","100.00","1.082","19070"
"2018-12-31 - Jets 4, Oilers 3","Winnipeg Jets","Limited ReportFull Report","53.4","62.91","46.26","57.63","46.28","33.54","57.98","35.6","20.08","63.94","4.18","1.87","69.13","2.2","1.86","54.16","24.24","29.02","45.52","10.58","10.34","50.58","6.38","6.63","49.04","2.12","0.92","69.75","33.16","86.16","13.75","18.56","42.55","4.13","5.7","42.03","1.05","0.95","52.60","25.46","83.37","33.76","15.13","69.06","24.1","6.73","78.17","0.94","0","100.00","3.89","100.00","11.74","90.70","1.024","18347"
"2018-12-31 - Kings 3, Avalanche 2","Los Angeles Kings","Limited ReportFull Report","47.366666666667","37.78","42.16","47.26","29.91","26.73","52.81","16.96","19.51","46.50","1.08","0.95","53.08","0.8","1.35","37.26","8.5","21.03","28.78","2.13","8.07","20.88","0","3.59","0.00","0","0.93","0.00","-","74.10","6.37","12.83","33.19","2.06","4.81","29.94","0","0","-","0.00","100.00","23.71","18.47","56.21","12.79","10.98","53.80","1.11","0","100.00","8.68","100.00","6.34","95.13","1.015","18017"
"2018-12-31 - Lightning 2, Ducks 1","Tampa Bay Lightning","Limited ReportFull Report","49.766666666667","43.44","53.88","44.64","32.13","44.19","42.10","23.77","30.91","43.48","1.06","0.92","53.35","1.79","1.78","50.18","14.68","23.56","38.38","6.39","6.44","49.81","5.27","5.56","48.67","0","0.92","0.00","0.00","83.48","8.28","17.21","32.47","4.11","7.77","34.62","1.05","0","100.00","25.57","100.00","20.65","25.29","44.95","12.34","17.66","41.13","0","0","-","0.00","100.00","4.44","97.01","1.015","17340"
"2018-12-31 - Panthers 4, Red Wings 3","Florida Panthers","Limited ReportFull Report","50","34.74","32.45","51.70","28.4","25.21","52.97","19.49","15.15","56.27","2.03","2.92","40.98","1.15","1.34","46.16","14.76","15.66","48.52","6.05","6.74","47.30","5.02","2.9","63.40","2.05","1.93","51.44","40.72","33.42","8.56","8.97","48.81","3.98","3.97","50.09","0","0.98","0.00","0.00","75.36","18.4","13.29","58.07","9.38","6.32","59.72","0","0","-","0.00","100.00","10.39","80.74","0.911","19515"
"2018-12-31 - Penguins 3, Wild 2","Pittsburgh Penguins","Limited ReportFull Report","53.4","47.8","44.36","51.86","37.71","33.73","52.79","28.01","22.11","55.88","2.13","0.95","69.16","1.51","1.61","48.45","14.09","16.97","45.37","3.25","9.78","24.94","3.24","5.31","37.89","0","0.93","0.00","0.00","82.49","10.93","6.99","60.99","6.4","5.44","54.03","1.05","0","100.00","16.45","100.00","29.04","23.42","55.36","17.32","11.52","60.06","1.11","0","100.00","6.41","100.00","7.61","95.70","1.033","19163"
"2018-12-31 - Predators 6, Capitals 3","Nashville Predators","Limited ReportFull Report","54","53.9","61.84","46.57","45.98","43.46","51.41","31.47","22.65","58.14","5.17","2.92","63.91","3.06","2.15","58.69","27","23.5","53.47","15.69","6.99","69.16","11.4","5.06","69.26","4.14","0.99","80.70","36.32","80.44","11.41","16.55","40.80","6.14","4.82","56.00","1.04","0.94","52.46","16.93","80.47","22.31","29.99","42.65","13.12","10.68","55.13","0","0.95","0.00","0.00","91.14","16.44","87.11","1.035","18506"
"2018-12-31 - Rangers 2, Blues 1","New York Rangers","Limited ReportFull Report","43.483333333333","26.26","48.52","35.12","20.01","30.47","39.65","15.62","21.32","42.29","1.06","0.94","52.82","1.17","1.94","37.70","14.91","26.45","36.05","6.37","8.23","43.64","6.32","6.39","49.72","1.06","0","100.00","16.76","100.00","8.61","17.94","32.43","4.2","7.5","35.91","0","0","-","0.00","100.00","9.55","13.08","42.20","4.23","6.47","39.55","0","0.95","0.00","0.00","85.37","6.76","95.57","1.023","16849"
"2018-12-31 - Senators 3, Blue Jackets 6","Ottawa Senators","Limited ReportFull Report","48.033333333333","38.49","53.47","41.85","29.56","41.76","41.45","19.31","28.24","40.61","3.08","3.8","44.79","2.08","2.68","43.69","19.68","23.89","45.17","9.45","14.09","40.13","5.13","7.63","40.19","2.05","1.88","52.07","39.90","75.32","10.23","9.69","51.36","6.17","4.87","55.92","1.05","1.9","35.61","17.05","60.89","10.06","25.39","28.38","7.01","15.7","30.86","0","0","-","0.00","100.00","15.96","86.55","1.025","18549"
"2018-12-31 - Sharks 5, Flames 8","San Jose Sharks","Limited ReportFull Report","49.616666666667","48.32","44.72","51.94","33.96","30.38","52.78","24.6","19.87","55.32","3.04","6.83","30.79","1.92","1.91","50.21","23.46","24.22","49.21","10.96","12.9","45.94","7.86","11.03","41.61","3.08","5.8","34.68","39.19","47.38","12.27","11.35","51.96","5.87","4.05","59.14","0","0.94","0.00","0.00","76.77","21.95","19.73","52.66","9.91","4.5","68.77","0","0","-","0.00","100.00","12.36","65.60","0.780","19289"
"2019-01-01 - Bruins 4, Blackhawks 2","Boston Bruins","Limited ReportFull Report","45.433333333333","41.03","46.91","46.66","33.89","33.04","50.63","28.6","29.28","49.42","1.06","1.89","35.89","2.14","2.23","49.04","23.1","32.66","41.43","14.97","14.16","51.39","12.64","13.37","48.60","1.06","1.88","35.98","8.37","85.92","8.24","18.5","30.82","5.13","6.81","42.99","0","0","-","0.00","100.00","17.14","13.59","55.77","10.97","8.79","55.51","0","0","-","0.00","100.00","3.69","93.55","0.972","76126"
"2019-01-01 - Flyers 0, Predators 4","Philadelphia Flyers","Limited ReportFull Report","51.666666666667","53.42","52.4","50.48","39.28","38","50.83","29.33","26.83","52.23","0","3.91","0.00","2.65","1.36","66.13","29","23.1","55.66","11.16","6.98","61.52","10.03","6.06","62.33","0","0.99","0.00","0.00","83.68","17.61","16.4","51.79","10","5.05","66.43","0","2.93","0.00","0.00","42.09","20.31","26.67","43.23","8.48","14.98","36.15","0","0","-","0.00","100.00","0.00","85.41","0.854","17481"
"2019-01-01 - Kings 0, Golden Knights 2","Los Angeles Kings","Limited ReportFull Report","49.833333333333","29.92","71.46","29.51","18.07","51.34","26.04","15.07","37.75","28.53","0","0.94","0.00","0.9","2.8","24.40","15.38","39.7","27.92","5.12","15.33","25.05","4.01","10.72","27.23","0","0.94","0.00","0.00","91.22","10.17","24.55","29.30","4.11","11.76","25.92","0","0","-","0.00","100.00","7.92","24.93","24.12","4.98","12.11","29.14","0","0","-","0.00","100.00","0.00","97.50","0.975","18319"
"2019-01-02 - Canucks 4, Senators 3","Vancouver Canucks","Limited ReportFull Report","45.8","72.31","38.96","64.98","56.21","25.59","68.72","36.97","19.25","65.76","1.06","0","100.00","3.06","1.35","69.45","32.33","15.31","67.86","18.42","5.34","77.54","16.1","4.47","78.26","0","0","-","0.00","100.00","14.19","9.8","59.15","5.37","6.49","45.26","1.05","0","100.00","19.60","100.00","33.61","15.62","68.26","13.49","7.4","64.57","0","0","-","0.00","100.00","2.86","100.00","1.029","16358"
"2019-01-02 - Devils 4, Stars 5","New Jersey Devils","Limited ReportFull Report","44.833333333333","33.61","46.32","42.05","26.31","32.18","44.98","22.33","30.25","42.47","3.09","2.86","51.93","1.83","2.29","44.44","19.93","25.99","43.40","10.13","13.21","43.41","10.01","12.32","44.83","3.13","2.85","52.35","31.26","76.88","9.73","12.77","43.23","4.01","3.9","50.71","0","0","-","0.00","100.00","10.43","14.83","41.30","6.68","11.93","35.89","0","0","-","0.00","100.00","13.82","90.56","1.044","18133"
"2019-01-02 - Flames 5, Red Wings 3","Calgary Flames","Limited ReportFull Report","50.033333333333","38.49","39.9","49.10","35.8","33.62","51.57","28.76","29.73","49.17","2.03","1.93","51.18","1.49","1.71","46.64","18.21","21.53","45.82","7.23","8.68","45.45","4.99","8.78","36.21","1.04","1.93","34.91","20.77","78.01","10.82","12.97","45.49","8.01","9.78","45.05","0","0","-","0.00","100.00","17.65","15.76","52.81","13.72","10.05","57.72","0.94","0","100.00","6.84","100.00","7.04","93.50","1.005","19515"
"2019-01-02 - Oilers 3, Coyotes 1","Edmonton Oilers","Limited ReportFull Report","51.1","38.71","46.27","45.56","24.9","35.98","40.91","19.48","24.88","43.91","2.07","0.94","68.67","1.45","1.79","44.75","14.91","16.67","47.21","8.51","11.95","41.59","8.43","7.45","53.08","2.07","0.94","68.72","24.54","87.36","6.54","4.49","59.29","1.07","1.86","36.59","0","0","-","0.00","100.00","18.5","24.9","42.63","8.85","14.63","37.70","0","0","-","0.00","100.00","10.62","96.21","1.068","12583"
"2019-01-02 - Penguins 7, Rangers 2","Pittsburgh Penguins","Limited ReportFull Report","52.3","43.35","46.15","48.43","31.07","34.44","47.43","25.29","23.69","51.63","6.4","1.83","77.71","1.76","1.94","47.50","22.13","21.07","51.23","11.35","8.67","56.68","7.93","6.91","53.41","3.22","0.91","78.02","40.65","86.87","10.88","12.17","47.19","4.27","4.61","48.14","2.01","0.96","67.70","47.07","79.16","15.72","19.16","45.07","12.23","11.11","52.40","1.11","0","100.00","9.08","100.00","25.29","92.26","1.176","18006"
"2019-01-02 - Sharks 5, Avalanche 4","San Jose Sharks","Limited ReportFull Report","46.25","45.66","34.15","57.21","32.57","28.16","53.63","23.62","23.7","49.92","3.21","2.76","53.77","1.95","1.58","55.29","20.16","18.38","52.30","14.73","8.63","63.06","7.95","6.79","53.91","1.09","0.91","54.61","13.74","86.64","5.65","9.51","37.28","4.41","6.3","41.15","0","1.92","0.00","0.00","69.54","20.71","13.1","61.26","11.49","10.5","52.26","2.23","0","100.00","19.38","100.00","13.58","88.36","1.019","17891"
