"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2018-10-06 - Ducks 1, Coyotes 0","Arizona Coyotes","Limited ReportFull Report","50.416666666667","60.57","32.6","65.01","43.95","29.37","59.95","31.88","19.79","61.70","0","1.06","0.00","2.69","1.46","64.82","26.92","14.96","64.27","10.85","8.63","55.72","8.16","5.33","60.49","0","1.06","0.00","0.00","80.14","16","6.46","71.24","7.68","5.23","59.51","0","0","-","0.00","100.00","26.87","14.59","64.82","13.02","7.18","64.44","0","0","-","0.00","100.00","0.00","94.66","0.947","17125"
"2018-10-06 - Flyers 2, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","42.083333333333","47.44","42.89","52.52","31.61","30.98","50.50","25.43","23.29","52.20","1.89","2.02","48.26","2.13","1.21","63.86","25.85","17.94","59.04","7.79","3.01","72.14","7.88","1.98","79.90","0.94","1.01","48.24","11.95","49.05","18.31","14.65","55.54","8.95","8.05","52.64","0.95","1.06","47.26","10.59","86.85","18.82","18.8","50.02","8.34","10.26","44.85","0","0","-","0.00","100.00","7.42","91.32","0.987","16768"
"2018-10-06 - Golden Knights 2, Wild 1","Minnesota Wild","Limited ReportFull Report","53.1","40.42","62.56","39.25","37.89","48.66","43.78","26.72","33.97","44.03","0.94","0","100.00","1.3","2.35","35.69","13.01","27.14","32.40","5.92","10.09","36.98","5.99","8.98","40.00","0","0","-","0.00","100.00","7.16","16.83","29.86","3.99","9.05","30.59","0","0","-","0.00","100.00","26.18","30.18","46.45","15.97","14.86","51.80","0.95","0","100.00","5.93","100.00","3.53","100.00","1.035","19077"
"2018-10-06 - Jets 1, Stars 5","Dallas Stars","Limited ReportFull Report","44.766666666667","41.12","45.31","47.58","22.8","33.81","40.28","16.5","25.2","39.56","1.94","1.01","65.66","1.4","1.38","50.37","19.16","20.43","48.39","7.93","4.92","61.71","5.02","3.87","56.42","0.98","0","100.00","19.49","100.00","11.32","15.11","42.83","3.94","7.82","33.49","0.95","1.02","48.10","24.08","86.91","17.24","21","45.08","7.6","12.13","38.54","0","0","-","0.00","100.00","11.76","95.98","1.077","18131"
"2018-10-06 - Oilers 2, Devils 5","New Jersey Devils","Limited ReportFull Report","50.833333333333","45.73","30.21","60.22","38.29","24.88","60.61","25.81","17.24","59.96","2.92","1","74.39","2.44","1.23","66.45","25.1","11.8","68.02","9.96","1.95","83.59","7.1","1.93","78.66","0.96","0","100.00","13.58","100.00","15.29","9.6","61.43","11.04","5.97","64.89","0.94","1","48.56","8.53","83.30","18.8","14.9","55.78","7.34","9.06","44.75","0.95","0","100.00","12.89","100.00","11.30","94.17","1.055","12044"
"2018-10-06 - Panthers 1, Lightning 2","Tampa Bay Lightning","Limited ReportFull Report","44.616666666667","36.34","42.72","45.96","25.76","35.87","41.80","17.63","26.99","39.51","0","1.06","0.00","1.27","1.34","48.63","14.6","18.5","44.11","4.47","4.47","49.99","1.77","1.11","61.43","0","0","-","0.00","100.00","10.03","14.12","41.55","6.63","12.69","34.31","0","1.05","0.00","0.00","91.71","20.04","24.13","45.38","8.35","13.13","38.88","0","0","-","0.00","100.00","0.00","96.09","0.961","19092"
"2018-10-06 - Predators 4, Islanders 3","New York Islanders","Limited ReportFull Report","47.533333333333","33.84","36.75","47.94","21.42","29.9","41.74","16.82","22.3","43.00","1.85","4.25","30.32","1.09","1.78","37.95","15.61","19.44","44.54","3.53","7.66","31.54","2.66","6.5","29.03","0.92","2.14","30.01","34.51","67.08","12.05","11.88","50.35","5.79","7.33","44.11","0.96","2.1","31.35","16.61","71.29","14.61","12.88","53.15","8.3","7.45","52.71","0","0","-","0.00","100.00","10.99","80.96","0.919","12163"
"2018-10-06 - Rangers 1, Sabres 3","Buffalo Sabres","Limited ReportFull Report","43.333333333333","41.35","41.23","50.07","32.49","34.36","48.60","19.89","28.67","40.96","0","1.01","0.00","1.37","1.93","41.50","13.23","18.61","41.56","4.97","9.14","35.20","4.01","8.05","33.22","0","1.04","0.00","0.00","87.14","8.44","9.25","47.73","4.07","5.85","41.07","0","0","-","0.00","100.00","23.63","20.37","53.70","11.07","13.51","45.03","0","0","-","0.00","100.00","0.00","96.46","0.965","16824"
"2018-10-06 - Senators 5, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","50.433333333333","59.91","37.78","61.32","41.34","31","57.15","28.71","24.42","54.03","1.87","4.18","30.87","2.47","2","55.22","29.37","18.23","61.71","9.97","5.37","65.01","7.27","5.33","57.72","0","3.13","0.00","0.00","41.29","19.16","12.94","59.69","9.5","8.38","53.14","0.95","1.05","47.40","9.98","87.44","26.03","17.48","59.83","11.77","9.82","54.51","0.89","0","100.00","7.55","100.00","6.50","82.88","0.894","19321"
"2018-10-07 - Maple Leafs 7, Blackhawks 6","Chicago Blackhawks","Limited ReportFull Report","49.866666666667","54.8","53.18","50.75","31.34","38.58","44.82","25.66","30.17","45.96","3.78","5.2","42.11","1.69","2.32","42.19","27.28","28.41","48.99","10.3","11.49","47.28","6.57","9.34","41.28","2.85","3.15","47.47","43.39","66.25","16.9","17.05","49.78","5.7","8.38","40.49","0","1.06","0.00","0.00","87.37","23.64","24.05","49.58","12.47","11.59","51.83","0.89","1.05","45.77","7.13","90.91","14.73","82.78","0.975","21812"
"2018-10-07 - Rangers 5, Hurricanes 8","Carolina Hurricanes","Limited ReportFull Report","42.483333333333","52.46","36.54","58.94","43.56","25.47","63.10","26.6","15.77","62.78","6.58","4.25","60.78","2.5","1.6","60.91","24.46","18.3","57.20","14.91","10.87","57.83","6.51","7.51","46.40","3.74","4.26","46.79","57.54","43.35","9.31","7.58","55.13","5.72","0","100.00","1.98","0","100.00","34.56","-","23.27","13.77","62.82","13.44","8.38","61.60","0.89","0","100.00","6.62","100.00","24.73","73.08","0.978","13526"
"2018-10-07 - Red Wings 2, Kings 4","Los Angeles Kings","Limited ReportFull Report","46.65","40.67","51.98","43.89","27.08","37.81","41.73","21.02","26.97","43.80","2.88","0","100.00","1.52","2.39","38.84","22.81","34.19","40.02","11.77","12.27","48.97","8.88","8.18","52.04","0.99","0","100.00","11.15","100.00","11.07","21.57","33.92","2.94","8.05","26.76","0","0","-","0.00","100.00","12.11","17.99","40.23","8.07","10.97","42.38","1.89","0","100.00","23.45","100.00","13.68","100.00","1.137","18230"
"2018-10-08 - Golden Knights 2, Sabres 4","Buffalo Sabres","Limited ReportFull Report","51.383333333333","33.54","44.84","42.79","26.93","34.49","43.85","15.42","24.03","39.08","2.96","2.02","59.48","1.18","1.39","45.99","12.3","16.72","42.40","5.09","8.09","38.60","3.08","7.99","27.85","1.95","0","100.00","63.38","100.00","7.29","8.55","46.01","3.03","2.92","50.95","0","0","-","0.00","100.00","18.77","21.28","46.87","8.24","11.96","40.80","1.06","1.87","36.21","12.88","84.35","19.22","91.60","1.108","16004"
"2018-10-08 - Red Wings 2, Ducks 3","Anaheim Ducks","Limited ReportFull Report","51.95","47.33","53.02","47.16","36.34","39.73","47.77","18.86","20.24","48.23","1.85","2.11","46.65","2.26","2.38","48.68","24","30.32","44.19","11.89","15.33","43.69","7.39","7.56","49.44","0.92","2.12","30.25","12.42","71.98","11.88","15.24","43.82","5.7","7.42","43.46","0","0","-","0.00","100.00","20.46","16.29","55.68","4.76","3.22","59.66","0.89","0","100.00","18.70","100.00","9.80","89.56","0.994","17436"
"2018-10-08 - Senators 3, Bruins 6","Boston Bruins","Limited ReportFull Report","49.333333333333","46.4","37.34","55.41","32.22","31.3","50.73","24.88","22.8","52.18","3.91","3.03","56.29","1.67","1.97","45.86","23.19","16.7","58.12","8.88","8.98","49.71","7.98","7.88","50.31","2.9","1.04","73.66","36.30","86.86","14.54","7.6","65.66","9.03","3.95","69.55","0.94","0","100.00","10.43","100.00","21.46","18.35","53.90","7.59","8.09","48.41","0","1.87","0.00","0.00","76.88","15.70","86.70","1.024","17565"
"2018-10-08 - Sharks 0, Islanders 4","New York Islanders","Limited ReportFull Report","41.933333333333","31.33","50.58","38.25","24.14","33.32","42.01","18","25.28","41.59","1.97","0","100.00","1.25","1.51","45.30","11.94","22.02","35.15","4.94","7.08","41.09","3.99","5.94","40.19","1.95","0","100.00","48.99","100.00","7.09","14.71","32.54","1.97","8.91","18.09","0","0","-","0.00","100.00","15.11","22.25","40.44","11.08","10.5","51.36","0","0","-","0.00","100.00","10.97","100.00","1.110","8790"
"2018-10-09 - Avalanche 2, Blue Jackets 5","Columbus Blue Jackets","Limited ReportFull Report","42.633333333333","41.08","30.79","57.16","33.74","21.42","61.17","25.62","18.54","58.02","2.88","1.01","73.92","1.95","0.99","66.39","19.83","14.09","58.47","5.92","2.01","74.68","4.97","1.98","71.48","0","0","-","0.00","100.00","14.08","11.85","54.31","7.93","8.04","49.65","1.9","1.02","64.95","23.91","87.28","14.67","12.32","54.36","10.75","8.39","56.16","1.06","0","100.00","9.87","100.00","11.23","94.53","1.058","11694"
"2018-10-09 - Canucks 3, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","47.633333333333","50.19","38.53","56.57","38.2","29.22","56.66","28.86","18.46","60.98","4.85","1.01","82.75","2.24","1.76","56.02","24.12","18.13","57.09","11.98","9.15","56.70","8.07","4.96","61.95","1.98","1.01","66.21","24.53","79.62","12.28","8.9","57.96","3.99","3.03","56.79","0.94","0","100.00","23.62","100.00","23.24","18.71","55.41","15.99","9.23","63.40","1.89","0","100.00","11.83","100.00","16.82","94.52","1.113","11932"
"2018-10-09 - Flames 3, Predators 0","Nashville Predators","Limited ReportFull Report","48.283333333333","46.26","39.93","53.67","36.5","31.08","54.01","29.91","22.11","57.50","0","1.05","0.00","2.1","1.47","58.89","25.19","16.6","60.28","10.31","6.86","60.04","8.65","5.74","60.12","0","0","-","0.00","100.00","14.61","9.79","59.89","6.41","5.3","54.74","0","0","-","0.00","100.00","18.94","16.81","52.99","12.84","10.17","55.80","0","1.12","0.00","0.00","89.03","0.00","95.26","0.953","17209"
"2018-10-09 - Kings 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","49.766666666667","55.54","32.91","62.80","38.42","21.14","64.51","29.72","12.15","70.98","0.92","1.06","46.65","1.87","0.87","68.38","19.4","10.12","65.72","7.44","5.08","59.43","2.78","3.04","47.81","0.92","1.06","46.44","33.00","65.14","12.05","5.02","70.58","7.87","2.07","79.15","0","0","-","0.00","100.00","27.97","16.78","62.51","19.29","4.98","79.50","0","0","-","0.00","100.00","3.11","91.31","0.944","15321"
"2018-10-09 - Maple Leafs 7, Stars 4","Dallas Stars","Limited ReportFull Report","55.85","48.06","64.99","42.51","39.73","48","45.29","30.05","28.14","51.64","2.8","4.27","39.62","1.83","2.54","41.87","23.44","37.36","38.55","8.01","16.81","32.27","6.31","8.96","41.30","1.84","1.08","62.92","29.11","87.93","15.19","20.8","42.20","9.28","8.34","52.65","0","2.1","0.00","0.00","74.77","19.48","20.68","48.51","11.74","8.74","57.33","0.88","1.11","44.30","7.53","87.29","9.31","84.84","0.942","17866"
"2018-10-09 - Sharks 8, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","41.333333333333","31.37","65.52","32.38","27","57.56","31.93","20.4","41.27","33.08","0","5.35","0.00","1.65","4.52","26.70","19.5","31.95","37.89","5.85","20.81","21.94","4.18","18.51","18.43","0","3.25","0.00","0.00","82.47","13.41","11.38","54.10","8.06","6.58","55.04","0","2.09","0.00","0.00","68.21","9.67","32.08","23.17","7.29","15.44","32.07","0","0","-","0.00","100.00","0.00","87.04","0.870","19133"
"2018-10-10 - Coyotes 3, Ducks 2","Anaheim Ducks","Limited ReportFull Report","48.683333333333","38.92","60.1","39.30","29.17","43.98","39.88","21.38","28.47","42.88","1.87","0","100.00","1.9","2.59","42.30","17.28","31.09","35.72","9.6","9.34","50.69","7.69","7.19","51.69","0.94","0","100.00","12.24","100.00","7.59","21.6","26.00","2.85","11.32","20.13","0.96","0","100.00","33.66","100.00","18.31","26.52","40.83","10.77","10.05","51.73","0","0","-","0.00","100.00","8.74","100.00","1.087","17015"
"2018-10-10 - Flyers 7, Senators 4","Ottawa Senators","Limited ReportFull Report","37.366666666667","38.6","39.16","49.64","27.57","28.54","49.13","19.12","18.84","50.37","0.94","3.14","23.08","1.96","1.63","54.70","20.45","19.38","51.33","9.22","8.78","51.23","7.48","5.46","57.81","0","2.09","0.00","0.00","61.66","11.15","10.72","50.99","1.94","3.15","38.11","0.95","1.05","47.40","48.80","66.65","15.25","17.65","46.35","7.66","9.03","45.91","0","0","-","0.00","100.00","4.94","83.31","0.882","13215"
"2018-10-10 - Golden Knights 2, Capitals 5","Washington Capitals","Limited ReportFull Report","47.416666666667","41.5","57.33","41.99","33.83","39.63","46.05","22.69","25.05","47.53","1.98","2.03","49.36","2.14","2.16","49.83","22","21.82","50.20","8.78","11.99","42.28","6.92","7.88","46.77","0","2.07","0.00","0.00","73.71","13.32","9.73","57.80","6.07","4.01","60.24","0.94","0","100.00","15.51","100.00","17.86","26.36","40.38","9.59","11.21","46.09","1.06","0","100.00","11.08","100.00","8.71","91.90","1.006","18506"
"2018-10-11 - Avalanche 6, Sabres 1","Buffalo Sabres","Limited ReportFull Report","39.35","31.77","31.76","50.01","27.46","30.2","47.62","15.67","21.22","42.47","0.92","4.26","17.70","1.39","1.5","47.95","11.26","16.92","39.94","5.05","8.2","38.10","5.02","7.06","41.58","0","3.26","0.00","0.00","53.87","6.09","8.81","40.86","1.87","5.3","26.11","0","0.97","0.00","0.00","81.67","18.09","11.11","61.95","8.46","7.82","51.96","0.88","0","100.00","10.43","100.00","5.85","79.91","0.858","15396"
"2018-10-11 - Blackhawks 3, Wild 4","Minnesota Wild","Limited ReportFull Report","49.533333333333","56.68","46.45","54.96","46.7","37.21","55.66","35.18","23.03","60.44","1.87","1.08","63.53","3.68","1.93","65.59","26.77","13.08","67.17","16.77","7.72","68.49","15.06","3.34","81.85","1.85","1.08","63.06","12.26","67.61","9.69","5.49","63.84","7.37","1.1","87.04","0","0","-","0.00","100.00","24.08","25.45","48.62","11.48","17.7","39.35","0","0","-","0.00","100.00","5.33","95.33","1.007","18652"
"2018-10-11 - Blue Jackets 5, Panthers 4","Florida Panthers","Limited ReportFull Report","51.166666666667","50.43","48.81","50.82","48.53","35.19","57.97","35.48","25.86","57.84","3.76","3.14","54.47","2.58","2.34","52.48","21.35","23.15","47.98","10.14","10.77","48.49","9.22","9.62","48.94","2.8","2.14","56.68","30.37","77.76","11.05","12.35","47.21","5.76","5.12","52.95","1.03","1.06","49.28","17.85","79.32","24.25","19.61","55.28","15.61","8.2","65.56","0","0","-","0.00","100.00","10.60","87.84","0.984","14394"
"2018-10-11 - Canucks 4, Lightning 1","Tampa Bay Lightning","Limited ReportFull Report","42.55","56.02","29.74","65.32","39.72","19.9","66.62","24.93","15.88","61.08","0.94","2.07","31.33","2.4","0.8","74.93","35.93","14.15","71.74","15.29","2.07","88.09","12.62","2.05","86.05","0.94","0","100.00","7.46","100.00","20.72","11.92","63.49","6.88","6.09","53.05","0","1.06","0.00","0.00","82.61","18.19","13.89","56.71","5.11","7.75","39.75","0","1.05","0.00","0.00","86.40","3.79","86.98","0.908","19092"
"2018-10-11 - Capitals 0, Devils 6","New Jersey Devils","Limited ReportFull Report","46.666666666667","58.8","37.43","61.10","49.51","23.19","68.10","33.65","15.63","68.29","4.92","0","100.00","3.17","1.65","65.75","31.56","25.01","55.79","13.07","4.85","72.92","7.06","3.8","64.97","1.92","0","100.00","27.20","100.00","18.71","19.61","48.82","13.31","6.73","66.42","2.98","0","100.00","22.41","100.00","21.93","11.81","64.99","12.22","5.11","70.52","0","0","-","0.00","100.00","14.61","100.00","1.146","16514"
"2018-10-11 - Flames 3, Blues 5","St Louis Blues","Limited ReportFull Report","40.133333333333","37.28","38.22","49.37","27.1","28.64","48.62","23.92","21.43","52.75","2.86","3.06","48.23","1.73","1.85","48.36","22.19","22.96","49.14","10.77","10.79","49.97","9.97","10.63","48.39","1.93","3.1","38.36","19.38","70.80","11.53","11.98","49.04","7.1","4.73","60.00","0.96","0","100.00","13.53","100.00","8.9","10.81","45.16","4.47","4.56","49.51","0","0","-","0.00","100.00","11.94","85.70","0.976","16403"
"2018-10-11 - Golden Knights 2, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","52.883333333333","39.11","63.56","38.09","29.91","41.05","42.15","22.07","31.48","41.21","3.84","2.06","65.09","1.54","2.14","41.87","19.81","23.72","45.51","3.82","10.13","27.36","2.92","7.05","29.28","0.94","1.06","47.08","32.27","84.98","16.31","13.38","54.94","8.13","5.81","58.30","2.88","0","100.00","35.42","100.00","15.66","32.9","32.25","8.93","15.62","36.39","0","0.94","0.00","0.00","93.99","17.40","93.45","1.109","18610"
"2018-10-11 - Jets 0, Predators 3","Nashville Predators","Limited ReportFull Report","38.4","28.37","31.56","47.33","24.2","26.8","47.45","18.22","19.75","47.98","2.92","0","100.00","1.78","1.35","56.85","17.81","12.34","59.07","7.84","8.32","48.52","6.99","4.14","62.83","1.91","0","100.00","27.25","100.00","10.03","4.08","71.08","5.93","3.09","65.78","0.94","0","100.00","15.88","100.00","7.99","14.8","35.05","5.02","8.72","36.55","0","0","-","0.00","100.00","16.02","100.00","1.160","17228"
"2018-10-11 - Kings 3, Canadiens 0","Montreal Canadiens","Limited ReportFull Report","45.766666666667","47.97","38.86","55.25","33.15","30.42","52.15","28.2","29.06","49.25","0","3.18","0.00","1.47","1.89","43.70","17.3","22.54","43.42","6.06","13.64","30.75","5.23","13.65","27.72","0","1.08","0.00","0.00","92.07","10.93","9.08","54.64","4.49","6.54","40.73","0","2.02","0.00","0.00","69.03","23.4","11.43","67.18","16.36","6.76","70.77","0","0","-","0.00","100.00","0.00","89.05","0.891","21302"
"2018-10-11 - Maple Leafs 5, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","44.866666666667","39.4","38.98","50.27","31.76","35.57","47.16","19.07","24.48","43.79","2.85","2.07","57.92","2.05","1.93","51.41","19.77","22.59","46.68","7.89","10.84","42.12","4.42","7.47","37.18","0","1.06","0.00","0.00","85.83","11.77","11.88","49.76","3.77","7.42","33.70","1.98","1.06","65.13","52.36","85.75","19.04","14.23","57.22","10.7","8.61","55.41","0.88","0","100.00","8.26","100.00","14.92","91.55","1.065","19515"
"2018-10-11 - Oilers 1, Bruins 4","Boston Bruins","Limited ReportFull Report","47.85","40.98","30.77","57.11","34.65","22.06","61.10","27.57","16.47","62.60","0.99","1.06","48.34","1.46","1.11","56.92","13.09","14.86","46.85","3.92","7.2","35.23","3.96","5.17","43.39","0","0","-","0.00","100.00","9.35","7.51","55.47","4.11","3.95","50.98","0.94","1.05","47.24","22.92","73.38","22.72","16.37","58.12","15.85","7.23","68.66","0","0","-","0.00","100.00","3.59","93.59","0.972","17565"
"2018-10-11 - Sharks 2, Rangers 3","New York Rangers","Limited ReportFull Report","47.9","38.75","66.2","36.92","29.16","51.75","36.04","20.22","36.37","35.73","1.85","1.06","63.62","1.75","3.14","35.75","22.54","30.21","42.74","11.58","19.75","36.97","9.87","13","43.15","1.84","1.06","63.43","18.60","91.86","10.66","10.68","49.97","3.71","7.33","33.63","0","0","-","0.00","100.00","13.71","30.52","31.00","6.47","13.13","33.00","0","0","-","0.00","100.00","9.14","97.10","1.062","17004"
"2018-10-13 - Blue Jackets 2, Lightning 8","Tampa Bay Lightning","Limited ReportFull Report","40.166666666667","35.8","28.07","56.05","23.48","23.11","50.40","18.05","18.45","49.45","3.92","2.02","65.99","1.04","1.08","48.88","17.39","11.41","60.38","5.07","6.81","42.68","3.04","5.73","34.69","0.94","2.06","31.39","30.93","64.08","12.53","4.62","73.08","8.14","4.83","62.75","2.89","0","100.00","35.48","100.00","15.63","14.4","52.06","5.71","6.08","48.39","0","0","-","0.00","100.00","21.70","89.06","1.108","19092"
"2018-10-13 - Blues 3, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","48.033333333333","62.51","35.79","63.59","43.59","25.25","63.32","36.63","22.29","62.17","1.87","0","100.00","2.75","1.43","65.71","37.68","19.34","66.09","16.58","6.18","72.86","14.73","5.05","74.48","1.86","0","100.00","12.62","100.00","21.25","12.98","62.07","9.01","7.13","55.81","0","0","-","0.00","100.00","17.51","14.92","53.99","11.56","10.2","53.14","0","0","-","0.00","100.00","5.10","100.00","1.051","21634"
"2018-10-13 - Canucks 3, Panthers 2","Florida Panthers","Limited ReportFull Report","41.033333333333","36.34","31.24","53.77","25.73","29.1","46.93","19.11","22.81","45.59","1.89","1.06","64.11","1.27","1.75","42.07","17.12","15.84","51.94","4.68","7.45","38.62","3.79","7.37","33.93","0.94","1.06","47.08","24.86","85.65","12.53","8.44","59.74","4.81","5.19","48.14","0","0","-","0.00","100.00","18.13","9.38","65.89","10.5","5.24","66.69","0.95","0","100.00","9.01","100.00","9.87","95.37","1.052","11953"
"2018-10-13 - Ducks 3, Stars 5","Dallas Stars","Limited ReportFull Report","50.1","61.47","35.53","63.37","41.37","22.27","65.01","35.45","19.19","64.88","1.87","2.13","46.78","2.58","1.2","68.25","36.57","19.69","65.00","9.86","6.37","60.75","9.92","6.33","61.03","0","1.08","0.00","0.00","82.91","26.44","13.22","66.67","11.38","5.07","69.19","1.99","0","100.00","17.48","100.00","21.28","8","72.66","13.93","4.8","74.39","0","1.05","0.00","0.00","78.03","5.29","88.89","0.942","18532"
"2018-10-13 - Flames 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","45.483333333333","33.31","51.45","39.30","27.41","37.18","42.44","20.99","23.71","46.95","1.93","1.01","65.57","1.56","2.22","41.23","16.34","24.6","39.92","6.99","10.97","38.91","5.03","5.91","45.97","1.93","1.04","65.09","38.39","82.49","9.52","13.37","41.59","5.05","6.88","42.32","0","0","-","0.00","100.00","13.18","24.81","34.69","8.95","10.8","45.31","0","0","-","0.00","100.00","9.21","95.72","1.049","17334"
"2018-10-13 - Golden Knights 1, Flyers 0","Philadelphia Flyers","Limited ReportFull Report","48.466666666667","39.75","46.37","46.16","28.07","30.96","47.55","20.41","17.48","53.87","0","1.06","0.00","2.12","1.97","51.83","19.98","20.97","48.80","12.15","10.65","53.29","7.57","3.16","70.53","0","0","-","0.00","100.00","7.72","10.34","42.75","3.89","5.14","43.03","0","1.05","0.00","0.00","79.55","12.69","18.43","40.77","6.9","7.1","49.31","0","0","-","0.00","100.00","0.00","93.96","0.940","19067"
"2018-10-13 - Hurricanes 5, Wild 4","Minnesota Wild","Limited ReportFull Report","36.866666666667","19.06","41.47","31.49","13.35","31.16","29.99","10.5","29.04","26.55","1.87","1.06","63.87","0.55","1.36","28.75","9.35","11.53","44.76","2.75","7.46","26.96","2.78","7.38","27.36","0.92","1.06","46.44","33.04","85.65","6.59","4.14","61.44","3.84","3.09","55.46","0.95","0","100.00","24.67","100.00","7.72","22.77","25.33","2.87","16.57","14.77","0","0","-","0.00","100.00","17.79","96.36","1.142","18715"
"2018-10-13 - Islanders 2, Predators 5","Nashville Predators","Limited ReportFull Report","55.216666666667","48.65","38.37","55.91","37.69","29.3","56.26","25.38","17.94","58.58","2.92","2.02","59.11","2","1.59","55.73","23.83","16.58","58.98","10.62","6.88","60.69","8.86","3.87","69.61","0.94","1.02","47.94","10.62","73.57","13.38","9.54","58.38","6.99","6.87","50.43","1.92","1.02","65.22","27.46","85.10","23.15","18.64","55.40","9.36","7.21","56.50","0","0","-","0.00","100.00","11.50","88.75","1.002","17208"
"2018-10-13 - Kings 1, Senators 5","Ottawa Senators","Limited ReportFull Report","48.966666666667","30.37","53.21","36.33","21.33","35.85","37.30","18.12","25.72","41.33","2.93","1","74.46","1.06","1.13","48.38","12.42","20.19","38.08","5","6.94","41.87","5.06","2.96","63.13","1.93","1.02","65.39","38.16","65.42","7.59","12.9","37.04","2.12","0.94","69.31","0","0","-","0.00","100.00","13.19","30.91","29.91","6.77","20.57","24.77","1.06","0","100.00","15.66","100.00","16.16","96.10","1.123","15355"
"2018-10-13 - Maple Leafs 4, Capitals 2","Washington Capitals","Limited ReportFull Report","49.283333333333","43.73","48.39","47.47","29.71","32.56","47.71","18.84","22.5","45.56","0.94","3.1","23.34","2.14","1.9","53.03","24.92","20.61","54.73","9.56","9.44","50.30","5.68","8.3","40.64","0.94","3.1","23.28","16.57","62.62","15.33","11.14","57.91","4.82","6.11","44.10","0","0","-","0.00","100.00","11.37","19.83","36.44","5.21","4.05","56.25","0","0","-","0.00","100.00","5.01","86.23","0.912","18506"
"2018-10-13 - Oilers 2, Rangers 1","New York Rangers","Limited ReportFull Report","47.55","38.05","48.93","43.74","28.57","34.26","45.47","18.14","24.93","42.12","0.94","1.01","48.26","1.76","1.75","50.12","19.76","18.88","51.13","8.31","6.32","56.80","5.56","6.26","47.04","0","1.01","0.00","0.00","83.86","11.42","12.52","47.70","3.89","5.19","42.83","0.95","0","100.00","24.40","100.00","16.26","27.04","37.54","7.63","11.41","40.05","0","0","-","0.00","100.00","5.20","95.94","1.011","17085"
"2018-10-13 - Penguins 3, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","50.516666666667","52.73","40.26","56.71","36.37","29.57","55.16","28.88","20.98","57.92","1.87","2.13","46.78","1.57","1.3","54.83","21.22","20.25","51.17","5.39","7.57","41.56","4.47","4.35","50.69","1.85","1.06","63.57","41.29","75.68","15.76","12.7","55.37","8.59","8.27","50.94","0","1.04","0.00","0.00","87.44","30.61","17.02","64.28","14.77","7.36","66.74","0","0","-","0.00","100.00","6.49","89.83","0.963","21302"
"2018-10-13 - Red Wings 2, Bruins 8","Boston Bruins","Limited ReportFull Report","49.216666666667","58.81","35.05","62.66","46.63","27.15","63.20","36.94","22.26","62.40","5.91","0","100.00","2.22","1.13","66.37","20.71","11.72","63.86","12.04","3.87","75.70","10.21","3.8","72.86","1.94","0","100.00","19.01","100.00","8.66","7.75","52.78","5.18","3.97","56.60","1","0","100.00","19.35","100.00","32.39","22.68","58.82","19.77","14.26","58.10","3.07","0","100.00","15.52","100.00","15.99","100.00","1.160","17565"
"2018-10-13 - Sabres 3, Coyotes 0","Arizona Coyotes","Limited ReportFull Report","48.616666666667","48.21","43.01","52.85","34.18","32.32","51.40","25.7","21.1","54.91","0","2.11","0.00","2.06","1.84","52.72","21.98","17.89","55.14","11.34","10.1","52.90","8.74","7.84","52.69","0","2.13","0.00","0.00","72.86","10.36","7.94","56.61","4.56","3.31","57.93","0","0","-","0.00","100.00","18.9","14.57","56.46","10.33","7.77","57.07","0","0","-","0.00","100.00","0.00","90.02","0.900","15304"
"2018-10-14 - Ducks 3, Blues 2","St Louis Blues","Limited ReportFull Report","48.883333333333","45.86","47.6","49.07","33.14","36.46","47.62","21.96","29.18","42.94","0.92","2.07","30.88","1.7","1.59","51.69","22.48","21.05","51.65","7.28","6.37","53.34","6.39","5.33","54.53","0.92","2.07","30.74","14.37","61.16","15.2","14.67","50.90","4.8","9.42","33.74","0","0","-","0.00","100.00","20.35","22.49","47.50","8.7","13.26","39.63","0","0","-","0.00","100.00","4.21","92.91","0.971","16562"
