"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2021-02-20 - Sharks 5, Blues 4","San Jose Sharks","Limited ReportFull Report","48.4","53.16","43.47","55.01","38.38","30.76","55.51","29.19","25.37","53.51","5.29","2.76","65.72","2.2","1.25","63.73","27.51","13.46","67.15","11.08","2.58","81.12","9.92","2.58","79.38","3.21","1.82","63.88","32.39","29.53","16.68","10.76","60.79","10.66","5.54","65.83","2.02","0.96","67.81","18.98","82.65","18.67","24.5","43.25","7.51","16.26","31.60","0","0","-","0.00","100.00","18.11","89.13","1.072","0"
"2021-02-20 - Wild 5, Ducks 1","Minnesota Wild","Limited ReportFull Report","51.05","46.74","43.44","51.83","35.27","35.44","49.88","27.7","20.8","57.12","4.26","0.92","82.30","2.53","1.43","63.94","28.8","11.06","72.25","13.35","4.98","72.83","11.2","3.26","77.45","2.14","0.91","70.22","19.11","72.16","15.75","5.95","72.59","8.69","3.61","70.64","2.01","0","100.00","23.16","100.00","15.58","31.71","32.95","7.96","13.65","36.82","0","0","-","0.00","100.00","15.39","95.59","1.110","0"
"2021-02-21 - Canadiens 2, Senators 3","Montreal Canadiens","Limited ReportFull Report","44","53.36","32.06","62.47","38.05","24.2","61.13","29.69","20.4","59.27","2.07","1.87","52.55","1.17","0.99","54.10","19.77","14.1","58.37","2.07","4.57","31.15","2.05","3.67","35.82","1.01","1.86","35.20","49.39","49.27","17.52","9.52","64.79","9.32","5.81","61.59","1.05","0","100.00","11.29","100.00","31.72","15.98","66.50","17.05","10.05","62.92","0","0","-","0.00","100.00","6.96","90.85","0.978","0"
"2021-02-21 - Devils 3, Capitals 4","New Jersey Devils","Limited ReportFull Report","47.5","53.47","51.02","51.17","40.24","43.57","48.01","20.18","31.77","38.85","1.08","0.92","53.81","1.74","2.28","43.21","17.28","19.97","46.38","7.6","11.58","39.63","6.44","8.08","44.34","1.08","0","100.00","16.80","100.00","9.8","8.21","54.41","5.3","3.69","58.96","0","0.96","0.00","0.00","73.95","30.68","26.8","53.38","6.48","17.91","26.57","0","0","-","0.00","100.00","5.33","97.09","1.024","0"
"2021-02-21 - Flyers 3, Bruins 7","Philadelphia Flyers","Limited ReportFull Report","50.766666666667","42.8","55.58","43.51","29.95","47.57","38.63","15.58","31.2","33.30","2.07","5.78","26.35","1.69","2.02","45.44","20.1","26.36","43.26","6.2","10.04","38.19","6.14","7.14","46.23","2.07","0","100.00","33.71","100.00","13.66","16.44","45.39","3.97","9.01","30.59","0","4.82","0.00","0.00","46.56","23.06","24.4","48.60","5.47","11.96","31.37","0","0.89","0.00","0.00","92.57","13.27","81.47","0.947","0"
"2021-02-21 - Jets 4, Canucks 3","Winnipeg Jets","Limited ReportFull Report","46.733333333333","35.38","52.33","40.34","28.34","38.01","42.71","24.45","27.77","46.82","2.03","1.93","51.18","1.42","2.5","36.31","20.83","26.23","44.27","4.08","10.94","27.19","4.04","8.02","33.47","1.04","1.93","34.91","25.66","75.93","16.38","15.55","51.30","9.98","7.01","58.75","1.06","0","100.00","10.60","100.00","14.26","22.03","39.30","9.51","10.58","47.35","0","0","-","0.00","100.00","8.29","93.04","1.013","0"
"2021-02-22 - Ducks 3, Coyotes 4","Anaheim Ducks","Limited ReportFull Report","43.05","35.19","27.75","55.91","26.51","23.16","53.37","16.96","18.59","47.71","2.11","1.87","52.89","1.4","1.47","48.80","20.35","15.42","56.89","6.38","7.17","47.08","4.21","4.38","49.04","0","0.92","0.00","0.00","79.03","14.04","8.19","63.17","6.44","4.68","57.91","2.02","1.03","66.32","31.44","78.03","12.02","11.38","51.36","3.4","9.59","26.21","0","0","-","0.00","100.00","12.41","89.91","1.023","2346"
"2021-02-22 - Flames 3, Maple Leafs 0","Calgary Flames","Limited ReportFull Report","39.016666666667","34.49","40.57","45.95","27.48","34.13","44.60","21.81","20.28","51.81","1.06","0","100.00","0.85","1.49","36.27","14.32","16.48","46.51","3.31","6.85","32.59","3.3","5.21","38.77","1.06","0","100.00","32.08","100.00","11.17","9.41","54.28","4.27","1.76","70.81","0","0","-","0.00","100.00","17.83","23.63","43.01","12.13","12.24","49.78","0","0","-","0.00","100.00","4.84","100.00","1.048","0"
"2021-02-22 - Golden Knights 3, Avalanche 0","Vegas Golden Knights","Limited ReportFull Report","51.983333333333","41.5","43.98","48.55","30.94","29.24","51.42","25.14","24.74","50.40","2.13","0","100.00","1.84","1.89","49.38","22.25","19.61","53.15","7.82","7.85","49.90","7.8","6.91","53.02","1.08","0","100.00","13.87","100.00","14.58","11.64","55.61","7.52","8.24","47.71","0.97","0","100.00","12.93","100.00","16.87","22.44","42.92","9.85","8.46","53.79","0","0","-","0.00","100.00","8.45","100.00","1.085","0"
"2021-02-22 - Kings 3, Blues 0","Los Angeles Kings","Limited ReportFull Report","53.133333333333","46.32","36.47","55.95","34.98","28.69","54.94","23.77","25.32","48.42","1.08","0","100.00","2.33","1.75","57.12","20.81","17.83","53.85","9.81","5.25","65.15","8.69","5.25","62.32","1.08","0","100.00","12.45","100.00","11.26","12.36","47.67","7.54","9.27","44.85","0","0","-","0.00","100.00","24.34","15.25","61.48","7.63","9.85","43.67","0","0","-","0.00","100.00","4.53","100.00","1.045","0"
"2021-02-22 - Lightning 4, Hurricanes 2","Tampa Bay Lightning","Limited ReportFull Report","45.016666666667","53.87","49.21","52.26","42.22","39.81","51.47","25.38","28.54","47.07","2.11","0.94","69.13","2.69","2.47","52.18","22.19","23.13","48.96","9.74","10.08","49.14","6.38","8.38","43.23","1.06","0.94","52.92","16.58","88.77","12.44","12.91","49.08","6.21","7.6","44.99","1.05","0","100.00","16.93","100.00","26.43","23.03","53.44","10.75","11.49","48.34","0","0","-","0.00","100.00","8.32","96.69","1.050","0"
"2021-02-22 - Sabres 2, Islanders 3","Buffalo Sabres","Limited ReportFull Report","48.95","40.75","41.28","49.68","32.62","34.51","48.59","23.39","20.35","53.48","1.06","1.87","36.13","1.55","1.92","44.57","21.81","24.51","47.08","5.33","11.11","32.40","4.22","7.51","35.96","1.06","0.92","53.56","25.11","87.77","16.34","13.35","55.04","8.18","7.73","51.41","0","0.95","0.00","0.00","87.73","16.2","14.56","52.67","10.97","5.02","68.60","0","0","-","0.00","100.00","4.52","90.82","0.953","0"
"2021-02-22 - Stars 1, Panthers 3","Dallas Stars","Limited ReportFull Report","49.683333333333","30.26","55.45","35.31","24.33","43.12","36.07","21.25","36.13","37.03","1.06","1.87","36.13","1.29","1.63","44.28","12.49","18.79","39.93","4.3","2.75","60.98","4.27","2.78","60.59","1.06","0","100.00","24.78","100.00","8.15","16.03","33.71","6.18","8.72","41.49","0","0","-","0.00","100.00","14.69","31.73","31.64","10.64","22.89","31.74","0","1.84","0.00","0.00","91.98","4.97","94.83","0.998","3510"
"2021-02-22 - Wild 6, Sharks 2","Minnesota Wild","Limited ReportFull Report","45.6","48.3","37.29","56.43","40.33","31.7","55.99","31.69","24.83","56.07","4.19","1.86","69.26","1.79","2.21","44.85","22.12","22.68","49.37","5.54","12.91","30.03","5.53","11.07","33.31","2.07","1.85","52.80","37.42","83.29","16.75","9.48","63.86","11.92","6.37","65.16","2.01","0","100.00","16.88","100.00","23.65","14.93","61.31","11.87","7.26","62.06","0","0","-","0.00","100.00","13.23","92.51","1.057","0"
"2021-02-23 - Blackhawks 6, Blue Jackets 5","Chicago Blackhawks","Limited ReportFull Report","47.616666666667","46.23","25.6","64.36","32","19.49","62.15","26.64","15.98","62.50","3.19","1.87","62.98","1.66","0.81","67.25","19.32","13.72","58.49","9.69","4.56","68.02","8.55","3.71","69.76","1.06","0.93","53.25","12.38","74.93","9.81","9.03","52.06","6.34","4.77","57.08","1.04","0.96","51.97","16.38","79.86","21.53","11.04","66.11","9.7","6.54","59.73","1.05","0","100.00","10.86","100.00","11.97","88.27","1.002","0"
"2021-02-23 - Canadiens 4, Senators 5","Montreal Canadiens","Limited ReportFull Report","48.9","55.87","50.47","52.54","46.58","37.06","55.69","30.62","23.11","56.99","4.1","1.87","68.69","1.94","1.34","59.25","20.03","14.73","57.63","7.1","4.8","59.68","6.04","4.86","55.43","0","0.94","0.00","0.00","80.61","12.72","10.03","55.92","7.07","2.9","70.93","2.08","0.96","68.35","29.35","66.84","34.35","32.68","51.24","17.3","15.72","52.39","1.87","0","100.00","10.81","100.00","13.38","91.92","1.053","0"
"2021-02-23 - Oilers 4, Canucks 3","Edmonton Oilers","Limited ReportFull Report","49.333333333333","49.71","51.75","48.99","38.16","36.58","51.06","24.9","27.43","47.58","3.08","2.92","51.31","2.92","1.82","61.62","25.62","22.2","53.58","12.01","7.91","60.29","9.88","7","58.52","3.12","0.96","76.37","31.54","86.23","13.48","14.52","48.14","5.03","5.96","45.75","0","0.94","0.00","0.00","84.20","19.31","23.71","44.89","8.04","12.37","39.39","0","0.95","0.00","0.00","92.35","12.35","89.36","1.017","0"
"2021-02-23 - Penguins 3, Capitals 2","Pittsburgh Penguins","Limited ReportFull Report","52.716666666667","60.37","42.49","58.69","43.39","30.51","58.72","32.52","21","60.76","1.01","1.87","35.13","1.99","1.66","54.50","27.66","22.33","55.33","9.79","7.32","57.22","8.61","5.56","60.77","0","0.92","0.00","0.00","83.48","17.86","14.95","54.44","10.3","6.71","60.55","1.06","0.95","52.74","10.27","85.88","25.33","16.34","60.79","9.56","5.83","62.12","0","0","-","0.00","100.00","3.11","91.11","0.942","0"
"2021-02-23 - Predators 2, Red Wings 0","Nashville Predators","Limited ReportFull Report","48.483333333333","51.29","37.73","57.62","37.16","25.66","59.15","27.34","19.09","58.88","0","0","-","2.51","0.99","71.68","29.98","12.07","71.29","12.97","3.74","77.62","10.68","0.95","91.86","0","0","-","0.00","100.00","17.16","8.25","67.52","8.41","2.8","75.00","0","0","-","0.00","100.00","17.18","22.92","42.85","7.37","15.5","32.23","0","0","-","0.00","100.00","0.00","100.00","1.000","0"
"2021-02-23 - Sabres 4, Devils 1","Buffalo Sabres","Limited ReportFull Report","51.433333333333","53.09","49.53","51.73","43.26","39.22","52.45","34.72","32.13","51.94","2.13","0","100.00","2.41","1.67","59.07","28.42","20.97","57.55","6.67","6.32","51.37","6.65","5.41","55.13","2.15","0","100.00","32.37","100.00","21.83","14.59","59.94","9.75","9.44","50.79","0","0","-","0.00","100.00","21.42","26.6","44.61","17.11","17.12","49.99","0","0","-","0.00","100.00","6.12","100.00","1.061","0"
"2021-02-24 - Ducks 3, Coyotes 4","Anaheim Ducks","Limited ReportFull Report","50.3","53.79","38.94","58.01","37.93","28.87","56.79","25.75","20.79","55.33","2.13","2.79","43.31","2.11","1.94","52.03","18.53","22.27","45.41","8.83","11.54","43.36","7.68","7.31","51.23","1.06","0","100.00","13.79","100.00","9.82","10.47","48.40","5.28","5.53","48.82","1.04","1.92","35.11","19.69","65.29","31.88","14.92","68.12","11.83","7.7","60.57","0","0.88","0.00","0.00","88.53","8.28","86.57","0.949","2319"
"2021-02-24 - Flames 1, Maple Leafs 2","Calgary Flames","Limited ReportFull Report","45.15","36.15","50.33","41.80","25.87","40.66","38.88","18.5","29.16","38.82","1.06","0","100.00","1.32","1.98","40.08","19.98","24.68","44.73","6.44","11.22","36.48","2.11","9.46","18.22","0","0","-","0.00","100.00","13.45","13.43","50.02","9.26","6.8","57.66","1.05","0","100.00","11.36","100.00","14.34","24.4","37.01","7.1","11.83","37.49","0","0","-","0.00","100.00","5.71","100.00","1.057","0"
"2021-02-24 - Hurricanes 0, Lightning 3","Carolina Hurricanes","Limited ReportFull Report","52.066666666667","35.28","33.92","50.98","25.58","28.14","47.62","21.86","25.04","46.62","0","0.94","0.00","1.48","2.11","41.19","22.38","24.34","47.90","6.08","8.01","43.15","6.01","7.1","45.83","0","0.94","0.00","0.00","86.74","15.77","16.61","48.70","10.72","12.11","46.94","0","0","-","0.00","100.00","11.12","6.33","63.72","5.61","5.31","51.35","0","0","-","0.00","100.00","0.00","96.23","0.962","500"
"2021-02-24 - Kings 2, Blues 1","Los Angeles Kings","Limited ReportFull Report","46.033333333333","44.99","23.1","66.07","34.14","21.32","61.55","21.42","17.77","54.67","2.13","0","100.00","1.39","0.82","62.89","19.41","14.06","58.00","5.46","1.87","74.48","1.13","1.89","37.43","0","0","-","0.00","100.00","14","12.23","53.38","9.44","10.5","47.33","2.09","0","100.00","22.16","100.00","20.38","5.22","79.60","9.85","2.55","79.47","0","0","-","0.00","100.00","9.96","100.00","1.100","0"
"2021-02-24 - Rangers 3, Flyers 4","New York Rangers","Limited ReportFull Report","40.283333333333","33.39","43.35","43.51","26.05","30.55","46.02","16.39","21.42","43.35","1.01","1.93","34.43","2.11","1.61","56.74","16.85","23.94","41.31","11.05","9.78","53.04","6.97","5.99","53.78","1.04","0","100.00","14.86","100.00","5.81","14.37","28.78","1","6.98","12.56","0","0.94","0.00","0.00","86.51","15.02","14.58","50.73","8.29","6.24","57.03","0","0.95","0.00","0.00","84.85","6.19","90.98","0.972","0"
"2021-02-24 - Stars 3, Panthers 0","Dallas Stars","Limited ReportFull Report","46.483333333333","35.78","42.81","45.53","28.71","34.66","45.31","21.99","28.65","43.42","1.08","0","100.00","1.12","1.66","40.32","13.37","17.65","43.09","3.41","6.14","35.72","3.41","4.4","43.70","1.08","0","100.00","31.72","100.00","10.13","11.24","47.42","6.46","8.26","43.88","0","0","-","0.00","100.00","16.66","21.99","43.11","7.76","12.34","38.61","0","0","-","0.00","100.00","4.90","100.00","1.049","3324"
"2021-02-24 - Wild 6, Avalanche 2","Minnesota Wild","Limited ReportFull Report","49.433333333333","38.58","48.44","44.34","32.71","31.6","50.86","22.71","20.96","52.01","4.24","0.92","82.10","2.15","1.71","55.67","21.86","18.64","53.97","9.91","4.41","69.19","8.81","3.55","71.29","3.21","0","100.00","36.46","100.00","12.15","13.97","46.52","7.51","7.37","50.47","0","0.96","0.00","0.00","86.97","13.22","28.27","31.86","5.33","10.09","34.57","1.05","0","100.00","19.76","100.00","18.66","95.59","1.142","0"
"2021-02-25 - Blackhawks 2, Blue Jackets 0","Chicago Blackhawks","Limited ReportFull Report","53.966666666667","46.12","48.63","48.67","32.36","37.28","46.47","23.93","23.91","50.02","1.06","0","100.00","1.37","2.07","39.93","16.91","18.8","47.35","3.2","9.3","25.58","3.16","5.62","36.02","0","0","-","0.00","100.00","13.65","9.4","59.21","7.27","4.77","60.38","1.05","0","100.00","14.47","100.00","26.19","22.03","54.32","12.43","10.59","54.00","0","0","-","0.00","100.00","4.41","100.00","1.044","0"
"2021-02-25 - Bruins 2, Islanders 7","Boston Bruins","Limited ReportFull Report","51.8","47.97","48.55","49.70","42.44","37.27","53.24","34.44","31.3","52.39","2.07","5.79","26.31","2.69","2.66","50.31","28.58","26.28","52.09","13.54","12.5","52.00","11.28","11.63","49.24","1.06","5.75","15.56","9.38","50.58","14.92","13.8","51.94","12.07","7.91","60.41","0","0","-","0.00","100.00","16.13","18.77","46.22","9.33","10.74","46.50","0.94","0","100.00","10.05","100.00","6.00","81.50","0.875","0"
"2021-02-25 - Canadiens 3, Jets 6","Montreal Canadiens","Limited ReportFull Report","45.666666666667","44.1","39.5","52.75","35.44","33.04","51.75","19.8","19.77","50.03","2.13","3.81","35.91","2.13","1.72","55.36","20.12","19.67","50.56","11.71","5.49","68.10","7.27","3.55","67.18","1.08","1.87","36.65","14.89","47.32","8.54","14.18","37.59","3.2","7.53","29.81","1.05","1.9","35.61","32.90","74.73","23.03","18.9","54.93","9.45","8.81","51.76","0","0","-","0.00","100.00","10.77","80.75","0.915","0"
"2021-02-25 - Devils 4, Sabres 3","New Jersey Devils","Limited ReportFull Report","44.933333333333","53.05","35.91","59.64","42.48","30.54","58.17","33.37","22.6","59.62","2.07","0.94","68.67","3.41","1.79","65.55","33.81","11.62","74.42","17.83","9.61","64.98","14.68","7.7","65.61","1.06","0.94","52.92","7.21","87.77","15.91","1.91","89.31","6.04","0","100.00","1.06","0","100.00","17.51","-","18.06","24.26","42.67","11.98","14.99","44.41","0","0","-","0.00","100.00","6.20","95.82","1.020","0"
"2021-02-25 - Flames 1, Senators 6","Calgary Flames","Limited ReportFull Report","60","54.31","59.58","47.68","38.83","45.74","45.91","27.51","32.74","45.66","1.01","5.9","14.67","1.54","1.89","44.84","17.25","25.99","39.90","4.93","11.09","30.77","2.85","7.07","28.74","0","2.91","0.00","0.00","58.87","11.98","15.17","44.12","6.61","9.32","41.50","1.02","1","50.51","15.48","89.24","33.77","27.42","55.19","17.27","13.17","56.74","0","1.06","0.00","0.00","91.94","3.69","81.98","0.857","0"
"2021-02-25 - Hurricanes 1, Lightning 3","Carolina Hurricanes","Limited ReportFull Report","40.85","35.06","27.21","56.30","30","21.79","57.92","23.72","16.13","59.52","1.06","1.87","36.13","1.79","0.92","66.16","19.05","17.51","52.10","8.6","2.7","76.11","5.26","2.72","65.94","0","0.92","0.00","0.00","66.24","10.45","14.78","41.43","8.29","8.57","49.17","1.05","0.95","52.60","12.69","88.94","15.17","9.69","61.03","10.14","4.94","67.24","0","0","-","0.00","100.00","4.45","88.43","0.929","536"
"2021-02-25 - Oilers 3, Canucks 0","Edmonton Oilers","Limited ReportFull Report","41.066666666667","38.52","42.93","47.29","25.94","32.84","44.14","20.35","22.52","47.46","0","0","-","1.48","2.02","42.27","18.19","23.22","43.92","9.74","11.01","46.95","6.5","7.39","46.80","0","0","-","0.00","100.00","8.56","12.05","41.54","3.17","3.84","45.22","0","0","-","0.00","100.00","16.12","19.61","45.11","9.61","11.08","46.44","0","0","-","0.00","100.00","0.00","100.00","1.000","0"
"2021-02-25 - Penguins 2, Capitals 5","Pittsburgh Penguins","Limited ReportFull Report","45.2","36.16","56.56","39.00","33.49","39.56","45.84","20.71","28.35","42.22","1.01","1.93","34.36","2.06","2.14","49.11","21.43","27.81","43.53","10.4","11.78","46.90","9.24","7.94","53.76","1.01","1.93","34.34","10.94","75.69","10.97","16.2","40.38","4.09","4.93","45.32","0","0","-","0.00","100.00","9.53","22.81","29.46","3.69","14.53","20.26","0","0","-","0.00","100.00","4.88","93.18","0.981","0"
"2021-02-25 - Predators 2, Red Wings 5","Nashville Predators","Limited ReportFull Report","45","47.99","46.22","50.93","42.45","34.45","55.20","33.27","26.34","55.81","1.01","3.82","20.94","2.3","2.39","49.05","17.18","23.86","41.87","10.24","10.78","48.71","6.96","7.88","46.90","1.01","1.93","34.34","14.51","75.50","6.95","13.23","34.44","6.07","5.99","50.31","0","0","-","0.00","100.00","28.13","18.73","60.04","19.87","11.48","63.38","0","1.89","0.00","0.00","83.52","3.04","85.50","0.885","0"
"2021-02-25 - Stars 2, Panthers 3","Dallas Stars","Limited ReportFull Report","53.6","44.45","48.13","48.01","35.64","42.17","45.80","33.28","32.42","50.66","1.08","2.82","27.63","2.02","2.38","45.93","24.97","21.67","53.53","12.11","9.72","55.47","12.05","7.06","63.05","1.08","0.93","53.80","8.98","86.84","13.02","11.83","52.40","9.41","7.62","55.27","0","0.95","0.00","0.00","87.55","16.2","25.86","38.52","10.94","16.76","39.49","0","0.89","0.00","0.00","94.70","3.23","91.31","0.945","3844"
"2021-02-26 - Avalanche 3, Coyotes 2","Colorado Avalanche","Limited ReportFull Report","47.55","55.42","30.11","64.80","46.09","21.62","68.07","23.97","12.75","65.29","2.13","0.92","69.85","2.71","1.28","67.88","30.79","11.58","72.67","13.29","7.8","63.00","9.89","4.35","69.46","1.07","0.91","54.12","10.83","79.13","17.78","3.66","82.93","5.27","1.9","73.51","1.04","0","100.00","19.71","100.00","23.47","17.78","56.90","9.06","6.37","58.70","0","0","-","0.00","100.00","8.86","92.81","1.017","2495"
"2021-02-26 - Bruins 2, Rangers 6","Boston Bruins","Limited ReportFull Report","45.833333333333","42.91","53.18","44.66","32.98","43.43","43.16","23.69","28.1","45.74","2.02","3.91","34.03","1.68","2.64","38.94","17.63","21.98","44.51","7.92","15.67","33.58","4.92","11.87","29.32","2.06","1.92","51.74","41.81","83.83","9.62","6.11","61.17","3.85","3.05","55.73","0","0.94","0.00","0.00","69.17","23.8","24.25","49.52","13.46","8.72","60.69","0","1.07","0.00","0.00","87.74","8.52","86.07","0.946","1800"
"2021-02-26 - Kings 1, Wild 3","Los Angeles Kings","Limited ReportFull Report","44.9","35.1","53.04","39.82","25.31","43.5","36.78","18.91","25.2","42.86","1","2.92","25.61","1.28","2.66","32.45","11.75","31.11","27.41","5.03","13.92","26.54","2.96","6.89","30.02","1.02","1.93","34.61","34.58","71.97","6.63","17.5","27.48","3.91","7.3","34.88","0","0.98","0.00","0.00","86.62","20.92","17.42","54.56","10.8","11.06","49.40","0","0","-","0.00","100.00","5.31","88.42","0.937","0"
"2021-02-27 - Avalanche 6, Coyotes 2","Colorado Avalanche","Limited ReportFull Report","50.383333333333","61.72","30.72","66.76","49.26","26.46","65.06","38.16","19.16","66.57","4.24","1.84","69.75","2.37","1.16","67.16","31.92","13.63","70.07","12.15","7.13","63.01","6.64","5.4","55.14","1.06","0.92","53.56","15.94","83.01","20.12","6.39","75.90","12.88","1.9","87.15","2.01","0","100.00","15.62","100.00","25.03","17.13","59.37","15.35","11.65","56.86","1.05","0.88","54.43","6.87","92.43","11.12","90.39","1.015","3224"
"2021-02-27 - Blue Jackets 1, Predators 2","Columbus Blue Jackets","Limited ReportFull Report","44.633333333333","36","49.25","42.22","27.13","34.85","43.77","23.14","28.24","45.04","1.06","1.87","36.13","1.37","1.22","52.72","15.63","19.13","44.96","6.2","4.8","56.39","6.14","3.91","61.08","1.06","0","100.00","17.25","100.00","9.42","14.43","39.49","5.2","10.67","32.79","0","0","-","0.00","100.00","18.48","26.05","41.50","10.7","11.67","47.84","0","1.84","0.00","0.00","84.27","4.56","93.39","0.980","0"
"2021-02-27 - Blues 7, Sharks 6","St Louis Blues","Limited ReportFull Report","48.466666666667","42.27","44.72","48.59","31.39","35.18","47.15","27.13","26.55","50.54","6.16","3.73","62.25","2.12","1.72","55.23","24.75","27.67","47.22","10.4","11.31","47.91","10.29","10.42","49.69","4.14","0.92","81.84","40.21","91.19","14.35","16.29","46.84","6.15","9.71","38.79","0","1.91","0.00","0.00","80.35","16.87","16.62","50.38","9.69","6.19","61.01","1.88","0.95","66.48","19.37","84.71","22.70","85.93","1.086","0"
"2021-02-27 - Canadiens 1, Jets 2","Montreal Canadiens","Limited ReportFull Report","50.783333333333","69.52","22.38","75.65","55.33","16.52","77.00","37.79","10.75","77.84","1.01","0","100.00","2.75","1.06","72.13","37.58","13.37","73.75","12.66","7.48","62.86","6.32","3.78","62.56","0","0","-","0.00","100.00","24.77","5.85","80.89","15.43","1.97","88.69","0","0","-","0.00","100.00","32.41","5.86","84.70","15.86","3.94","80.08","0.94","0","100.00","5.92","100.00","2.68","100.00","1.027","0"
"2021-02-27 - Capitals 5, Devils 2","Washington Capitals","Limited ReportFull Report","51.5","48.63","37.36","56.55","36.81","27.45","57.28","25.43","18.67","57.66","4.26","0.95","81.74","1.85","1.26","59.46","17.78","15.01","54.22","11.33","4.4","72.02","10.14","3.53","74.19","3.21","0","100.00","31.67","100.00","6.61","10.35","38.97","4.2","6.4","39.63","1.04","1.03","50.28","24.74","83.94","27.28","20.13","57.54","10.31","8.64","54.41","0","0","-","0.00","100.00","16.74","94.91","1.117","0"
"2021-02-27 - Flames 6, Senators 3","Calgary Flames","Limited ReportFull Report","45.066666666667","64.5","35.68","64.38","44.17","28.16","61.07","34.91","21.27","62.14","4.26","0","100.00","1.8","1.23","59.54","21.5","13.52","61.39","5.73","6.72","46.03","4.61","5.81","44.23","1.09","0","100.00","23.70","100.00","15.98","6.64","70.65","10.88","1.78","85.92","2.09","0","100.00","19.23","100.00","31.42","18.28","63.23","18.54","9.93","65.12","1.12","0","100.00","6.02","100.00","12.21","100.00","1.122","0"
"2021-02-27 - Flyers 3, Sabres 0","Philadelphia Flyers","Limited ReportFull Report","49.1","52.81","34.41","60.55","42.33","28.93","59.41","34.46","18.57","64.98","3.18","0","100.00","3.18","1.65","65.89","28.06","21.81","56.27","17.23","7.84","68.72","16.08","5.22","75.48","1.07","0","100.00","6.66","100.00","10.98","13.62","44.64","4.34","5.47","44.23","2.09","0","100.00","48.18","100.00","19.79","12.92","60.51","12","7.75","60.74","0","0","-","0.00","100.00","9.23","100.00","1.092","0"
"2021-02-27 - Golden Knights 3, Ducks 2","Vegas Golden Knights","Limited ReportFull Report","52.05","54.33","47.24","53.49","32.6","35.01","48.22","21.01","21.71","49.19","2.07","1.87","52.55","1.89","1.92","49.66","23.3","23.22","50.08","8.68","9.97","46.53","5.39","9.16","37.03","1.06","0.92","53.56","19.64","89.98","14.59","13.16","52.58","6.23","7.64","44.92","1.06","0.95","52.74","16.98","87.59","26.95","22.05","54.99","8.37","4.76","63.76","0","0","-","0.00","100.00","9.84","91.40","1.012","0"
"2021-02-27 - Hurricanes 4, Panthers 3","Carolina Hurricanes","Limited ReportFull Report","49.6","32.46","33.44","49.26","25.84","27.97","48.03","20.27","19.7","50.71","1.06","0.92","53.35","1.23","1.09","53.08","15.12","10.18","59.76","6.5","4.57","58.70","4.28","3.72","53.44","1.06","0.92","53.56","24.76","75.35","8.76","5.54","61.26","5.3","0.93","85.09","0","0","-","0.00","100.00","11.81","18.59","38.84","7.5","11.22","40.05","0","0","-","0.00","100.00","5.21","95.31","1.005","4281"
"2021-02-27 - Kings 3, Wild 4","Los Angeles Kings","Limited ReportFull Report","49.716666666667","45.96","45.01","50.52","31.71","31.89","49.86","21.7","24.73","46.73","1.01","2.92","25.80","0.92","1.17","43.82","13.23","13.1","50.24","1.99","3.93","33.65","0.97","2.96","24.75","1.04","1.93","34.91","106.28","34.83","11.09","9.37","54.21","4.04","6.04","40.07","0","0","-","0.00","100.00","27.04","28.46","48.72","13.36","14.88","47.31","0","0","-","0.00","100.00","4.68","88.20","0.929","0"
"2021-02-27 - Maple Leafs 4, Oilers 0","Toronto Maple Leafs","Limited ReportFull Report","59.6","43.21","50.24","46.24","37.14","40.54","47.81","31.42","26.6","54.16","3.21","0","100.00","2.39","2.41","49.88","22.43","20.24","52.56","6.79","11.94","36.27","6.79","5.07","57.27","0","0","-","0.00","100.00","15.85","8.16","66.03","12.09","3.7","76.56","2.08","0","100.00","17.20","100.00","20.58","25.04","45.12","12.51","17.49","41.70","1.12","0","100.00","8.92","100.00","10.21","100.00","1.102","0"
"2021-02-27 - Penguins 4, Islanders 3","Pittsburgh Penguins","Limited ReportFull Report","50.9","48.67","49.62","49.52","37.78","31.68","54.39","21.34","21.82","49.44","2.02","1.93","51.15","1.94","2.04","48.83","25.89","29.18","47.01","6.27","11.59","35.09","4.15","7.82","34.69","1.01","0.94","51.76","24.32","87.96","19.42","17.73","52.28","7.15","6.85","51.07","1.06","0","100.00","14.80","100.00","20.21","14.86","57.63","8.11","6.01","57.45","0","1.06","0.00","0.00","82.32","9.48","91.15","1.006","0"
"2021-02-27 - Red Wings 5, Blackhawks 3","Detroit Red Wings","Limited ReportFull Report","53.716666666667","47.07","61.14","43.50","38.77","43.91","46.89","30.83","32.53","48.66","4.21","2.76","60.42","2.1","2.8","42.82","17.68","42.86","29.20","10.08","14.12","41.65","8.88","7.82","53.17","4.26","1.82","70.11","47.96","76.79","7.73","28.41","21.39","5.37","14.92","26.45","0","0.96","0.00","0.00","93.56","19.07","12.43","60.54","12.26","8.83","58.13","0","0","-","0.00","100.00","13.66","91.52","1.052","0"
