"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-10-23 - Islanders 3, Bruins 2","New York Islanders","Limited ReportFull Report","54.833333333333","57.65","52.68","52.25","52.53","36.56","58.96","39.15","23.38","62.61","3.19","1.87","62.98","2.61","2.03","56.23","24.3","31.09","43.87","13.29","8.81","60.13","12.12","6.17","66.26","3.2","1.85","63.40","26.39","70.08","11.31","21.8","34.15","6.53","10.13","39.21","0","0","-","0.00","100.00","28.64","17.54","62.02","17.35","5.24","76.80","0","0","-","0.00","100.00","8.15","91.98","1.001","17565"
"2014-10-23 - Penguins 3, Red Wings 4","Pittsburgh Penguins","Limited ReportFull Report","47.016666666667","33.72","27.29","55.27","24.39","24.15","50.25","19.72","18.1","52.15","3.21","0.95","77.14","1.17","1.69","41.03","16.6","14.19","53.93","4.5","6.99","39.13","3.36","5.25","39.03","1.08","0","100.00","32.22","100.00","12.27","7.03","63.56","7.44","4.63","61.63","2.09","1.03","67.05","28.11","77.82","13.63","11.55","54.13","9.02","7.16","55.75","0","0","-","0.00","100.00","16.27","94.74","1.110","20027"
"2014-10-23 - Sabres 0, Kings 2","Buffalo Sabres","Limited ReportFull Report","49.583333333333","35.41","72.36","32.86","31.35","53.53","36.94","22.82","36.81","38.27","0","0","-","1.85","3.26","36.20","14.71","35.75","29.16","7.97","14.09","36.12","6.89","10.22","40.26","0","0","-","0.00","100.00","6.68","22.01","23.28","3.95","11.11","26.25","0","0","-","0.00","100.00","19.28","30.01","39.11","11.72","15.32","43.36","0","0","-","0.00","100.00","0.00","100.00","1.000","18230"
"2014-10-24 - Blue Jackets 1, Ducks 4","Columbus Blue Jackets","Limited ReportFull Report","46.866666666667","25.99","43.92","37.17","22.63","33.82","40.09","11.27","22.14","33.74","0","0.99","0.00","1","1.68","37.32","7.87","17.42","31.12","3.01","6.05","33.19","0","5.11","0.00","0","0.99","0.00","-","80.63","4.73","11.57","29.00","1.95","5.01","27.99","0","0","-","0.00","100.00","14.6","24.87","36.99","6.18","11.07","35.84","0","0","-","0.00","100.00","0.00","95.53","0.955","15778"
"2014-10-24 - Canucks 3, Avalanche 7","Vancouver Canucks","Limited ReportFull Report","46.316666666667","34.56","52.32","39.78","28.88","44.71","39.24","22.35","38","37.03","3.12","5.8","34.94","1.35","2.15","38.66","14.82","28.37","34.31","6.98","14.26","32.88","5.94","10.6","35.90","1.06","3.79","21.83","17.83","64.24","7.85","14.16","35.66","7.01","9.95","41.33","1.05","0.98","51.85","15.01","90.18","18.13","21.1","46.22","9.48","16.22","36.89","0.94","1.06","46.96","9.91","93.46","13.95","84.73","0.987","17119"
"2014-10-24 - Hurricanes 3, Oilers 6","Carolina Hurricanes","Limited ReportFull Report","49.3","49.59","46.52","51.59","37.95","31.55","54.60","29.87","21.86","57.74","3.03","3.82","44.27","1.96","1.98","49.73","23.52","17.48","57.37","6.11","9.61","38.84","2.93","8.78","25.04","0","2.87","0.00","0.00","67.29","17.19","7.84","68.68","10.24","2.94","77.69","1.06","0.95","52.74","10.34","67.75","19.56","23.69","45.23","15.45","9.06","63.05","0.94","0","100.00","6.07","100.00","10.16","82.53","0.927","16839"
"2014-10-24 - Lightning 4, Jets 2","Tampa Bay Lightning","Limited ReportFull Report","43.366666666667","46.2","33.28","58.13","36.61","25.73","58.73","28.64","21.35","57.30","3.18","0.92","77.62","2.3","1.33","63.38","25.82","16.05","61.66","7.69","3.57","68.30","5.41","3.59","60.12","2.14","0","100.00","39.59","100.00","18.45","12.34","59.92","11.06","8.25","57.29","0.97","0.96","50.32","8.79","88.36","15.66","13.91","52.96","8.82","8.61","50.62","0","0","-","0.00","100.00","11.11","95.70","1.068","15016"
"2014-10-24 - Stars 3, Devils 2","Dallas Stars","Limited ReportFull Report","55.983333333333","44.73","37.94","54.10","39.71","31.11","56.08","32.53","23.19","58.38","1.06","1.87","36.13","1.9","1.75","52.14","18.67","18.12","50.76","5.19","4.68","52.56","5.14","3.79","57.58","0","0.92","0.00","0.00","75.76","13.41","13.5","49.83","7.23","9.61","42.95","0","0","-","0.00","100.00","23.18","19.64","54.14","17.88","9.87","64.43","1.05","0.95","52.69","5.89","90.41","3.25","91.95","0.952","14657"
"2014-10-25 - Blackhawks 2, Blues 3","Chicago Blackhawks","Limited ReportFull Report","46.15","41.93","39.36","51.58","29.12","34.25","45.96","17.93","22.44","44.42","1.01","2.86","26.21","1.28","2.31","35.76","19.41","22.05","46.81","5.19","12.18","29.86","3.08","8.58","26.43","1.04","1.93","34.91","33.60","77.49","14.08","9.8","58.95","4.06","5.81","41.17","0","0.96","0.00","0.00","83.45","18.88","14.92","55.86","9.63","6.91","58.22","0","0","-","0.00","100.00","5.66","87.27","0.929","19434"
"2014-10-25 - Bruins 4, Maple Leafs 1","Boston Bruins","Limited ReportFull Report","45.85","50.83","32.13","61.27","35.67","21.99","61.87","25.56","15.01","63.01","2.16","0","100.00","1.53","0.75","66.98","19.08","10.55","64.39","5.65","2.63","68.18","5.64","2.64","68.10","1.08","0","100.00","19.19","100.00","13.64","7.76","63.74","6.58","1.76","78.89","0","0","-","0.00","100.00","28.2","19.09","59.63","12.3","8.66","58.69","1.12","0","100.00","9.09","100.00","8.45","100.00","1.084","19132"
"2014-10-25 - Capitals 3, Flames 1","Washington Capitals","Limited ReportFull Report","46.35","43.29","31.7","57.73","34.34","22.89","60.00","26.63","14.78","64.30","2.13","0","100.00","1.63","0.71","69.54","18.21","9.85","64.89","9.7","3.53","73.32","8.57","1.77","82.85","2.14","0","100.00","24.98","100.00","8.65","6.19","58.29","4.27","4.59","48.19","0","0","-","0.00","100.00","19.48","16.68","53.87","12.79","5.78","68.88","0","0","-","0.00","100.00","8.01","100.00","1.080","19095"
"2014-10-25 - Devils 3, Senators 2","New Jersey Devils","Limited ReportFull Report","45.1","44.81","41.68","51.81","33.16","28.44","53.83","21.47","23.78","47.44","1.01","0","100.00","1.91","1.49","56.17","17.89","16.85","51.50","9.58","7.43","56.32","5.21","3.72","58.30","0","0","-","0.00","100.00","8.38","9.32","47.36","2.03","1.86","52.25","1.06","0","100.00","52.08","100.00","27.03","22.84","54.21","14.19","18.3","43.67","0","0","-","0.00","100.00","4.71","100.00","1.047","19266"
"2014-10-25 - Lightning 2, Wild 7","Tampa Bay Lightning","Limited ReportFull Report","50.5","35.19","35.86","49.53","27.67","28.85","48.96","17.38","21.42","44.78","2.02","5.9","25.50","0.88","1.49","37.11","8.57","15.53","35.57","3.89","7.02","35.65","2.88","6.17","31.81","2.06","2.9","41.53","71.54","53.03","4.62","8.64","34.84","2.82","3.12","47.47","0","0.94","0.00","0.00","69.80","23.01","18.71","55.16","11.14","12.4","47.32","0","2.13","0.00","0.00","82.83","11.62","72.47","0.841","18884"
"2014-10-25 - Panthers 1, Coyotes 2","Florida Panthers","Limited ReportFull Report","44.366666666667","35.44","45","44.06","30.26","33.48","47.48","21.78","23.13","48.50","1.06","0","100.00","1.39","1.43","49.34","19.04","14.1","57.45","5.38","4.62","53.78","5.33","1.89","73.80","1.06","0","100.00","19.86","100.00","13.61","9.49","58.93","8.27","5.79","58.85","0","0","-","0.00","100.00","11.35","27.08","29.53","6.08","13.63","30.86","0","0","-","0.00","100.00","4.85","100.00","1.049","13202"
"2014-10-25 - Penguins 3, Predators 0","Pittsburgh Penguins","Limited ReportFull Report","51.066666666667","34.38","36.58","48.45","26.31","23.83","52.48","22.89","17.73","56.35","1.06","0","100.00","1.29","1.12","53.71","11","11.49","48.90","2.18","2.59","45.75","2.17","1.7","56.02","1.06","0","100.00","48.84","100.00","8.92","8.79","50.37","6.44","5.58","53.55","0","0","-","0.00","100.00","21.06","19.86","51.47","14.32","10.31","58.14","0","0","-","0.00","100.00","4.62","100.00","1.046","17218"
"2014-10-25 - Rangers 1, Canadiens 3","New York Rangers","Limited ReportFull Report","52.066666666667","52.91","47.16","52.87","40.45","34.96","53.64","30.59","27.98","52.23","1.01","1.93","34.36","2.1","2.52","45.42","20.4","24.43","45.50","10.31","11.54","47.18","8.08","9.71","45.43","1.01","1.93","34.34","12.49","80.11","10.06","12.95","43.72","4.03","4.94","44.97","0","0","-","0.00","100.00","28.8","19.25","59.94","18.19","13.33","57.71","0","0","-","0.00","100.00","3.31","93.09","0.964","21287"
"2014-10-25 - Red Wings 2, Flyers 4","Detroit Red Wings","Limited ReportFull Report","42.216666666667","66.26","19.86","76.94","39.76","13.28","74.96","33.23","7.77","81.05","2.07","1.87","52.55","2.06","0.74","73.71","28.78","10.35","73.56","10.67","3.7","74.27","8.54","2.84","75.04","2.07","1.86","52.66","24.21","34.56","18.22","6.65","73.27","9.38","1.97","82.65","0","0","-","0.00","100.00","29.05","4.54","86.47","13.16","1.8","87.99","0","0","-","0.00","100.00","6.22","75.97","0.822","19867"
"2014-10-25 - Sabres 2, Sharks 1","Buffalo Sabres","Limited ReportFull Report","50.55","33.79","58.47","36.62","22.21","33.64","39.77","13.62","21.61","38.66","2.13","0.95","69.16","1.25","1.85","40.39","13.91","24.93","35.82","6.55","4.57","58.89","5.39","2.78","65.98","2.14","0","100.00","39.72","100.00","7.41","20.29","26.75","5.19","10.43","33.22","0","0","-","0.00","100.00","14.76","28.14","34.40","3.13","8.48","26.96","0","0.88","0.00","0.00","89.58","15.66","95.60","1.113","17370"
"2014-10-25 - Stars 5, Islanders 7","Dallas Stars","Limited ReportFull Report","46.5","46.76","41.34","53.08","34.08","33.02","50.79","25.03","24.93","50.10","4.1","4.79","46.11","2.32","2.34","49.80","26.64","28.37","48.42","12.44","13.46","48.03","11.31","9.71","53.80","3.13","2.92","51.72","27.68","69.92","14.14","15","48.53","5.04","7.9","38.93","1.06","0.95","52.74","21.00","88.00","15.9","10.25","60.80","7.93","6.07","56.66","0","0.89","0.00","0.00","85.34","16.37","80.80","0.972","15208"
"2014-10-26 - Avalanche 1, Jets 2","Colorado Avalanche","Limited ReportFull Report","46.416666666667","33.3","58.96","36.09","19.21","33.25","36.62","16.2","18.66","46.47","0","0.94","0.00","1.04","1.68","38.20","13.26","30.77","30.11","6.2","8.48","42.26","5.14","3.78","57.62","0","0.94","0.00","0.00","75.12","7.01","22.5","23.75","3.03","6.85","30.70","0","0","-","0.00","100.00","14.16","19.7","41.82","8.11","7.98","50.41","0","0","-","0.00","100.00","0.00","94.94","0.949","15016"
"2014-10-26 - Blue Jackets 2, Kings 5","Columbus Blue Jackets","Limited ReportFull Report","49.566666666667","37.29","50.29","42.58","29.63","38.96","43.20","18.85","23.87","44.12","1.01","3.91","20.61","1.32","1.83","41.83","15.26","20.57","42.59","4.26","6.81","38.50","3.16","3.93","44.61","0","0.96","0.00","0.00","75.44","10.82","13.87","43.83","3.92","7.86","33.28","0","1.88","0.00","0.00","76.02","20.27","25.35","44.43","10.66","11.14","48.89","0.93","0.95","49.61","8.74","91.51","5.38","83.63","0.890","18230"
"2014-10-26 - Capitals 2, Canucks 4","Washington Capitals","Limited ReportFull Report","50.766666666667","41.54","42.31","49.54","30.69","33.18","48.05","19.31","29.4","39.64","2.07","1.93","51.73","1.55","2.02","43.33","19.71","21.24","48.13","8.38","10.43","44.56","5.13","8.58","37.40","1.04","0","100.00","20.20","100.00","11.35","10.83","51.17","3.1","6.81","31.31","1.05","0.95","52.60","33.90","86.08","20.12","16.69","54.66","11.06","9.96","52.62","0","1.06","0.00","0.00","89.33","10.72","93.43","1.042","18427"
"2014-10-26 - Senators 1, Blackhawks 2","Ottawa Senators","Limited ReportFull Report","37.45","39.72","41.57","48.87","29.49","35.08","45.67","19.74","32.11","38.07","0","0","-","1.46","1.37","51.63","14.09","19.67","41.75","7.08","4.8","59.61","4.03","4.86","45.34","0","0","-","0.00","100.00","6.95","15.06","31.58","2.03","12.83","13.67","0","0","-","0.00","100.00","22.97","21.48","51.68","13.38","14.35","48.25","0","0","-","0.00","100.00","0.00","100.00","1.000","21310"
"2014-10-26 - Sharks 4, Ducks 1","San Jose Sharks","Limited ReportFull Report","39.666666666667","47.62","37.59","55.88","35.4","27.03","56.70","23.05","18.79","55.10","1.06","0","100.00","2.2","1.82","54.71","21.11","20.1","51.23","14.68","7.74","65.49","11.25","4.89","69.70","0","0","-","0.00","100.00","6.6","12.08","35.34","2.24","6.3","26.22","0","0","-","0.00","100.00","25.13","15.95","61.17","9.71","7.48","56.48","1.05","0","100.00","10.86","100.00","4.58","100.00","1.046","16954"
"2014-10-27 - Canadiens 0, Oilers 3","Montreal Canadiens","Limited ReportFull Report","40.7","44.04","32.4","57.61","29.78","21.79","57.75","23.09","12.4","65.06","0","1.93","0.00","2.84","1.14","71.37","22.84","13.12","63.51","8.22","4.89","62.69","7.06","2.98","70.32","0","1.93","0.00","0.00","35.20","14.35","8.41","63.04","10.88","2.09","83.91","0","0","-","0.00","100.00","19.01","16.74","53.17","4.48","7.43","37.63","0","0","-","0.00","100.00","0.00","84.42","0.844","16839"
"2014-10-27 - Wild 4, Rangers 5","Minnesota Wild","Limited ReportFull Report","43.116666666667","34.12","24.44","58.27","28.21","20.22","58.25","20.34","16.69","54.93","4.26","4.69","47.60","2.5","2.04","55.04","23.15","15.47","59.93","14.48","9.08","61.45","11","8.19","57.34","4.29","2.8","60.53","39.02","65.81","8.92","6.24","58.84","4.32","2.8","60.66","0","0.96","0.00","0.00","65.72","8.49","8.15","51.02","5.07","4.7","51.87","0","0.88","0.00","0.00","81.24","20.93","71.91","0.928","18006"
"2014-10-28 - Blues 4, Stars 3","St Louis Blues","Limited ReportFull Report","45.233333333333","34.33","42.24","44.83","24.23","31.24","43.68","18.06","22.48","44.55","3.03","1.89","61.65","1.43","1.66","46.23","22.75","27.81","45.00","4.14","7.73","34.86","2.05","4.86","29.64","1.01","0","100.00","49.39","100.00","18.39","20.28","47.56","13.27","14.57","47.66","2.12","0.95","69.06","15.95","93.49","8.95","10.83","45.26","2.86","2.96","49.16","0","0.95","0.00","0.00","68.02","16.80","91.61","1.084","16232"
"2014-10-28 - Canadiens 2, Flames 1","Montreal Canadiens","Limited ReportFull Report","36.733333333333","33.06","39.65","45.47","20.1","29.64","40.41","12.15","20.79","36.88","1.01","0","100.00","0.83","1.35","38.12","10.33","16.39","38.65","4.26","4.8","47.03","3.16","3.91","44.71","0","0","-","0.00","100.00","6.03","11.7","34.01","2.03","5.85","25.76","0","0","-","0.00","100.00","21.73","20.14","51.89","6.92","11.12","38.35","0.94","0","100.00","13.57","100.00","8.33","100.00","1.083","19289"
"2014-10-28 - Coyotes 3, Lightning 7","Arizona Coyotes","Limited ReportFull Report","54.066666666667","46.93","59.58","44.06","33.11","46.92","41.37","23.06","32.87","41.23","3.01","5.88","33.86","1.21","2.43","33.28","14.25","35.22","28.81","5.92","11.93","33.16","2.88","11.06","20.64","1.02","2.9","26.09","35.54","73.82","8.15","23.92","25.40","6.64","12.45","34.78","2","1.95","50.52","30.06","84.30","29.46","21.87","57.39","12.2","8.93","57.73","0","1.06","0.00","0.00","88.12","13.07","82.10","0.952","17511"
"2014-10-28 - Devils 3, Penguins 8","New Jersey Devils","Limited ReportFull Report","41.666666666667","33.18","28.72","53.60","23.01","21.09","52.18","16.99","18.45","47.93","2.13","4.78","30.87","1.12","1.31","46.10","10.21","9.48","51.84","4.27","4.71","47.53","2.23","3.87","36.54","1.08","2.85","27.52","48.59","26.31","5.85","4.71","55.37","4.01","3.89","50.74","0","1","0.00","0.00","74.23","18.96","16.05","54.16","10.56","10.73","49.59","1.05","0.89","54.23","9.98","91.71","12.56","74.12","0.867","18650"
"2014-10-28 - Ducks 1, Blackhawks 0","Anaheim Ducks","Limited ReportFull Report","49.416666666667","37.34","49.76","42.87","28","37.28","42.89","20.69","30.65","40.30","0","0","-","1.2","1.89","38.83","16.83","19.76","46.00","6.44","11.06","36.81","3.22","9.28","25.76","0","0","-","0.00","100.00","10.34","8.61","54.58","5.14","4.81","51.65","0","0","-","0.00","100.00","18.6","27.97","39.94","11.24","16.5","40.51","0","0","-","0.00","100.00","0.00","100.00","1.000","21233"
"2014-10-28 - Hurricanes 1, Canucks 4","Carolina Hurricanes","Limited ReportFull Report","47.433333333333","36.54","40.9","47.18","27.91","31.82","46.73","24.23","20.11","54.64","1","1.93","34.23","1.57","1.81","46.44","16.43","17.59","48.29","8.9","11.12","44.44","7.78","7.15","52.13","1.02","1.91","34.91","13.14","73.33","7.45","6.41","53.76","4.87","2.09","70.02","0","0","-","0.00","100.00","17.97","18.42","49.38","10.48","8.86","54.18","0","0","-","0.00","100.00","4.14","90.41","0.946","18234"
"2014-10-28 - Jets 4, Islanders 3","Winnipeg Jets","Limited ReportFull Report","43.016666666667","37.33","30.63","54.93","27.93","25.76","52.02","21.6","12.56","63.22","1.06","0.92","53.35","1.67","1.39","54.61","28.58","18.92","60.17","8.5","8.39","50.32","6.32","5.68","52.66","0","0.92","0.00","0.00","83.85","20.13","10.46","65.81","11.46","2.92","79.68","1.05","0","100.00","9.18","100.00","8.09","11.48","41.33","2.86","3.77","43.12","0","0","-","0.00","100.00","4.89","92.65","0.975","11508"
"2014-10-28 - Kings 2, Flyers 3","Los Angeles Kings","Limited ReportFull Report","52","60.17","58.52","50.70","46.77","47.1","49.82","30.99","38.19","44.79","1.01","1.89","34.89","3.22","2.88","52.84","26.41","28.28","48.29","16.54","12.46","57.03","12.27","10.72","53.37","1.01","1.88","34.92","8.23","82.43","9.88","15.91","38.31","3.01","10.81","21.77","0","0","-","0.00","100.00","25.47","20.5","55.40","14.85","14.62","50.38","0","0","-","0.00","100.00","3.26","95.06","0.983","19873"
"2014-10-28 - Sabres 0, Maple Leafs 4","Buffalo Sabres","Limited ReportFull Report","47.433333333333","32.13","50.44","38.91","16.38","36.07","31.23","8.1","27.02","23.07","0","2.97","0.00","0.48","2.46","16.28","7.17","21.58","24.95","3.13","11.51","21.39","1.05","8.72","10.78","0","0.98","0.00","0.00","88.79","4","10.04","28.48","1.03","5.97","14.69","0","0.98","0.00","0.00","83.64","19.9","24.42","44.89","5.91","12.27","32.52","0","1.06","0.00","0.00","91.34","0.00","89.01","0.890","18898"
"2014-10-28 - Senators 5, Blue Jackets 2","Ottawa Senators","Limited ReportFull Report","39.633333333333","46.44","39.36","54.13","36.73","32.4","53.13","29.12","22.35","56.58","3.16","0.92","77.39","1.77","1.42","55.41","17.09","15.58","52.30","6.45","6.32","50.49","6.4","5.42","54.14","3.19","0","100.00","49.82","100.00","10.68","9.21","53.69","5.27","4.77","52.52","0","0","-","0.00","100.00","26.2","20.07","56.63","16.46","12.06","57.70","0","0.89","0.00","0.00","92.63","10.86","95.87","1.067","14749"
"2014-10-28 - Sharks 3, Avalanche 2","San Jose Sharks","Limited ReportFull Report","47.75","67.45","33.04","67.12","53.41","28.44","65.26","40.49","21","65.85","2.07","0.94","68.67","4.11","1.23","76.97","29.22","13.04","69.15","19.57","4.57","81.07","15.11","1.83","89.18","2.07","0","100.00","13.69","100.00","9.98","8.44","54.18","6.39","5.74","52.66","0","0","-","0.00","100.00","27.8","17.23","61.74","17.18","12.65","57.61","0","0.95","0.00","0.00","92.52","5.11","95.51","1.006","14552"
"2014-10-28 - Wild 4, Bruins 3","Minnesota Wild","Limited ReportFull Report","48.983333333333","63.89","41.59","60.57","48.19","29.54","61.99","38.18","22.22","63.21","4.14","1.87","68.91","2.79","1.62","63.21","29.27","18.91","60.75","12.16","8.32","59.38","11.02","6.63","62.46","4.16","1.86","69.12","37.76","71.93","16.99","10.54","61.71","10.17","6.76","60.06","0","0","-","0.00","100.00","33.44","21.53","60.83","16.2","7.72","67.74","0","0","-","0.00","100.00","10.84","91.60","1.024","17565"
"2014-10-29 - Predators 4, Oilers 1","Nashville Predators","Limited ReportFull Report","53.85","53.6","48.05","52.73","40.46","30.77","56.81","34.92","20.5","63.01","4.23","0.92","82.18","1.99","1.32","60.17","21.77","8.85","71.10","6.51","5.32","55.04","5.33","3.44","60.74","2.14","0.91","70.22","40.17","73.65","15.37","3.37","82.02","9.58","0.9","91.39","0.97","0","100.00","10.15","100.00","29.63","30.61","49.18","18.12","14.05","56.33","1.12","0","100.00","6.16","100.00","12.11","95.53","1.076","16839"
"2014-10-29 - Red Wings 4, Capitals 2","Detroit Red Wings","Limited ReportFull Report","43.216666666667","27.59","34.65","44.33","18.51","24.07","43.48","15.3","16.46","48.17","3.12","0.94","76.80","1.35","1.22","52.59","9.22","18.86","32.84","5.14","5.5","48.28","5.08","3.72","57.71","2.07","0","100.00","40.71","100.00","4.08","13.43","23.29","3.09","5.83","34.62","1.05","0.95","52.60","34.09","83.73","13.39","13.76","49.32","6.17","6.01","50.67","0","0","-","0.00","100.00","20.43","94.27","1.147","18506"
"2014-10-30 - Blackhawks 5, Senators 4","Chicago Blackhawks","Limited ReportFull Report","38.866666666667","44.49","39.65","52.88","33.16","28.97","53.37","23.72","20.28","53.91","4.14","2.81","59.54","2.01","2.13","48.49","20.93","19.97","51.17","10.69","11.36","48.48","9.54","9.53","50.03","3.13","2.8","52.75","32.77","70.61","10.25","8.52","54.61","6.09","3.84","61.33","1.06","0","100.00","17.36","100.00","20.72","16.44","55.76","7.27","6.73","51.93","0","0","-","0.00","100.00","17.44","86.14","1.036","17529"
"2014-10-30 - Bruins 3, Sabres 2","Boston Bruins","Limited ReportFull Report","52.816666666667","58.27","24.95","70.02","44.7","14.92","74.97","30.74","8.94","77.47","2.02","0.94","68.19","1.88","0.78","70.75","24.42","9.73","71.51","10.34","4.8","68.30","6.07","2.9","67.68","0","0.94","0.00","0.00","67.54","13.96","4.94","73.85","6.07","0","100.00","1.06","0","100.00","17.43","-","28.27","14.11","66.71","15.41","6.1","71.64","0.94","0","100.00","6.09","100.00","6.58","89.44","0.960","17477"
"2014-10-30 - Canadiens 2, Canucks 3","Montreal Canadiens","Limited ReportFull Report","52","37.31","51.36","42.08","27.82","39","41.64","19.83","26.26","43.03","2.03","1.93","51.18","1.45","2.06","41.37","22.5","28.3","44.28","8.27","11.42","42.01","5.08","5.82","46.62","1.01","0.94","51.76","19.88","83.82","14.04","17.03","45.18","7.12","8.95","44.30","1.02","0","100.00","14.37","100.00","14.4","18.37","43.94","7.55","10.31","42.25","0","0","-","0.00","100.00","10.22","92.64","1.029","18870"
"2014-10-30 - Coyotes 1, Panthers 2","Arizona Coyotes","Limited ReportFull Report","46.65","31.47","39.01","44.66","24.5","25.5","49.00","18.32","18.59","49.63","0","0.94","0.00","1.17","1.28","47.72","11.37","17.28","39.69","4.2","8.43","33.24","3.16","7.57","29.45","0","0.94","0.00","0.00","87.57","7.12","8.86","44.56","4.11","4.91","45.60","0","0","-","0.00","100.00","17.14","18.55","48.01","9.86","4.93","66.67","0","0","-","0.00","100.00","0.00","94.92","0.949","7691"
"2014-10-30 - Ducks 0, Blues 2","Anaheim Ducks","Limited ReportFull Report","46.1","34.55","48.23","41.74","26.18","38.2","40.67","19.45","25.89","42.90","0","1.93","0.00","1.49","1.87","44.31","18.07","19.05","48.67","6.05","7.8","43.67","5","6.95","41.84","0","0.94","0.00","0.00","86.46","11.89","11.41","51.02","7.07","7.04","50.12","0","0.94","0.00","0.00","86.61","14.03","25.5","35.49","6.44","11.92","35.08","0","0","-","0.00","100.00","0.00","92.54","0.925","16723"
"2014-10-30 - Flyers 3, Lightning 4","Philadelphia Flyers","Limited ReportFull Report","43.033333333333","30.54","35.08","46.54","23.79","22.9","50.95","15.72","18.88","45.43","2.03","1.93","51.18","1.57","0.87","64.22","14.24","12.69","52.89","6.11","5.67","51.88","3.99","5.74","41.04","2.05","0.94","68.48","51.22","83.59","8.1","7.05","53.47","5.07","2.97","63.08","0","0.94","0.00","0.00","68.24","16.58","17.04","49.31","6.68","7.98","45.56","0","0","-","0.00","100.00","12.89","89.77","1.027","18642"
"2014-10-30 - Islanders 0, Avalanche 5","New York Islanders","Limited ReportFull Report","43.716666666667","54.89","29.35","65.16","38.09","25.65","59.75","25.88","17.05","60.29","0","2.92","0.00","2.46","1.36","64.37","29.89","12.42","70.65","14.77","7.06","67.67","10.69","6.14","63.50","0","1.92","0.00","0.00","68.76","14.9","5.38","73.46","5.76","2.09","73.42","0","0","-","0.00","100.00","17.86","14.3","55.53","9.38","8.91","51.27","0","1.07","0.00","0.00","88.01","0.00","82.84","0.828","12892"
"2014-10-30 - Jets 1, Devils 2","Winnipeg Jets","Limited ReportFull Report","53.666666666667","30.89","39.64","43.80","26.25","29.16","47.37","19.54","21.97","47.07","0","0.92","0.00","1.28","1.31","49.30","14.31","18.01","44.27","4.47","2.65","62.79","2.23","2.66","45.57","0","0.92","0.00","0.00","65.49","9.98","15.16","39.70","6.43","9.37","40.69","0","0","-","0.00","100.00","15.43","20.04","43.50","9.82","9.97","49.62","0","0","-","0.00","100.00","0.00","95.80","0.958","12897"
"2014-10-30 - Kings 0, Penguins 3","Los Angeles Kings","Limited ReportFull Report","41.7","38.31","26.91","58.74","27.12","21.05","56.30","21.48","15.8","57.62","0","0.99","0.00","1.17","1.31","47.13","9.7","17.41","35.78","4.01","5.99","40.08","3.95","5.05","43.92","0","0.96","0.00","0.00","80.90","5.55","11.67","32.23","4.87","9.19","34.64","0","0","-","0.00","100.00","24.29","5.43","81.73","10.48","0","100.00","0","0","-","0.00","-","0.00","93.76","0.938","18570"
"2014-10-30 - Sharks 3, Wild 4","San Jose Sharks","Limited ReportFull Report","54.916666666667","44.49","57.9","43.45","26.88","47.54","36.11","19.28","36.7","34.44","2.13","2.83","43.01","1.02","2.22","31.56","16.35","20.11","44.84","4.42","12.62","25.93","4.39","12.7","25.71","1.08","2.78","28.04","24.62","78.13","12.05","7.32","62.21","3.17","2.87","52.49","0","0","-","0.00","100.00","20.47","32.57","38.59","11.78","19.73","37.38","1.05","0","100.00","8.95","100.00","11.06","92.30","1.034","18633"
"2014-10-31 - Ducks 2, Stars 1","Anaheim Ducks","Limited ReportFull Report","39.4","28.72","34.57","45.38","20.21","24.5","45.21","14.84","16.07","48.02","0","0.92","0.00","1.28","1.34","48.92","18.22","19.7","48.05","4.42","10.18","30.26","4.39","7.45","37.10","0","0.92","0.00","0.00","87.68","13.78","9.4","59.44","7.29","3.84","65.47","0","0","-","0.00","100.00","6.31","10.95","36.56","2.12","3.59","37.04","0","0","-","0.00","100.00","0.00","94.25","0.943","15343"
"2014-10-31 - Kings 2, Red Wings 5","Los Angeles Kings","Limited ReportFull Report","45.983333333333","27.04","43.78","38.18","22.21","32.69","40.46","15.81","25.22","38.53","1","1.98","33.60","1.17","2.4","32.70","8.55","26.47","24.41","4.9","9.94","33.05","4.84","9.04","34.84","1.02","1.97","34.19","21.14","78.25","3.58","16.85","17.54","0","10.36","0.00","0","0","-","-","100.00","14.32","10.97","56.63","8.81","4.26","67.39","0","0","-","0.00","100.00","6.35","92.13","0.985","20027"
"2014-10-31 - Maple Leafs 4, Blue Jackets 1","Toronto Maple Leafs","Limited ReportFull Report","50.583333333333","42.97","35.63","54.67","32.64","25.72","55.93","27.11","21.49","55.78","3.15","0","100.00","1.77","1","63.93","15.52","14.02","52.54","11.1","4.33","71.95","11.07","4.32","71.90","3.2","0","100.00","28.92","100.00","4.56","9.54","32.34","2.14","5.49","28.07","0","0","-","0.00","100.00","19.66","18.27","51.83","13.07","11.6","52.97","0","0","-","0.00","100.00","11.64","100.00","1.116","14479"
