"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2021-02-10 - Bruins 3, Rangers 2","New York Rangers","Limited ReportFull Report","51.666666666667","41.11","53.99","43.23","33.11","37.11","47.15","26.43","23.92","52.49","1.87","1.06","63.87","2.17","1.49","59.32","16.06","22.38","41.79","8.31","6.14","57.50","8.4","3.04","73.44","1.86","1.06","63.72","22.15","65.14","7.72","16.03","32.52","3.89","8.1","32.42","0","0","-","0.00","100.00","18.99","27.11","41.19","13.27","12.72","51.06","0","0","-","0.00","100.00","7.07","95.58","1.026","0"
"2021-02-10 - Maple Leafs 4, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","46.85","49.15","32.1","60.49","32.4","23.81","57.64","28.7","15.87","64.39","1.89","1.08","63.78","2.12","1.74","55.01","21.38","16.73","56.10","9.53","9.44","50.21","8.73","5.34","62.05","1.87","1.08","63.35","21.42","79.74","11.99","7.36","61.96","5.88","3.2","64.77","0","0","-","0.00","100.00","22.36","12.22","64.67","13.69","7.42","64.86","0","0","-","0.00","100.00","6.60","93.22","0.998","0"
"2021-02-11 - Blue Jackets 6, Blackhawks 5","Chicago Blackhawks","Limited ReportFull Report","49.966666666667","29.18","58.33","33.35","21.73","46.65","31.78","18.84","37.31","33.55","3.8","3.08","55.24","1.72","2.98","36.56","14.59","23.3","38.50","5.82","9.2","38.76","4.86","7.05","40.81","2.85","2.02","58.51","58.64","71.33","8.81","13.95","38.69","4.84","11.05","30.45","0.95","1.05","47.40","19.59","90.48","14.33","33.51","29.95","9.24","19.02","32.70","0","0","-","0.00","100.00","20.17","91.75","1.119","0"
"2021-02-11 - Ducks 1, Golden Knights 0","Vegas Golden Knights","Limited ReportFull Report","50.916666666667","47.26","45.75","50.81","24.97","36.32","40.74","15.49","25.83","37.48","0","1.06","0.00","1.02","1.62","38.63","11.36","17.88","38.86","3.69","8.52","30.20","2.84","5.27","35.00","0","0","-","0.00","100.00","7.72","9.39","45.13","2.91","3.09","48.57","0","1.05","0.00","0.00","65.91","28.14","19.71","58.81","8.79","11.24","43.88","0","0","-","0.00","100.00","0.00","95.91","0.959","0"
"2021-02-11 - Flames 3, Canucks 1","Vancouver Canucks","Limited ReportFull Report","41.266666666667","29","29.41","49.65","25.53","24.81","50.71","21.84","22.61","49.14","0.92","3.19","22.46","1.51","1.63","48.04","14.86","15.28","49.30","6.39","8.82","42.00","6.44","7.73","45.46","0.92","2.14","30.01","14.25","72.31","8.4","6.58","56.10","6.76","4.23","61.52","0","0","-","0.00","100.00","12.35","13","48.71","7.61","10.78","41.40","0","1.05","0.00","0.00","90.22","4.23","85.90","0.901","0"
"2021-02-11 - Hurricanes 5, Stars 3","Dallas Stars","Limited ReportFull Report","45.833333333333","42.15","46.97","47.30","30.1","35.69","45.75","24.49","24.04","50.47","1.85","3.12","37.16","1.83","2.06","47.05","23.05","21.16","52.14","8","11.85","40.29","7.15","8.55","45.56","1.84","2.12","46.44","25.67","75.23","14.98","9.39","61.47","7.78","3.1","71.48","0","1.06","0.00","0.00","65.90","16.99","20.89","44.85","8.26","10.49","44.08","0","0","-","0.00","100.00","7.54","87.00","0.945","3687"
"2021-02-11 - Lightning 2, Panthers 5","Florida Panthers","Limited ReportFull Report","48.7","45.66","27.47","62.43","34.87","19.19","64.50","24.79","12.51","66.47","2.92","0","100.00","2.31","0.6","79.30","27.76","9.06","75.40","7.69","1.07","87.84","4.95","1.05","82.45","0.94","0","100.00","19.01","100.00","20.38","7.82","72.26","12","3.98","75.08","0.94","0","100.00","7.85","100.00","17.08","14.85","53.50","7.64","6.35","54.60","1.07","0","100.00","13.99","100.00","11.77","100.00","1.118","3808"
"2021-02-11 - Oilers 3, Canadiens 0","Montreal Canadiens","Limited ReportFull Report","52.9","52.9","54.06","49.46","43.07","39.94","51.88","30.1","26.49","53.19","0","2.13","0.00","1.92","2.03","48.61","30.33","29.11","51.02","9.52","10.08","48.57","5.13","6.69","43.38","0","1.08","0.00","0.00","83.83","20.55","19.44","51.39","10.21","8.76","53.84","0","1.05","0.00","0.00","87.98","21.96","22.22","49.71","14.45","9.94","59.26","0","0","-","0.00","100.00","0.00","91.95","0.919","0"
"2021-02-11 - Penguins 4, Islanders 3","New York Islanders","Limited ReportFull Report","55.666666666667","44.16","47.65","48.10","29.98","29.96","50.02","22.08","27.84","44.22","1.89","2.02","48.26","1.9","1.44","56.84","19.51","22.32","46.64","11.53","7.08","61.95","10.72","5.95","64.32","1.88","2.02","48.24","17.57","66.03","7.96","15.05","34.58","0","5.09","0.00","0","0","-","-","100.00","19.35","18.92","50.56","8.34","13.74","37.78","0","0","-","0.00","100.00","8.55","92.73","1.013","0"
"2021-02-11 - Red Wings 2, Predators 3","Nashville Predators","Limited ReportFull Report","44.15","42.9","42.65","50.14","33.11","29.59","52.81","17.56","22.37","43.98","1.89","2.02","48.26","1.6","1.37","53.82","19.03","15.57","55.01","7.48","7.46","50.07","5.68","6.32","47.30","0.94","0","100.00","16.59","100.00","11.59","8.1","58.85","5.83","4.06","58.92","0","2.12","0.00","0.00","47.92","21.74","25.15","46.36","6.01","11.98","33.39","0.95","0","100.00","15.75","100.00","10.75","90.96","1.017","0"
"2021-02-11 - Senators 1, Jets 5","Winnipeg Jets","Limited ReportFull Report","53.116666666667","42.85","61.61","41.02","33.52","51.99","39.20","24.12","37.58","39.09","3.92","1","79.62","1.52","4.03","27.37","22.57","44.68","33.57","7.16","19.23","27.14","3.11","13.17","19.08","1.97","1.02","65.81","63.34","92.24","15.7","25.15","38.43","10.24","15.64","39.56","0.95","0","100.00","9.26","100.00","19.46","16.61","53.95","10.84","8.18","56.99","1.06","0","100.00","9.79","100.00","16.27","97.33","1.136","0"
"2021-02-11 - Sharks 2, Kings 6","Los Angeles Kings","Limited ReportFull Report","49.133333333333","41.33","47.12","46.73","35.18","39.85","46.88","25.52","23.21","52.37","2.96","1","74.69","1.79","2.17","45.16","19.61","17.23","53.23","9.07","6.84","57.03","6.12","4.8","56.06","2.94","0","100.00","48.11","100.00","10.73","10.14","51.42","6.19","4.87","55.99","0","1","0.00","0.00","79.49","13.14","26.72","32.97","6.55","12.25","34.85","0","0","-","0.00","100.00","11.61","95.67","1.073","0"
"2021-02-12 - Blues 4, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","48.6","34.85","43.01","44.75","23.19","29.84","43.74","17.76","23.39","43.15","0.92","1.06","46.65","1.22","1.64","42.60","11.14","23.86","31.82","4.52","7.66","37.09","3.67","6.5","36.05","0.92","1.06","46.44","25.05","83.72","6.59","16.35","28.73","1.9","7.42","20.39","0","0","-","0.00","100.00","21.1","14.76","58.85","12.12","6.17","66.27","0","0","-","0.00","100.00","5.20","95.48","1.007","2457"
"2021-02-12 - Bruins 1, Rangers 0","New York Rangers","Limited ReportFull Report","41.183333333333","34.24","44.21","43.65","24.36","35.2","40.90","15.1","21.14","41.66","0","1.06","0.00","1.54","1.52","50.37","19.3","13.91","58.11","8.98","8.63","51.02","5.44","6.38","46.00","0","1.06","0.00","0.00","83.42","10.2","5.42","65.29","2.87","3.17","47.51","0","0","-","0.00","100.00","12.1","27.03","30.92","4.84","9.56","33.62","0","0","-","0.00","100.00","0.00","95.00","0.950","0"
"2021-02-13 - Blue Jackets 2, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","54","40.62","44.04","47.98","26.1","36.23","41.87","25.34","31.75","44.39","1.85","2.11","46.65","1.11","2.51","30.67","18.24","25.9","41.32","4.52","14.11","24.26","4.55","11.77","27.88","0.92","2.12","30.25","20.17","82.02","13.56","12.05","52.95","8.44","8.49","49.87","0.96","0","100.00","11.38","100.00","17.79","16.03","52.59","9.6","10.49","47.79","0","0","-","0.00","100.00","7.29","93.34","1.006","0"
"2021-02-13 - Blues 5, Coyotes 4","Arizona Coyotes","Limited ReportFull Report","52.966666666667","46.83","59.02","44.24","42.35","38.72","52.24","29.15","28.99","50.15","3.73","4.14","47.45","2.02","2.49","44.75","20.14","23.19","46.48","11.68","11.77","49.82","8.16","7.38","52.51","1.86","2.12","46.76","22.79","71.31","8.27","11.54","41.75","5.66","8.24","40.71","1.91","2.12","47.42","33.74","74.31","21.79","28.57","43.28","12.3","13.53","47.64","0","0","-","0.00","100.00","12.81","85.73","0.985","3237"
"2021-02-13 - Bruins 2, Islanders 4","New York Islanders","Limited ReportFull Report","51.833333333333","56.98","49.39","53.57","44.6","36.88","54.74","33.63","21.83","60.64","1.87","2.07","47.45","2.68","1.56","63.30","34.85","23.61","59.61","13.33","5.14","72.18","11.63","3.04","79.30","0.92","0","100.00","7.89","100.00","21.63","18.22","54.28","12.63","7.15","63.85","0","2.11","0.00","0.00","70.48","16.38","24.22","40.34","7.18","10.46","40.69","0.95","0","100.00","13.18","100.00","5.55","90.53","0.961","0"
"2021-02-13 - Canadiens 2, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","56.466666666667","39.86","54.47","42.26","35.42","36.31","49.38","21.23","24.51","46.42","0.94","2.07","31.33","2.12","1.84","53.61","27.55","26.36","51.10","7.85","8.21","48.89","5.93","8.12","42.20","0.94","2.07","31.28","15.89","74.52","19.95","17.95","52.64","9.84","7.09","58.13","0","0","-","0.00","100.00","11.54","24.84","31.72","5.29","7.48","41.45","0","0","-","0.00","100.00","4.44","91.56","0.960","0"
"2021-02-13 - Flames 1, Canucks 3","Vancouver Canucks","Limited ReportFull Report","50.683333333333","67.26","33.69","66.63","49.67","23.47","67.91","39.07","16.32","70.53","1.89","1.01","65.11","2.99","1.97","60.31","31.45","19.81","61.35","12.15","9.59","55.90","8.51","7.38","53.58","0.94","0","100.00","11.06","100.00","19.37","10.23","65.44","12.65","3.06","80.52","0.95","1.06","47.26","7.49","65.42","28.61","11.09","72.07","14.97","4.98","75.05","0","0","-","0.00","100.00","4.83","93.80","0.986","0"
"2021-02-13 - Golden Knights 3, Sharks 1","San Jose Sharks","Limited ReportFull Report","46.533333333333","32.02","38.79","45.22","25.49","26.28","49.23","19.1","17.47","52.23","0.95","0","100.00","1.37","1.58","46.50","14.52","23.06","38.63","7.18","8.85","44.79","4.46","4.45","50.01","0","0","-","0.00","100.00","7.2","14.46","33.25","4.68","7.49","38.43","1.03","0","100.00","21.98","100.00","15.08","12.23","55.21","8.95","4.42","66.95","0","0","-","0.00","100.00","4.98","100.00","1.050","0"
"2021-02-13 - Hurricanes 4, Stars 3","Dallas Stars","Limited ReportFull Report","50.466666666667","49.5","38.52","56.24","34.87","27.1","56.27","22.69","14.46","61.07","1.89","2.07","47.82","1.74","1.24","58.38","20.32","17.91","53.16","8.36","5.26","61.36","4.73","3.1","60.42","0.94","2.07","31.28","19.90","33.25","11.75","12.68","48.11","5.7","3.08","64.94","1.03","0","100.00","18.04","100.00","24.55","16.53","59.76","10.26","6.17","62.44","0","0","-","0.00","100.00","8.35","85.70","0.941","4071"
"2021-02-13 - Lightning 6, Panthers 1","Florida Panthers","Limited ReportFull Report","41.483333333333","36.51","34.8","51.20","30.04","27.94","51.80","20.26","23.45","46.35","0.92","4.29","17.61","1.67","1.84","47.46","16.54","16.71","49.74","5.27","9.16","36.54","4.47","9.17","32.76","0","2.17","0.00","0.00","76.29","11.07","7.64","59.17","7.24","5.39","57.32","0.96","2.01","32.30","13.25","62.70","16.77","15.76","51.55","6.85","7.87","46.52","0","0","-","0.00","100.00","4.53","81.70","0.862","4509"
"2021-02-13 - Red Wings 4, Predators 2","Nashville Predators","Limited ReportFull Report","48.05","41.48","44.73","48.11","31.82","33.92","48.41","19.81","26.91","42.40","1.83","4.23","30.24","1.46","1.8","44.73","14.72","23.67","38.35","6.02","9.07","39.87","3.42","7.95","30.08","0","2.13","0.00","0.00","73.22","8.52","14.86","36.45","6.25","5.48","53.28","1.92","1.04","64.88","30.70","81.05","22.63","18.33","55.25","10.02","12.56","44.36","0","1.12","0.00","0.00","91.11","9.26","84.28","0.935","0"
"2021-02-13 - Senators 2, Jets 1","Winnipeg Jets","Limited ReportFull Report","54.733333333333","63.18","47.17","57.25","40.79","39.02","51.11","27.34","28.66","48.82","0","2.07","0.00","2.74","2.33","54.08","28.65","24.01","54.41","15.02","10.59","58.65","10.47","6.26","62.58","0","2.07","0.00","0.00","66.96","13.58","13.39","50.35","2.94","5.14","36.37","0","0","-","0.00","100.00","31.23","22.44","58.19","13.81","16.13","46.12","0","0","-","0.00","100.00","0.00","92.78","0.928","0"
"2021-02-14 - Avalanche 0, Golden Knights 1","Vegas Golden Knights","Limited ReportFull Report","50.916666666667","40.83","51.69","44.13","28.37","39.47","41.82","20.26","28.62","41.45","0.94","0","100.00","1.66","2.45","40.39","21.62","24.42","46.96","8.79","9.34","48.48","5.93","6.14","49.13","0","0","-","0.00","100.00","12.96","14.94","46.45","3.96","5.07","43.89","0","0","-","0.00","100.00","12.6","25.78","32.84","6.28","16.15","28.00","0.95","0","100.00","15.07","100.00","4.66","100.00","1.047","0"
"2021-02-14 - Capitals 3, Penguins 6","Pittsburgh Penguins","Limited ReportFull Report","51.2","43.21","41.78","50.84","36.66","28.49","56.27","30.61","23.44","56.63","2.86","2.03","58.50","1.84","2.28","44.63","18.71","23.16","44.69","5.74","11.31","33.69","5.8","10.14","36.40","2.85","2.05","58.21","49.09","79.82","13.11","11.72","52.78","9.95","5.99","62.41","0","0","-","0.00","100.00","22.01","18.3","54.60","13.78","7.51","64.72","0","0","-","0.00","100.00","9.33","91.36","1.007","0"
"2021-02-15 - Blackhawks 3, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","49.616666666667","45.71","36.29","55.74","39.64","26.08","60.32","24.05","16.29","59.62","1.87","2.13","46.78","1.73","1.08","61.52","20.26","19.63","50.79","9.02","5.53","61.98","3.59","4.39","44.95","0.93","1.08","46.20","25.90","75.38","11.13","14.24","43.88","5.63","2.1","72.83","0.96","1.05","47.73","17.06","49.91","18.26","13.26","57.94","11.08","8.86","55.57","0","0","-","0.00","100.00","7.80","86.91","0.947","0"
"2021-02-15 - Blue Jackets 3, Hurricanes 7","Carolina Hurricanes","Limited ReportFull Report","53.016666666667","51.69","53.01","49.37","41.44","44.18","48.40","29.36","35.34","45.38","4.76","3.21","59.71","2.65","3.19","45.37","25.44","22.9","52.63","13.54","16.72","44.76","9.22","12.56","42.33","4.68","3.22","59.23","50.80","74.34","12.01","6.49","64.90","5.85","4.24","57.94","0","0","-","0.00","100.00","25.38","28.43","47.17","14.46","18.25","44.20","0","0","-","0.00","100.00","16.19","90.92","1.071","0"
"2021-02-15 - Blues 0, Coyotes 1","Arizona Coyotes","Limited ReportFull Report","47.683333333333","29.14","41.86","41.04","20.8","29.96","40.98","14.77","18.06","44.98","0.94","0","100.00","0.77","1.19","39.34","12.64","17.35","42.14","3.86","5.08","43.22","1.95","2.05","48.87","0","0","-","0.00","100.00","8.86","12.12","42.24","3.89","4.04","49.04","0.95","0","100.00","24.40","100.00","12.25","22.75","34.99","7.08","10.88","39.43","0","0","-","0.00","100.00","6.39","100.00","1.064","2554"
"2021-02-15 - Ducks 2, Sharks 3","San Jose Sharks","Limited ReportFull Report","52.633333333333","44.07","55.92","44.07","32.59","42.17","43.59","24.03","27.13","46.97","1.93","2.07","48.27","1.43","2.29","38.39","20.75","24.8","45.55","6.86","12.52","35.39","4.97","8.24","37.63","0","0","-","0.00","100.00","14.02","12.29","53.29","3.99","5.18","43.53","1.89","0","100.00","47.35","100.00","18.74","26.67","41.27","12.98","13.54","48.94","0","1.99","0.00","0.00","85.33","8.04","92.37","1.004","0"
"2021-02-15 - Flames 4, Canucks 3","Vancouver Canucks","Limited ReportFull Report","41.833333333333","41.01","41.53","49.68","32.44","27.88","53.78","20.99","20.73","50.31","0","3.08","0.00","1.68","1.96","46.20","18.84","23.62","44.38","6.4","10.78","37.25","3.61","6.38","36.12","0","2.07","0.00","0.00","67.56","12.45","12.65","49.59","4.85","7.96","37.84","0","1.02","0.00","0.00","87.15","20.19","16.22","55.46","11.49","5.43","67.92","0","0","-","0.00","100.00","0.00","85.13","0.851","0"
"2021-02-15 - Islanders 3, Sabres 1","Buffalo Sabres","Limited ReportFull Report","51.266666666667","34.05","52.09","39.53","25.23","40.54","38.36","17.77","27.23","39.48","0","2.13","0.00","0.94","1.52","38.11","10.11","19.8","33.81","3.69","11","25.10","2.78","4.28","39.39","0","1.06","0.00","0.00","75.24","6.32","9.03","41.16","2.85","5.46","34.26","0","0","-","0.00","100.00","21.44","25.32","45.85","11.15","15.42","41.96","0","1.11","0.00","0.00","92.80","0.00","92.17","0.922","0"
"2021-02-15 - Jets 6, Oilers 5","Edmonton Oilers","Limited ReportFull Report","51.766666666667","52.45","42.82","55.05","41.78","29.38","58.71","32.08","22.76","58.49","3.75","5.31","41.37","2.35","1.55","60.23","31.68","21.95","59.08","9.68","6.61","59.41","6.99","4.33","61.73","2.77","2.14","56.37","39.55","50.62","21.58","15.53","58.15","10.89","6.46","62.76","1.03","3.06","25.12","9.44","52.58","20.32","20.72","49.50","13.32","12","52.62","0","0","-","0.00","100.00","11.69","76.65","0.883","0"
"2021-02-15 - Panthers 6, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","45.616666666667","42","27.69","60.26","35.56","21.18","62.67","25.07","15.87","61.23","3.73","5.24","41.57","1.71","0.83","67.33","21.54","10.76","66.70","7.93","3.2","71.27","6.22","3.18","66.18","1.84","2.08","46.89","29.55","34.50","13.45","7.62","63.83","7.43","3.27","69.47","0.95","2.01","32.03","12.76","38.42","18.96","11.85","61.53","10.29","7.32","58.43","0.88","1.05","45.57","8.57","85.61","14.88","66.97","0.818","100"
"2021-02-15 - Senators 6, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","49.75","54.4","48.51","52.86","45.38","35.1","56.39","30.87","22.66","57.67","3.91","3.03","56.29","2.98","1.84","61.80","31.04","26.46","53.98","13.74","5.96","69.74","11.02","4.91","69.19","0.96","2.06","31.91","8.75","58.04","17.48","20.07","46.55","8.96","12.86","41.08","2.83","0","100.00","31.59","100.00","19.19","19.18","50.02","10.73","5.21","67.34","0","0.93","0.00","0.00","82.10","12.65","86.62","0.993","0"
"2021-02-16 - Avalanche 3, Golden Knights 2","Vegas Golden Knights","Limited ReportFull Report","51.066666666667","50.54","54.67","48.04","33.67","35.13","48.94","22.04","25.51","46.34","0.92","3.17","22.57","2.37","2.27","51.17","31.61","34.34","47.93","13.4","6.5","67.35","7.15","4.33","62.26","0.92","2.12","30.25","12.83","51.16","17.8","27.9","38.95","8.4","14.66","36.42","0","1.05","0.00","0.00","92.82","15.5","16.29","48.76","6.47","6.52","49.79","0","0","-","0.00","100.00","4.19","87.58","0.918","0"
"2021-02-16 - Capitals 3, Penguins 1","Pittsburgh Penguins","Limited ReportFull Report","44.966666666667","30.73","40.37","43.23","22.62","33.43","40.36","16.42","27.78","37.15","0.92","3.18","22.38","0.77","2.08","26.97","11.64","15.09","43.54","0","9.72","0.00","0","8.59","0.00","0","1.07","0.00","-","87.53","11.59","5.51","67.77","4.51","3.13","59.06","0.96","2.09","31.46","21.26","33.16","16.58","24.28","40.58","12.05","16.29","42.53","0","0","-","0.00","100.00","5.58","88.55","0.941","0"
"2021-02-16 - Devils 5, Rangers 2","New York Rangers","Limited ReportFull Report","54.333333333333","55.09","64.99","45.88","40.88","49.34","45.31","32.47","36.65","46.97","1.85","3.19","36.68","2.3","3.16","42.14","30.09","43.62","40.82","9.23","17.38","34.68","6.49","9.76","39.92","0.92","1.06","46.44","14.16","89.15","20.91","26.23","44.35","12.5","17.64","41.47","0.96","1.04","48.03","7.69","94.11","21.01","18.52","53.15","12.6","7.18","63.68","0","1.05","0.00","0.00","85.33","5.69","91.30","0.970","0"
"2021-02-16 - Islanders 3, Sabres 0","Buffalo Sabres","Limited ReportFull Report","49.116666666667","41.3","40.75","50.34","26.31","30.29","46.48","16.03","21.09","43.18","0","2.13","0.00","1.8","1.51","54.31","20.33","21.21","48.93","10.46","5.65","64.91","7.85","4.53","63.43","0","0","-","0.00","100.00","9.68","15.8","37.98","1.87","6.4","22.66","0","2.09","0.00","0.00","67.30","18.01","19.17","48.44","6.08","10.36","36.96","0","0","-","0.00","100.00","0.00","89.89","0.899","0"
"2021-02-16 - Wild 0, Kings 4","Los Angeles Kings","Limited ReportFull Report","46.866666666667","48.09","37.94","55.90","36.75","28.4","56.41","25.18","22.69","52.60","1.97","0","100.00","2.22","1.75","55.92","21.28","17.55","54.81","9","8.94","50.18","9.11","7.85","53.73","1.95","0","100.00","21.45","100.00","12.49","8.5","59.50","8.06","2.92","73.44","0","0","-","0.00","100.00","21.81","17.4","55.63","6.68","11.68","36.40","0","0","-","0.00","100.00","7.84","100.00","1.078","0"
"2021-02-17 - Blackhawks 2, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","45.633333333333","35.05","34.04","50.73","28.87","29.63","49.34","17.89","22.17","44.65","0","0","-","1.48","1.67","46.99","15.61","18.22","46.14","5.5","2.23","71.13","1.89","2.23","45.94","0","0","-","0.00","100.00","9.95","15.94","38.44","6.63","11.44","36.67","0","0","-","0.00","100.00","17.7","14.84","54.40","8.53","7.45","53.38","0","0","-","0.00","100.00","0.00","100.00","1.000","0"
"2021-02-17 - Canucks 5, Flames 1","Calgary Flames","Limited ReportFull Report","54.133333333333","51.8","48.16","51.82","42.54","39.68","51.74","27.89","32.69","46.04","0.95","5.34","15.12","1.96","2.42","44.66","21.61","26","45.39","10.32","16.04","39.16","7.75","13.76","36.02","0.93","2.16","30.05","11.99","84.28","10.98","10.19","51.85","6.28","5.46","53.50","0","2.08","0.00","0.00","61.91","28.77","17.16","62.64","12.67","10.29","55.18","0","1.05","0.00","0.00","89.76","3.41","83.66","0.871","0"
"2021-02-17 - Jets 2, Oilers 3","Edmonton Oilers","Limited ReportFull Report","38.966666666667","27.66","42.72","39.30","18.84","26.94","41.16","14.67","20.28","41.96","1.93","0","100.00","1","1.14","46.74","14.17","22.87","38.25","1.93","4.97","27.99","1.95","1.97","49.86","0.94","0","100.00","48.17","100.00","12.54","17.59","41.62","7.09","6.99","50.36","0.94","0","100.00","13.28","100.00","13.02","17.79","42.25","5.55","11.18","33.17","0","0","-","0.00","100.00","13.17","100.00","1.132","0"
"2021-02-17 - Panthers 4, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","50.45","49.44","46.11","51.74","41.18","38.17","51.90","23.19","30.1","43.51","1.93","2.07","48.30","2.74","1.65","62.38","27.35","18.38","59.81","12.49","3.13","79.95","5.88","3.1","65.49","1.93","1.01","65.66","32.84","67.41","14.94","14.99","49.91","7.9","6.96","53.17","0","0","-","0.00","100.00","18.44","23.97","43.48","9.35","16.94","35.56","0","1.05","0.00","0.00","93.78","8.33","93.13","1.015","0"
"2021-02-17 - Senators 1, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","46.9","33.1","46.06","41.81","29.78","35.32","45.74","23.96","25.07","48.86","1.89","1.01","65.11","1.87","1.89","49.69","22.47","27.78","44.72","9.66","12.41","43.77","7.82","9.24","45.85","0.94","1.01","48.24","12.04","89.06","12.9","15.28","45.77","8.85","7.12","55.39","0.95","0","100.00","10.72","100.00","8.96","16.96","34.57","7.08","8.85","44.45","0","0","-","0.00","100.00","7.88","95.97","1.038","0"
"2021-02-18 - Devils 3, Bruins 2","Boston Bruins","Limited ReportFull Report","44.75","32.22","40.4","44.37","22.65","27.15","45.48","15.63","22.68","40.81","0","1.06","0.00","1.13","1.43","44.09","18.99","18.55","50.58","4.54","5.55","45.02","4.57","5.53","45.29","0","0","-","0.00","100.00","14.22","13.12","52.00","6.51","6.45","50.24","0","1.05","0.00","0.00","83.68","10.74","21.7","33.12","4.52","10.73","29.64","0","0","-","0.00","100.00","0.00","95.34","0.953","0"
"2021-02-18 - Islanders 1, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","46.833333333333","46.33","40.54","53.33","32.23","28.8","52.81","24.89","24.05","50.86","2.92","0","100.00","1.75","1.49","53.96","21.06","18.78","52.86","6.91","7.05","49.50","5.98","4.98","54.58","2.9","0","100.00","48.39","100.00","14.32","11.51","55.44","6.98","5.93","54.10","0","0","-","0.00","100.00","21.49","19.52","52.40","10.9","12.96","45.69","0","0","-","0.00","100.00","11.72","100.00","1.117","0"
"2021-02-18 - Kings 3, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","47.916666666667","22.17","36.88","37.54","17.65","32.6","35.13","14.03","24.16","36.75","1.87","2.13","46.78","0.75","1.77","29.79","10.02","12.81","43.90","2.7","10.81","19.99","0.89","8.61","9.34","0.92","2.14","30.01","103.54","75.14","7.24","2.15","77.07","5.6","2.1","72.74","1.03","0","100.00","18.34","100.00","9.3","24.06","27.87","5.69","13.54","29.59","0","0","-","0.00","100.00","13.36","91.17","1.045","2281"
"2021-02-18 - Predators 0, Blue Jackets 3","Columbus Blue Jackets","Limited ReportFull Report","57.65","39.91","54.76","42.16","33.04","41.25","44.48","21.47","29.83","41.84","1.93","0","100.00","1.33","1.48","47.37","14.19","19.94","41.57","4.9","5.02","49.42","1.97","1.95","50.29","0","0","-","0.00","100.00","9.46","14.63","39.28","5.05","6.98","41.99","0","0","-","0.00","100.00","23.42","30.71","43.27","13.77","18.41","42.79","2.01","0","100.00","14.59","100.00","9.00","100.00","1.090","0"
"2021-02-18 - Rangers 3, Flyers 2","Philadelphia Flyers","Limited ReportFull Report","44.416666666667","37.7","38.54","49.45","20.33","26.23","43.66","14.51","22.11","39.62","0.94","1.06","47.18","0.78","1.41","35.65","15.1","14.63","50.78","0.93","6.32","12.89","0.95","5.14","15.53","0.94","1.06","47.08","99.52","79.42","14.21","8.3","63.13","5.77","4.11","58.36","0","0","-","0.00","100.00","10.75","16.69","39.17","4.93","9.69","33.75","0","0","-","0.00","100.00","6.50","95.22","1.017","0"
"2021-02-18 - Sabres 1, Capitals 3","Washington Capitals","Limited ReportFull Report","68.2","43.85","37.9","53.64","31.95","32.78","49.35","17.82","20.07","47.02","0.99","0","100.00","1.55","1.72","47.51","21.04","16.65","55.81","4.97","8.01","38.26","3.08","4.89","38.62","0.96","0","100.00","31.34","100.00","16.39","8.48","65.90","7.07","3.9","64.46","0","0","-","0.00","100.00","19.96","20.82","48.94","7.63","11.17","40.59","0","0","-","0.00","100.00","5.53","100.00","1.055","0"
"2021-02-18 - Senators 3, Maple Leafs 7","Toronto Maple Leafs","Limited ReportFull Report","51.55","37.9","53.87","41.30","31.07","45.11","40.78","24.6","28.97","45.92","4.95","3.02","62.11","2.27","2.02","52.89","24.77","28.42","46.57","9.12","5.9","60.74","7.18","2.01","78.17","1.98","0","100.00","27.57","100.00","15.98","21.75","42.35","8.31","11.4","42.16","2","1","66.77","24.13","91.25","12.1","24","33.53","9.15","13.42","40.55","1.07","1.87","36.35","11.67","86.06","20.14","89.57","1.097","0"
"2021-02-18 - Sharks 2, Blues 3","St Louis Blues","Limited ReportFull Report","51.9","46.49","44.2","51.26","31.74","40.39","44.01","25.84","30.8","45.63","0","2.07","0.00","1.64","2.1","43.83","23.07","21.83","51.38","8.74","12.55","41.03","4.8","10.34","31.68","0","2.07","0.00","0.00","80.00","14.3","9.33","60.52","7.63","5.13","59.78","0","0","-","0.00","100.00","17.42","19.67","46.96","9.69","13.43","41.92","0","0","-","0.00","100.00","0.00","93.29","0.933","0"
