Date,Team,HomeTeam,AwayTeam,PDO,SCF,SCA,SCF%,GF,GA,GF%,HDCF,HDCA,HDCF%
2016-01-21,Edmonton Oilers,Stars,Oilers,0.956,19.62,31.37,38.48,1.01,2.92,25.78,8.97,12.99,40.85
2016-01-21,Nashville Predators,Jets,Predators,1.054,15.96,12.98,55.16,2.13,0.94,69.33,6.43,4.57,58.46
2016-01-21,Ottawa Senators,Devils,Senators,0.905,19.76,12.42,61.41,2.01,2.98,40.26,14.55,5.13,73.93
2016-01-21,San Jose Sharks,Coyotes,Sharks,1.051,21.13,12.35,63.12,2.13,0.95,69.16,7.89,4.41,64.13
2016-01-21,Minnesota Wild,Kings,Wild,1.041,23.1,22.51,50.65,1.08,0.0,100.00,10.13,5.21,66.02
2016-01-22,Chicago Blackhawks,Panthers,Blackhawks,0.832,10.42,17.26,37.63,0.0,3.91,0.00,2.9,11.05,20.78
2016-01-22,St Louis Blues,Avalanche,Blues,1.035,35.22,19.47,64.4,1.06,0.0,100.00,12.94,8.98,59.02
2016-01-22,New York Islanders,Senators,Islanders,1.061,31.65,16.66,65.51,4.19,1.87,69.19,15.47,8.24,65.23
2016-01-22,New York Rangers,Hurricanes,Rangers,1.094,27.8,21.17,56.77,4.26,0.95,81.74,10.26,8.77,53.93
2016-01-22,Detroit Red Wings,Sabres,Red Wings,1.054,28.53,18.08,61.21,2.13,0.0,100.00,11.77,6.54,64.27
2016-01-23,Colorado Avalanche,Stars,Avalanche,1.085,15.24,34.93,30.38,1.08,0.0,100.00,8.78,13.59,39.25
2016-01-23,Columbus Blue Jackets,Bruins,Blue Jackets,0.983,21.52,15.42,58.27,2.03,1.93,51.18,10.37,10.48,49.74
2016-01-23,Montreal Canadiens,Maple Leafs,Canadiens,0.961,25.01,11.71,68.11,2.13,1.87,53.22,9.86,3.52,73.7
2016-01-23,Vancouver Canucks,Penguins,Canucks,0.98,22.94,15.39,59.85,3.15,2.82,52.75,11.08,6.17,64.25
2016-01-23,New Jersey Devils,Jets,Devils,1.151,18.75,11.49,61.99,2.11,0.0,100.00,5.55,7.88,41.32
2016-01-23,Anaheim Ducks,Red Wings,Ducks,1.025,17.03,11.14,60.46,3.12,1.87,62.59,10.74,4.62,69.92
2016-01-23,Los Angeles Kings,Coyotes,Kings,0.99,16.98,15.65,52.03,2.02,1.89,51.74,3.01,8.6,25.92
2016-01-23,Tampa Bay Lightning,Panthers,Lightning,0.93,10.86,16.93,39.09,1.0,2.92,25.56,5.9,9.74,37.7
2016-01-23,Nashville Predators,Oilers,Predators,0.999,15.06,16.25,48.1,1.01,0.94,51.74,4.26,5.45,43.88
2016-01-23,Minnesota Wild,Sharks,Wild,1.006,11.27,30.79,26.8,2.02,2.83,41.68,5.25,18.88,21.76
2016-01-24,St Louis Blues,Blackhawks,Blues,0.957,16.52,12.64,56.65,0.0,0.94,0.00,6.31,5.75,52.35
2016-01-24,Calgary Flames,Hurricanes,Flames,0.962,31.21,24.45,56.08,2.02,2.91,40.92,19.81,9.08,68.56
2016-01-24,Los Angeles Kings,Sharks,Kings,0.931,16.35,18.66,46.7,0.0,1.89,0.00,7.21,9.72,42.57
2016-01-24,New York Rangers,Senators,Rangers,0.935,19.11,31.9,37.46,0.0,1.93,0.00,8.19,11.36,41.91
2016-01-25,Boston Bruins,Flyers,Bruins,1.006,18.67,24.31,43.44,1.06,0.92,53.35,4.42,16.81,20.8
2016-01-25,Montreal Canadiens,Blue Jackets,Canadiens,0.838,20.76,23.08,47.36,1.01,3.8,21.04,6.32,9.5,39.95
2016-01-25,Arizona Coyotes,Wild,Coyotes,0.969,13.42,16.28,45.18,0.0,0.94,0.00,5.2,7.6,40.62
2016-01-25,Calgary Flames,Stars,Flames,0.992,17.91,34.26,34.33,1.01,1.93,34.43,5.05,15.51,24.55
2016-01-25,Detroit Red Wings,Islanders,Red Wings,1.013,23.66,27.27,46.46,2.13,1.87,53.22,9.77,12.63,43.61
2016-01-25,Buffalo Sabres,Rangers,Sabres,0.971,19.27,22.73,45.89,3.04,3.82,44.30,10.19,7.79,56.66
2016-01-26,Colorado Avalanche,Sharks,Avalanche,0.892,12.38,22.49,35.49,0.0,1.93,0.00,4.89,12.08,28.82
2016-01-26,Chicago Blackhawks,Hurricanes,Blackhawks,0.876,14.99,30.81,32.73,0.0,4.91,0.00,4.83,19.24,20.07
2016-01-26,Columbus Blue Jackets,Canadiens,Blue Jackets,1.035,19.77,19.0,50.99,2.15,0.95,69.35,9.95,7.07,58.48
2016-01-26,Arizona Coyotes,Jets,Coyotes,0.982,25.04,23.7,51.38,2.01,2.97,40.34,10.82,10.26,51.35
2016-01-26,New Jersey Devils,Penguins,Devils,0.965,14.24,26.27,35.16,0.0,0.99,0.00,7.32,10.89,40.2
2016-01-26,Anaheim Ducks,Bruins,Ducks,1.047,22.97,14.47,61.35,4.22,1.86,69.40,8.67,3.62,70.55
2016-01-26,Toronto Maple Leafs,Panthers,Maple Leafs,0.892,20.4,20.73,49.6,1.06,2.97,26.24,6.29,9.39,40.12
2016-01-26,Nashville Predators,Canucks,Predators,1.089,22.19,19.59,53.11,2.11,0.92,69.58,9.69,6.34,60.47
2016-01-26,Buffalo Sabres,Senators,Sabres,1.028,12.43,18.4,40.3,2.07,1.89,52.29,6.14,7.17,46.15
2016-01-27,Colorado Avalanche,Kings,Avalanche,1.194,11.16,24.66,31.16,3.08,1.93,61.47,4.01,10.43,27.78
2016-01-27,Philadelphia Flyers,Capitals,Flyers,0.979,16.33,17.07,48.89,2.13,2.8,43.25,6.57,4.43,59.77
2016-01-27,Toronto Maple Leafs,Lightning,Maple Leafs,1.0,18.91,21.1,47.27,0.0,0.0,0,11.03,6.98,61.24
2016-01-27,Nashville Predators,Flames,Predators,0.993,12.94,15.99,44.74,1.06,0.95,52.62,3.25,5.28,38.07
2016-02-02,Chicago Blackhawks,Avalanche,Blackhawks,0.986,30.72,10.72,74.14,2.13,0.95,69.16,17.77,5.3,77.04
2016-02-02,Columbus Blue Jackets,Oilers,Blue Jackets,0.922,25.94,23.35,52.62,1.06,2.85,27.02,11.33,9.29,54.94
2016-02-02,St Louis Blues,Predators,Blues,1.051,12.58,18.08,41.03,1.06,0.0,100.00,5.33,2.8,65.51
2016-02-02,Montreal Canadiens,Flyers,Canadiens,1.001,15.25,15.44,49.69,1.01,0.94,51.74,7.14,7.54,48.65
2016-02-02,Los Angeles Kings,Coyotes,Kings,1.014,22.21,13.1,62.9,3.18,1.89,62.77,10.63,5.38,66.4
2016-02-02,Toronto Maple Leafs,Bruins,Maple Leafs,1.035,26.25,18.62,58.5,3.04,2.88,51.37,8.18,5.8,58.53
2016-02-02,Florida Panthers,Capitals,Panthers,1.066,14.5,20.95,40.9,2.11,1.83,53.44,7.86,7.74,50.39
2016-02-02,New York Rangers,Devils,Rangers,1.031,19.98,9.29,68.26,2.11,0.92,69.58,6.39,2.7,70.3
2016-02-02,Ottawa Senators,Penguins,Senators,1.105,8.99,31.48,22.22,3.04,3.91,43.77,4.12,10.73,27.75
2016-02-02,San Jose Sharks,Ducks,Sharks,0.978,21.35,17.71,54.66,2.03,1.93,51.18,15.46,5.8,72.74
2016-02-02,Dallas Stars,Jets,Stars,1.053,20.13,20.14,49.99,3.08,1.89,61.91,8.54,10.42,45.05
2016-02-02,Minnesota Wild,Islanders,Wild,0.975,26.7,39.85,40.12,2.07,3.8,35.26,11.52,15.42,42.76
2016-02-03,Carolina Hurricanes,Flames,Hurricanes,0.962,16.51,18.83,46.73,1.01,1.97,33.88,5.92,9.79,37.69
2016-02-03,Detroit Red Wings,Lightning,Red Wings,0.99,12.89,20.8,38.27,1.01,0.94,51.74,4.0,9.81,28.94
2016-02-03,Buffalo Sabres,Canadiens,Sabres,1.04,21.38,14.32,59.88,2.11,0.94,69.13,6.5,8.54,43.21
2016-02-04,Chicago Blackhawks,Coyotes,Blackhawks,0.927,23.08,10.29,69.15,2.02,1.87,52.00,9.46,3.64,72.24
2016-02-04,Columbus Blue Jackets,Canucks,Blue Jackets,1.0,28.56,27.44,51.0,0.0,0.0,0,12.41,7.6,62.01
2016-02-04,Boston Bruins,Sabres,Bruins,0.98,17.16,15.52,52.5,2.03,1.93,51.18,6.13,6.68,47.83
2016-02-04,New Jersey Devils,Maple Leafs,Devils,1.014,15.9,19.47,44.94,1.06,0.92,53.35,7.51,3.64,67.38
2016-02-04,Anaheim Ducks,Kings,Ducks,1.108,13.38,12.04,52.65,3.18,0.92,77.62,3.38,5.91,36.36
2016-02-04,Philadelphia Flyers,Predators,Flyers,1.272,13.21,19.84,39.96,5.31,1.87,73.96,7.68,9.37,45.03
2016-02-04,New York Islanders,Capitals,Islanders,1.015,21.76,16.06,57.53,2.07,1.87,52.55,6.14,4.62,57.06
2016-02-04,Edmonton Oilers,Senators,Oilers,1.13,21.42,21.57,49.82,4.29,0.95,81.86,6.71,6.81,49.6
2016-02-04,Detroit Red Wings,Panthers,Red Wings,0.935,15.76,14.09,52.79,1.01,2.92,25.80,4.06,6.94,36.92
2016-02-04,San Jose Sharks,Blues,Sharks,1.027,22.83,21.25,51.8,2.13,0.95,69.16,9.9,7.36,57.35
2016-02-04,Dallas Stars,Avalanche,Stars,0.909,29.19,5.92,83.13,2.07,2.81,42.39,14.34,2.99,82.74
2016-02-04,Minnesota Wild,Rangers,Wild,0.944,12.48,25.72,32.66,1.06,2.82,27.26,8.53,13.57,38.59
2016-02-05,Columbus Blue Jackets,Flames,Blue Jackets,1.082,16.9,22.86,42.5,2.07,0.94,68.67,10.63,8.51,55.55
2016-02-05,Arizona Coyotes,Ducks,Coyotes,0.949,15.26,22.98,39.9,1.06,2.81,27.32,7.06,9.4,42.87
2016-02-05,Carolina Hurricanes,Jets,Hurricanes,1.103,16.94,17.82,48.73,4.29,1.87,69.67,6.85,9.31,42.39
2016-02-05,Pittsburgh Penguins,Lightning,Penguins,1.001,18.8,20.99,47.25,3.09,2.86,51.93,8.49,10.76,44.1
2016-02-06,Chicago Blackhawks,Stars,Blackhawks,1.018,15.92,23.29,40.6,1.08,0.95,53.24,8.1,11.91,40.48
2016-02-06,Washington Capitals,Devils,Capitals,1.031,19.05,13.37,58.76,2.07,0.94,68.67,7.45,6.61,52.99
2016-02-06,Calgary Flames,Canucks,Flames,1.047,27.96,26.46,51.38,2.13,0.92,69.93,11.89,9.87,54.64
2016-02-06,New York Islanders,Red Wings,Islanders,0.787,14.78,11.42,56.43,0.0,2.94,0.00,2.03,4.01,33.61
2016-02-06,Winnipeg Jets,Avalanche,Jets,1.04,24.82,13.82,64.24,3.14,0.95,76.77,8.66,7.32,54.2
2016-02-06,Toronto Maple Leafs,Senators,Maple Leafs,0.817,15.05,21.01,41.74,1.0,5.91,14.53,5.8,13.24,30.45
2016-02-06,Edmonton Oilers,Canadiens,Oilers,0.88,21.46,24.0,47.2,0.0,3.97,0.00,7.99,14.25,35.92
2016-02-06,Pittsburgh Penguins,Panthers,Penguins,1.045,18.07,12.69,58.74,1.01,0.0,100.00,9.21,3.93,70.12
2016-02-06,New York Rangers,Flyers,Rangers,1.004,15.3,21.36,41.74,1.01,0.94,51.74,5.14,7.6,40.33
2016-02-06,Buffalo Sabres,Bruins,Sabres,1.003,18.61,17.39,51.69,1.01,0.94,51.74,6.33,11.4,35.69
2016-02-06,San Jose Sharks,Predators,Sharks,0.845,13.93,19.32,41.9,0.0,3.92,0.00,7.08,11.05,39.05
2016-02-06,Minnesota Wild,Blues,Wild,0.912,17.81,11.92,59.9,0.0,0.99,0.00,10.03,8.76,53.36
2016-02-07,Philadelphia Flyers,Capitals,Flyers,0.977,21.87,23.43,48.28,2.07,2.81,42.39,8.33,9.98,45.5
2016-02-07,Carolina Hurricanes,Canadiens,Hurricanes,1.002,18.11,11.92,60.31,1.06,0.92,53.35,8.63,6.34,57.65
2016-02-07,Edmonton Oilers,Islanders,Oilers,0.769,21.95,11.64,65.35,1.0,5.91,14.53,8.83,2.05,81.2
2016-02-08,New Jersey Devils,Rangers,Devils,0.919,18.33,28.41,39.22,0.0,1.93,0.00,10.4,11.56,47.37
2016-02-08,Anaheim Ducks,Penguins,Ducks,0.887,24.32,29.45,45.22,2.02,5.89,25.53,13.0,14.92,46.55
2016-02-08,Tampa Bay Lightning,Senators,Lightning,0.94,19.42,14.25,57.68,1.01,1.93,34.43,6.84,4.1,62.55
2016-02-08,Florida Panthers,Red Wings,Panthers,0.916,13.43,17.49,43.44,0.0,1.93,0.00,4.16,7.55,35.52
2016-02-09,Vancouver Canucks,Avalanche,Canucks,1.066,18.02,13.89,56.46,3.14,0.94,76.92,5.2,2.75,65.39
2016-02-09,Washington Capitals,Predators,Capitals,1.08,17.63,13.64,56.39,4.26,1.87,69.50,6.68,7.14,48.33
2016-02-09,Anaheim Ducks,Flyers,Ducks,1.065,13.5,10.44,56.38,1.08,0.0,100.00,6.7,0.0,100.0
2016-02-09,New York Islanders,Blue Jackets,Islanders,0.947,28.67,27.32,51.21,1.06,1.87,36.13,18.73,13.6,57.94
2016-02-09,Winnipeg Jets,Blues,Jets,1.049,26.21,12.37,67.94,1.06,0.0,100.00,12.78,9.35,57.76
2016-02-09,Los Angeles Kings,Bruins,Kings,1.087,37.68,18.09,67.56,6.46,0.92,87.58,17.91,9.7,64.88
2016-02-09,Tampa Bay Lightning,Canadiens,Lightning,0.911,34.62,20.99,62.26,2.02,3.86,34.30,13.02,11.83,52.4
2016-02-09,Toronto Maple Leafs,Flames,Maple Leafs,0.955,22.02,12.78,63.27,2.02,1.97,50.55,10.12,6.68,60.23
2016-02-09,Edmonton Oilers,Devils,Oilers,1.078,9.28,16.34,36.22,1.01,0.0,100.00,3.13,3.8,45.18
2016-02-09,Florida Panthers,Sabres,Panthers,1.092,15.95,14.63,52.17,6.4,1.83,77.71,6.97,7.61,47.83
2016-02-09,San Jose Sharks,Blackhawks,Sharks,1.0,19.32,13.99,58.01,0.0,0.0,0,9.79,7.37,57.05
2016-02-09,Dallas Stars,Wild,Stars,1.025,16.57,14.15,53.93,2.02,1.89,51.74,5.14,8.49,37.72
2016-02-10,Vancouver Canucks,Coyotes,Canucks,1.087,22.64,16.45,57.92,2.11,0.0,100.00,7.66,5.4,58.66
2016-02-10,New York Rangers,Penguins,Rangers,1.093,12.94,26.07,33.18,2.13,0.0,100.00,5.38,7.02,43.37
2016-02-10,Ottawa Senators,Red Wings,Senators,0.964,15.96,25.19,38.79,0.0,0.94,0.00,8.12,8.99,47.46
2016-02-11,Colorado Avalanche,Senators,Avalanche,1.0,7.78,22.35,25.82,0.0,0.0,0,4.48,5.37,45.48
2016-02-11,Boston Bruins,Jets,Bruins,1.177,18.35,17.18,51.65,5.29,0.92,85.14,10.94,6.22,63.74
2016-02-11,Washington Capitals,Wild,Capitals,1.031,16.26,13.51,54.62,2.13,0.95,69.16,8.79,7.19,55.02
2016-02-11,Anaheim Ducks,Blue Jackets,Ducks,1.055,19.61,21.5,47.7,3.21,1.9,62.78,6.6,13.25,33.24
2016-02-11,Calgary Flames,Sharks,Flames,1.14,16.26,17.68,47.9,3.18,1.87,62.92,6.55,11.33,36.63
2016-02-11,Los Angeles Kings,Islanders,Kings,0.981,19.96,17.68,53.03,2.01,2.92,40.77,8.74,6.05,59.1
2016-02-11,Toronto Maple Leafs,Oilers,Maple Leafs,0.975,26.15,18.78,58.2,2.03,2.88,41.33,13.42,6.74,66.56
2016-02-11,Buffalo Sabres,Flyers,Sabres,0.82,29.28,13.09,69.1,1.0,4.91,16.98,14.93,6.0,71.32
2016-02-11,Dallas Stars,Blackhawks,Stars,0.981,25.93,12.64,67.22,1.06,1.83,36.55,6.85,6.62,50.83
2016-02-12,Colorado Avalanche,Red Wings,Avalanche,1.097,18.05,35.25,33.86,2.11,0.92,69.58,10.81,14.54,42.64
2016-02-12,St Louis Blues,Panthers,Blues,1.047,17.26,20.04,46.28,4.19,2.81,59.86,9.82,10.66,47.96
2016-02-12,Montreal Canadiens,Sabres,Canadiens,0.852,23.4,16.71,58.35,2.07,3.84,35.02,11.39,7.82,59.32
2016-02-12,Calgary Flames,Coyotes,Flames,1.0,8.02,13.48,37.3,0.0,0.0,0,3.01,5.05,37.33
2016-02-12,Los Angeles Kings,Rangers,Kings,0.939,29.66,16.54,64.2,2.07,2.82,42.32,14.09,9.13,60.68
2016-02-12,Pittsburgh Penguins,Hurricanes,Penguins,1.012,23.35,28.88,44.71,1.06,0.92,53.35,10.81,12.05,47.29
2016-02-12,Nashville Predators,Lightning,Predators,1.028,12.54,13.14,48.83,3.12,1.87,62.59,6.31,4.52,58.27
2016-02-13,Boston Bruins,Wild,Bruins,1.168,13.17,14.3,47.94,2.13,1.84,53.67,8.83,3.52,71.52
2016-02-13,Washington Capitals,Stars,Capitals,1.008,16.86,27.27,38.21,2.02,2.92,40.89,8.07,14.76,35.35
2016-02-13,Arizona Coyotes,Sharks,Coyotes,0.952,9.86,25.06,28.24,1.01,2.92,25.78,2.01,12.9,13.45
2016-02-13,New Jersey Devils,Flyers,Devils,1.0,16.24,9.96,61.98,0.0,0.0,0,8.78,4.41,66.55
2016-02-13,Anaheim Ducks,Blackhawks,Ducks,0.983,20.76,6.66,75.71,1.06,0.92,53.35,9.46,2.8,77.14
2016-02-13,New York Islanders,Hurricanes,Islanders,0.919,21.26,22.18,48.94,2.01,4.91,29.03,10.85,5.98,64.46
2016-02-13,Winnipeg Jets,Oilers,Jets,1.045,16.12,10.24,61.16,1.06,0.0,100.00,7.61,9.14,45.44
2016-02-13,Toronto Maple Leafs,Canucks,Maple Leafs,1.063,19.18,10.93,63.71,3.14,0.94,76.92,9.64,1.8,84.24
2016-02-13,Nashville Predators,Panthers,Predators,1.103,13.35,13.14,50.4,2.13,0.0,100.00,2.2,4.3,33.81
2016-02-13,Ottawa Senators,Blue Jackets,Senators,0.954,31.98,27.64,53.64,1.01,2.92,25.78,13.15,12.65,50.97
2016-02-14,Colorado Avalanche,Sabres,Avalanche,0.87,18.22,18.67,49.39,1.0,2.92,25.61,3.93,9.1,30.16
2016-02-14,St Louis Blues,Lightning,Blues,1.11,20.66,20.92,49.68,2.13,0.0,100.00,7.82,7.22,52.0
2016-02-14,Boston Bruins,Red Wings,Bruins,1.056,12.46,21.09,37.13,4.2,3.78,52.65,6.37,6.51,49.47
2016-02-14,Philadelphia Flyers,Rangers,Flyers,0.96,17.73,22.06,44.57,0.0,0.99,0.00,9.0,14.97,37.53
2016-02-14,Los Angeles Kings,Devils,Kings,1.0,14.98,11.0,57.67,0.0,0.0,0,3.01,6.92,30.31
2016-02-15,Montreal Canadiens,Coyotes,Canadiens,0.939,25.56,30.84,45.32,1.01,2.92,25.69,8.17,9.09,47.35
2016-02-15,Anaheim Ducks,Flames,Ducks,1.073,18.56,15.32,54.78,3.16,1.89,62.54,5.51,7.14,43.57
2016-02-15,Toronto Maple Leafs,Blackhawks,Maple Leafs,0.925,19.98,15.37,56.52,1.0,2.94,25.49,7.89,7.08,52.69
2016-02-15,Pittsburgh Penguins,Panthers,Penguins,1.001,20.07,12.95,60.77,1.01,0.94,51.74,10.09,4.99,66.93
2016-02-15,Detroit Red Wings,Islanders,Red Wings,0.923,30.87,20.84,59.7,1.0,2.91,25.62,15.28,9.71,61.15
2016-02-15,Dallas Stars,Predators,Stars,0.958,22.03,13.26,62.42,1.06,1.87,36.13,11.76,4.62,71.78
2016-02-15,Minnesota Wild,Canucks,Wild,1.163,24.12,11.48,67.76,4.24,0.0,100.00,10.98,1.74,86.33
2016-02-16,Boston Bruins,Blue Jackets,Bruins,1.043,18.77,19.08,49.58,1.01,0.0,100.00,6.39,7.48,46.08
2016-02-16,Anaheim Ducks,Oilers,Ducks,1.044,22.13,20.48,51.93,2.11,0.92,69.58,5.38,3.69,59.33
2016-02-16,Philadelphia Flyers,Devils,Flyers,0.98,9.86,6.19,61.43,3.14,1.84,63.01,2.23,0.0,100.0
2016-02-16,Winnipeg Jets,Hurricanes,Jets,1.07,12.89,16.12,44.44,1.01,0.0,100.00,4.05,2.02,66.66
2016-02-16,Los Angeles Kings,Capitals,Kings,0.924,20.6,19.42,51.48,0.0,1.87,0.00,7.72,7.27,51.49
2016-02-16,Buffalo Sabres,Senators,Sabres,0.995,19.92,16.06,55.36,1.06,0.92,53.35,8.52,7.43,53.44
2016-02-16,San Jose Sharks,Lightning,Sharks,1.096,20.04,21.59,48.13,4.2,1.87,69.23,5.38,9.14,37.04
2016-02-16,Dallas Stars,Blues,Stars,0.997,21.17,8.88,70.44,1.01,0.94,51.74,7.08,2.93,70.74
2016-02-17,Chicago Blackhawks,Rangers,Blackhawks,1.025,19.45,21.99,46.93,1.06,0.95,52.62,13.19,11.02,54.48
2016-02-17,Montreal Canadiens,Avalanche,Canadiens,1.028,19.15,18.58,50.76,2.11,0.94,69.13,8.52,7.27,53.96
2016-02-17,Minnesota Wild,Flames,Wild,1.038,7.73,20.55,27.33,2.13,1.87,53.30,4.48,6.18,42.05
2016-02-18,Boston Bruins,Predators,Bruins,0.916,11.7,16.31,41.76,0.0,1.93,0.00,2.97,5.99,33.11
2016-02-18,Washington Capitals,Islanders,Capitals,0.929,26.46,17.57,60.09,1.01,1.87,35.13,8.56,6.44,57.08
2016-02-18,Anaheim Ducks,Canucks,Ducks,1.021,23.35,10.89,68.2,2.14,0.92,69.99,7.91,5.36,59.59
2016-02-18,Carolina Hurricanes,Senators,Hurricanes,0.879,24.42,13.75,63.98,1.01,2.83,26.32,8.15,6.86,54.31
2016-02-18,Winnipeg Jets,Lightning,Jets,0.829,10.24,20.94,32.84,2.02,4.83,29.46,5.2,6.9,42.99
2016-02-18,Los Angeles Kings,Blues,Kings,1.0,24.53,21.52,53.27,0.0,0.0,0,9.27,4.92,65.32
2016-02-18,New York Rangers,Maple Leafs,Rangers,1.12,12.7,26.94,32.04,2.11,0.94,69.13,6.43,6.46,49.89
2016-02-18,Detroit Red Wings,Penguins,Red Wings,0.964,34.61,27.84,55.42,3.03,4.8,38.65,12.09,9.84,55.14
2016-02-18,San Jose Sharks,Panthers,Sharks,1.007,19.81,15.23,56.55,1.01,0.94,51.74,6.27,6.54,48.92
2016-02-18,Dallas Stars,Coyotes,Stars,0.943,29.56,23.55,55.66,2.07,3.78,35.40,16.58,12.83,56.37
2016-02-18,Minnesota Wild,Oilers,Wild,1.023,13.29,30.78,30.16,2.13,1.85,53.58,7.82,10.79,42.04
2016-02-19,Vancouver Canucks,Flames,Canucks,0.914,29.28,32.05,47.74,2.07,4.79,30.17,10.5,9.92,51.42
2016-02-19,Philadelphia Flyers,Canadiens,Flyers,1.032,18.88,17.07,52.51,2.07,0.94,68.67,9.64,4.67,67.35
2016-02-19,New York Islanders,Devils,Islanders,1.045,11.93,17.06,41.15,1.06,0.0,100.00,6.6,10.65,38.27
2016-02-19,Buffalo Sabres,Blue Jackets,Sabres,1.081,16.74,18.57,47.4,2.13,0.0,100.00,9.07,12.24,42.57
2016-02-19,San Jose Sharks,Hurricanes,Sharks,0.982,18.81,19.85,48.66,2.03,2.88,41.33,10.93,11.72,48.27
2016-02-20,Colorado Avalanche,Oilers,Avalanche,1.084,17.22,18.57,48.12,3.14,0.94,76.92,11.98,6.43,65.09
2016-02-20,St Louis Blues,Coyotes,Blues,0.96,19.31,17.4,52.6,4.26,2.81,60.23,6.9,6.07,53.2
2016-02-20,Boston Bruins,Stars,Bruins,1.003,30.26,30.82,49.54,3.08,2.88,51.71,18.89,8.64,68.61
2016-02-20,New Jersey Devils,Capitals,Devils,0.987,21.14,28.37,42.7,3.17,3.71,46.04,6.39,6.39,50.01
2016-02-20,Philadelphia Flyers,Maple Leafs,Flyers,0.984,25.74,14.92,63.31,4.16,3.76,52.48,8.77,2.8,75.79
2016-02-20,Winnipeg Jets,Panthers,Jets,0.929,16.54,25.8,39.06,0.0,1.91,0.00,8.51,10.21,45.46
2016-02-20,Los Angeles Kings,Predators,Kings,1.047,14.68,15.17,49.18,1.06,0.0,100.00,1.07,4.67,18.56
2016-02-20,Tampa Bay Lightning,Penguins,Lightning,1.276,6.67,14.03,32.21,4.23,0.0,100.00,6.71,4.35,60.67
2016-02-20,Detroit Red Wings,Senators,Red Wings,0.937,19.27,5.54,77.67,1.06,1.85,36.38,8.63,1.77,83.01
2016-02-21,Colorado Avalanche,Canucks,Avalanche,0.924,25.15,23.66,51.52,1.0,2.93,25.54,10.75,13.08,45.13
2016-02-21,Chicago Blackhawks,Wild,Blackhawks,0.88,14.22,19.47,42.21,1.0,3.92,20.39,4.88,14.05,25.76
2016-02-21,Calgary Flames,Ducks,Flames,0.953,17.44,26.87,39.36,1.0,2.96,25.31,5.92,12.84,31.54
2016-02-21,Tampa Bay Lightning,Hurricanes,Lightning,1.129,15.62,22.6,40.88,2.07,0.92,69.12,7.27,10.2,41.61
2016-02-21,Pittsburgh Penguins,Sabres,Penguins,1.099,17.41,13.89,55.63,2.13,0.0,100.00,10.98,7.32,59.99
2016-02-21,Detroit Red Wings,Rangers,Red Wings,1.0,13.63,19.03,41.73,0.0,0.0,0,8.52,14.96,36.3
2016-02-22,Columbus Blue Jackets,Bruins,Blue Jackets,0.953,26.0,18.13,58.91,3.19,2.8,53.26,11.99,7.98,60.03
2016-02-22,Arizona Coyotes,Capitals,Coyotes,0.995,17.63,21.98,44.51,2.07,1.93,51.73,6.39,8.43,43.11
2016-02-22,Nashville Predators,Canadiens,Predators,0.961,18.05,17.74,50.43,0.0,0.92,0.00,9.74,8.31,53.97
2016-02-22,San Jose Sharks,Blues,Sharks,1.116,17.69,20.9,45.84,3.18,0.92,77.62,11.03,7.79,58.61
2016-02-23,Columbus Blue Jackets,Red Wings,Blue Jackets,1.049,18.05,17.74,50.43,1.06,0.0,100.00,8.63,3.64,70.35
2016-02-23,Arizona Coyotes,Lightning,Coyotes,1.01,14.12,21.84,39.27,1.01,0.94,51.81,4.01,4.92,44.89
2016-02-23,Calgary Flames,Kings,Flames,0.966,19.39,21.41,47.52,0.0,0.94,0.00,4.14,9.53,30.25
2016-02-23,Philadelphia Flyers,Hurricanes,Flyers,0.835,27.02,13.36,66.91,1.06,2.86,27.00,11.62,7.61,60.41
2016-02-23,New York Islanders,Wild,Islanders,0.999,11.14,15.83,41.3,1.06,0.95,52.62,7.82,6.98,52.84
2016-02-23,Nashville Predators,Maple Leafs,Predators,1.091,12.36,15.84,43.82,2.13,0.0,100.00,5.63,3.46,61.91
2016-02-23,New York Rangers,Devils,Rangers,0.998,12.38,21.52,36.51,2.07,2.88,41.83,5.19,10.27,33.57
2016-02-23,Ottawa Senators,Oilers,Senators,1.06,23.1,24.68,48.34,2.13,0.95,69.16,12.16,8.74,58.18
2016-02-23,Dallas Stars,Jets,Stars,1.035,22.3,17.52,56.0,2.11,0.92,69.58,6.44,4.57,58.5
2016-02-24,Montreal Canadiens,Capitals,Canadiens,0.993,28.16,18.28,60.63,3.15,2.79,53.10,10.09,8.62,53.94
2016-02-24,Pittsburgh Penguins,Bruins,Penguins,0.887,36.99,21.98,62.73,1.01,3.96,20.40,14.18,9.8,59.13
2016-02-24,Buffalo Sabres,Ducks,Sabres,1.0,22.32,18.77,54.32,0.0,0.0,0,8.21,7.79,51.31
2016-02-24,San Jose Sharks,Avalanche,Sharks,1.02,26.06,20.36,56.13,2.11,1.87,53.09,11.64,9.04,56.31
2016-02-25,Arizona Coyotes,Panthers,Coyotes,0.958,9.11,19.54,31.79,1.06,1.91,35.58,2.05,6.74,23.35
2016-02-25,New Jersey Devils,Blue Jackets,Devils,0.855,16.54,26.74,38.22,1.0,4.9,17.01,10.89,16.04,40.45
2016-02-25,Carolina Hurricanes,Maple Leafs,Hurricanes,0.959,10.14,18.56,35.32,1.01,1.93,34.36,9.27,5.8,61.54
