"Game","Team","","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO","Attendance"
"2014-10-23 - Penguins 3, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","47.016666666667","27.29","33.72","44.73","24.15","24.39","49.75","18.1","19.72","47.85","0.95","3.21","22.86","1.69","1.17","58.97","14.19","16.6","46.07","6.99","4.5","60.87","5.25","3.36","60.97","0","1.08","0.00","0.00","67.78","7.03","12.27","36.44","4.63","7.44","38.37","1.03","2.09","32.95","22.18","71.89","11.55","13.63","45.87","7.16","9.02","44.25","0","0","-","0.00","100.00","5.26","83.73","0.890","20027"
"2014-10-23 - Sabres 0, Kings 2","Los Angeles Kings","Limited ReportFull Report","49.583333333333","72.36","35.41","67.14","53.53","31.35","63.06","36.81","22.82","61.73","0","0","-","3.26","1.85","63.80","35.75","14.71","70.84","14.09","7.97","63.88","10.22","6.89","59.74","0","0","-","0.00","100.00","22.01","6.68","76.72","11.11","3.95","73.75","0","0","-","0.00","100.00","30.01","19.28","60.89","15.32","11.72","56.64","0","0","-","0.00","100.00","0.00","100.00","1.000","18230"
"2014-10-24 - Blue Jackets 1, Ducks 4","Anaheim Ducks","Limited ReportFull Report","46.866666666667","43.92","25.99","62.83","33.82","22.63","59.91","22.14","11.27","66.26","0.99","0","100.00","1.68","1","62.68","17.42","7.87","68.88","6.05","3.01","66.81","5.11","0","100.00","0.99","0","100.00","19.37","-","11.57","4.73","71.00","5.01","1.95","72.01","0","0","-","0.00","100.00","24.87","14.6","63.01","11.07","6.18","64.16","0","0","-","0.00","100.00","4.47","100.00","1.045","15778"
"2014-10-24 - Canucks 3, Avalanche 7","Colorado Avalanche","Limited ReportFull Report","46.316666666667","52.32","34.56","60.22","44.71","28.88","60.76","38","22.35","62.97","5.8","3.12","65.06","2.15","1.35","61.34","28.37","14.82","65.69","14.26","6.98","67.12","10.6","5.94","64.10","3.79","1.06","78.17","35.76","82.17","14.16","7.85","64.34","9.95","7.01","58.67","0.98","1.05","48.15","9.82","84.99","21.1","18.13","53.78","16.22","9.48","63.11","1.06","0.94","53.04","6.54","90.09","15.27","86.05","1.013","17119"
"2014-10-24 - Hurricanes 3, Oilers 6","Edmonton Oilers","Limited ReportFull Report","49.3","46.52","49.59","48.41","31.55","37.95","45.40","21.86","29.87","42.26","3.82","3.03","55.73","1.98","1.96","50.27","17.48","23.52","42.63","9.61","6.11","61.16","8.78","2.93","74.96","2.87","0","100.00","32.71","100.00","7.84","17.19","31.32","2.94","10.24","22.31","0.95","1.06","47.26","32.25","89.66","23.69","19.56","54.77","9.06","15.45","36.95","0","0.94","0.00","0.00","93.93","17.47","89.84","1.073","16839"
"2014-10-24 - Lightning 4, Jets 2","Winnipeg Jets","Limited ReportFull Report","43.366666666667","33.28","46.2","41.87","25.73","36.61","41.27","21.35","28.64","42.70","0.92","3.18","22.38","1.33","2.3","36.62","16.05","25.82","38.34","3.57","7.69","31.70","3.59","5.41","39.88","0","2.14","0.00","0.00","60.41","12.34","18.45","40.08","8.25","11.06","42.71","0.96","0.97","49.68","11.64","91.21","13.91","15.66","47.04","8.61","8.82","49.38","0","0","-","0.00","100.00","4.30","88.89","0.932","15016"
"2014-10-24 - Stars 3, Devils 2","New Jersey Devils","Limited ReportFull Report","55.983333333333","37.94","44.73","45.90","31.11","39.71","43.92","23.19","32.53","41.62","1.87","1.06","63.87","1.75","1.9","47.86","18.12","18.67","49.24","4.68","5.19","47.44","3.79","5.14","42.42","0.92","0","100.00","24.24","100.00","13.5","13.41","50.17","9.61","7.23","57.05","0","0","-","0.00","100.00","19.64","23.18","45.86","9.87","17.88","35.57","0.95","1.05","47.31","9.59","94.11","8.05","96.75","1.048","14657"
"2014-10-25 - Blackhawks 2, Blues 3","St Louis Blues","Limited ReportFull Report","46.15","39.36","41.93","48.42","34.25","29.12","54.04","22.44","17.93","55.58","2.86","1.01","73.79","2.31","1.28","64.24","22.05","19.41","53.19","12.18","5.19","70.14","8.58","3.08","73.57","1.93","1.04","65.09","22.51","66.40","9.8","14.08","41.05","5.81","4.06","58.83","0.96","0","100.00","16.55","100.00","14.92","18.88","44.14","6.91","9.63","41.78","0","0","-","0.00","100.00","12.73","94.34","1.071","19434"
"2014-10-25 - Bruins 4, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","45.85","32.13","50.83","38.73","21.99","35.67","38.13","15.01","25.56","36.99","0","2.16","0.00","0.75","1.53","33.02","10.55","19.08","35.61","2.63","5.65","31.82","2.64","5.64","31.90","0","1.08","0.00","0.00","80.81","7.76","13.64","36.26","1.76","6.58","21.11","0","0","-","0.00","100.00","19.09","28.2","40.37","8.66","12.3","41.31","0","1.12","0.00","0.00","90.91","0.00","91.55","0.916","19132"
"2014-10-25 - Capitals 3, Flames 1","Calgary Flames","Limited ReportFull Report","46.35","31.7","43.29","42.27","22.89","34.34","40.00","14.78","26.63","35.70","0","2.13","0.00","0.71","1.63","30.46","9.85","18.21","35.11","3.53","9.7","26.68","1.77","8.57","17.15","0","2.14","0.00","0.00","75.02","6.19","8.65","41.71","4.59","4.27","51.81","0","0","-","0.00","100.00","16.68","19.48","46.13","5.78","12.79","31.12","0","0","-","0.00","100.00","0.00","91.99","0.920","19095"
"2014-10-25 - Devils 3, Senators 2","Ottawa Senators","Limited ReportFull Report","45.1","41.68","44.81","48.19","28.44","33.16","46.17","23.78","21.47","52.56","0","1.01","0.00","1.49","1.91","43.83","16.85","17.89","48.50","7.43","9.58","43.68","3.72","5.21","41.70","0","0","-","0.00","100.00","9.32","8.38","52.64","1.86","2.03","47.75","0","1.06","0.00","0.00","47.92","22.84","27.03","45.79","18.3","14.19","56.33","0","0","-","0.00","100.00","0.00","95.29","0.953","19266"
"2014-10-25 - Lightning 2, Wild 7","Minnesota Wild","Limited ReportFull Report","50.5","35.86","35.19","50.47","28.85","27.67","51.04","21.42","17.38","55.22","5.9","2.02","74.50","1.49","0.88","62.89","15.53","8.57","64.43","7.02","3.89","64.35","6.17","2.88","68.19","2.9","2.06","58.47","46.97","28.46","8.64","4.62","65.16","3.12","2.82","52.53","0.94","0","100.00","30.20","100.00","18.71","23.01","44.84","12.4","11.14","52.68","2.13","0","100.00","17.17","100.00","27.53","88.38","1.159","18884"
"2014-10-25 - Panthers 1, Coyotes 2","Arizona Coyotes","Limited ReportFull Report","44.366666666667","45","35.44","55.94","33.48","30.26","52.52","23.13","21.78","51.50","0","1.06","0.00","1.43","1.39","50.66","14.1","19.04","42.55","4.62","5.38","46.22","1.89","5.33","26.20","0","1.06","0.00","0.00","80.14","9.49","13.61","41.07","5.79","8.27","41.15","0","0","-","0.00","100.00","27.08","11.35","70.47","13.63","6.08","69.14","0","0","-","0.00","100.00","0.00","95.15","0.951","13202"
"2014-10-25 - Penguins 3, Predators 0","Nashville Predators","Limited ReportFull Report","51.066666666667","36.58","34.38","51.55","23.83","26.31","47.52","17.73","22.89","43.65","0","1.06","0.00","1.12","1.29","46.29","11.49","11","51.10","2.59","2.18","54.25","1.7","2.17","43.98","0","1.06","0.00","0.00","51.16","8.79","8.92","49.63","5.58","6.44","46.45","0","0","-","0.00","100.00","19.86","21.06","48.53","10.31","14.32","41.86","0","0","-","0.00","100.00","0.00","95.38","0.954","17218"
"2014-10-25 - Rangers 1, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","52.066666666667","47.16","52.91","47.13","34.96","40.45","46.36","27.98","30.59","47.77","1.93","1.01","65.64","2.52","2.1","54.58","24.43","20.4","54.50","11.54","10.31","52.82","9.71","8.08","54.57","1.93","1.01","65.66","19.89","87.51","12.95","10.06","56.28","4.94","4.03","55.03","0","0","-","0.00","100.00","19.25","28.8","40.06","13.33","18.19","42.29","0","0","-","0.00","100.00","6.91","96.69","1.036","21287"
"2014-10-25 - Red Wings 2, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","42.216666666667","19.86","66.26","23.06","13.28","39.76","25.04","7.77","33.23","18.95","1.87","2.07","47.45","0.74","2.06","26.29","10.35","28.78","26.44","3.7","10.67","25.73","2.84","8.54","24.96","1.86","2.07","47.34","65.44","75.79","6.65","18.22","26.73","1.97","9.38","17.35","0","0","-","0.00","100.00","4.54","29.05","13.53","1.8","13.16","12.01","0","0","-","0.00","100.00","24.03","93.78","1.178","19867"
"2014-10-25 - Sabres 2, Sharks 1","San Jose Sharks","Limited ReportFull Report","50.55","58.47","33.79","63.38","33.64","22.21","60.23","21.61","13.62","61.34","0.95","2.13","30.84","1.85","1.25","59.61","24.93","13.91","64.18","4.57","6.55","41.11","2.78","5.39","34.02","0","2.14","0.00","0.00","60.28","20.29","7.41","73.25","10.43","5.19","66.78","0","0","-","0.00","100.00","28.14","14.76","65.60","8.48","3.13","73.04","0.88","0","100.00","10.42","100.00","4.40","84.34","0.887","17370"
"2014-10-25 - Stars 5, Islanders 7","New York Islanders","Limited ReportFull Report","46.5","41.34","46.76","46.92","33.02","34.08","49.21","24.93","25.03","49.90","4.79","4.1","53.89","2.34","2.32","50.20","28.37","26.64","51.58","13.46","12.44","51.97","9.71","11.31","46.20","2.92","3.13","48.28","30.08","72.32","15","14.14","51.47","7.9","5.04","61.07","0.95","1.06","47.26","12.00","79.00","10.25","15.9","39.20","6.07","7.93","43.34","0.89","0","100.00","14.66","100.00","19.20","83.63","1.028","15208"
"2014-10-26 - Avalanche 1, Jets 2","Winnipeg Jets","Limited ReportFull Report","46.416666666667","58.96","33.3","63.91","33.25","19.21","63.38","18.66","16.2","53.53","0.94","0","100.00","1.68","1.04","61.80","30.77","13.26","69.89","8.48","6.2","57.74","3.78","5.14","42.38","0.94","0","100.00","24.88","100.00","22.5","7.01","76.25","6.85","3.03","69.30","0","0","-","0.00","100.00","19.7","14.16","58.18","7.98","8.11","49.59","0","0","-","0.00","100.00","5.06","100.00","1.051","15016"
"2014-10-26 - Blue Jackets 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","49.566666666667","50.29","37.29","57.42","38.96","29.63","56.80","23.87","18.85","55.88","3.91","1.01","79.39","1.83","1.32","58.17","20.57","15.26","57.41","6.81","4.26","61.50","3.93","3.16","55.39","0.96","0","100.00","24.56","100.00","13.87","10.82","56.17","7.86","3.92","66.72","1.88","0","100.00","23.98","100.00","25.35","20.27","55.57","11.14","10.66","51.11","0.95","0.93","50.39","8.49","91.26","16.37","94.62","1.110","18230"
"2014-10-26 - Capitals 2, Canucks 4","Vancouver Canucks","Limited ReportFull Report","50.766666666667","42.31","41.54","50.46","33.18","30.69","51.95","29.4","19.31","60.36","1.93","2.07","48.27","2.02","1.55","56.67","21.24","19.71","51.87","10.43","8.38","55.44","8.58","5.13","62.60","0","1.04","0.00","0.00","79.80","10.83","11.35","48.83","6.81","3.1","68.69","0.95","1.05","47.40","13.92","66.10","16.69","20.12","45.34","9.96","11.06","47.38","1.06","0","100.00","10.67","100.00","6.57","89.28","0.958","18427"
"2014-10-26 - Senators 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","37.45","41.57","39.72","51.13","35.08","29.49","54.33","32.11","19.74","61.93","0","0","-","1.37","1.46","48.37","19.67","14.09","58.25","4.8","7.08","40.39","4.86","4.03","54.66","0","0","-","0.00","100.00","15.06","6.95","68.42","12.83","2.03","86.33","0","0","-","0.00","100.00","21.48","22.97","48.32","14.35","13.38","51.75","0","0","-","0.00","100.00","0.00","100.00","1.000","21310"
"2014-10-26 - Sharks 4, Ducks 1","Anaheim Ducks","Limited ReportFull Report","39.666666666667","37.59","47.62","44.12","27.03","35.4","43.30","18.79","23.05","44.90","0","1.06","0.00","1.82","2.2","45.29","20.1","21.11","48.77","7.74","14.68","34.51","4.89","11.25","30.30","0","0","-","0.00","100.00","12.08","6.6","64.66","6.3","2.24","73.78","0","0","-","0.00","100.00","15.95","25.13","38.83","7.48","9.71","43.52","0","1.05","0.00","0.00","89.14","0.00","95.42","0.954","16954"
"2014-10-27 - Canadiens 0, Oilers 3","Edmonton Oilers","Limited ReportFull Report","40.7","32.4","44.04","42.39","21.79","29.78","42.25","12.4","23.09","34.94","1.93","0","100.00","1.14","2.84","28.63","13.12","22.84","36.49","4.89","8.22","37.31","2.98","7.06","29.68","1.93","0","100.00","64.80","100.00","8.41","14.35","36.96","2.09","10.88","16.09","0","0","-","0.00","100.00","16.74","19.01","46.83","7.43","4.48","62.37","0","0","-","0.00","100.00","15.58","100.00","1.156","16839"
"2014-10-27 - Wild 4, Rangers 5","New York Rangers","Limited ReportFull Report","43.116666666667","24.44","34.12","41.73","20.22","28.21","41.75","16.69","20.34","45.07","4.69","4.26","52.40","2.04","2.5","44.96","15.47","23.15","40.07","9.08","14.48","38.55","8.19","11","42.66","2.8","4.29","39.47","34.19","60.98","6.24","8.92","41.16","2.8","4.32","39.34","0.96","0","100.00","34.28","100.00","8.15","8.49","48.98","4.7","5.07","48.13","0.88","0","100.00","18.76","100.00","28.09","79.07","1.072","18006"
"2014-10-28 - Blues 4, Stars 3","Dallas Stars","Limited ReportFull Report","45.233333333333","42.24","34.33","55.17","31.24","24.23","56.32","22.48","18.06","55.45","1.89","3.03","38.35","1.66","1.43","53.77","27.81","22.75","55.00","7.73","4.14","65.14","4.86","2.05","70.36","0","1.01","0.00","0.00","50.61","20.28","18.39","52.44","14.57","13.27","52.34","0.95","2.12","30.94","6.51","84.05","10.83","8.95","54.74","2.96","2.86","50.84","0.95","0","100.00","31.98","100.00","8.39","83.20","0.916","16232"
"2014-10-28 - Canadiens 2, Flames 1","Calgary Flames","Limited ReportFull Report","36.733333333333","39.65","33.06","54.53","29.64","20.1","59.59","20.79","12.15","63.12","0","1.01","0.00","1.35","0.83","61.88","16.39","10.33","61.35","4.8","4.26","52.97","3.91","3.16","55.29","0","0","-","0.00","100.00","11.7","6.03","65.99","5.85","2.03","74.24","0","0","-","0.00","100.00","20.14","21.73","48.11","11.12","6.92","61.65","0","0.94","0.00","0.00","86.43","0.00","91.67","0.917","19289"
"2014-10-28 - Coyotes 3, Lightning 7","Tampa Bay Lightning","Limited ReportFull Report","54.066666666667","59.58","46.93","55.94","46.92","33.11","58.63","32.87","23.06","58.77","5.88","3.01","66.14","2.43","1.21","66.72","35.22","14.25","71.19","11.93","5.92","66.84","11.06","2.88","79.36","2.9","1.02","73.91","26.18","64.46","23.92","8.15","74.60","12.45","6.64","65.22","1.95","2","49.48","15.70","69.94","21.87","29.46","42.61","8.93","12.2","42.27","1.06","0","100.00","11.88","100.00","17.90","86.93","1.048","17511"
"2014-10-28 - Devils 3, Penguins 8","Pittsburgh Penguins","Limited ReportFull Report","41.666666666667","28.72","33.18","46.40","21.09","23.01","47.82","18.45","16.99","52.07","4.78","2.13","69.13","1.31","1.12","53.90","9.48","10.21","48.16","4.71","4.27","52.47","3.87","2.23","63.46","2.85","1.08","72.48","73.69","51.41","4.71","5.85","44.63","3.89","4.01","49.26","1","0","100.00","25.77","100.00","16.05","18.96","45.84","10.73","10.56","50.41","0.89","1.05","45.77","8.29","90.02","25.88","87.44","1.133","18650"
"2014-10-28 - Ducks 1, Blackhawks 0","Chicago Blackhawks","Limited ReportFull Report","49.416666666667","49.76","37.34","57.13","37.28","28","57.11","30.65","20.69","59.70","0","0","-","1.89","1.2","61.17","19.76","16.83","54.00","11.06","6.44","63.19","9.28","3.22","74.24","0","0","-","0.00","100.00","8.61","10.34","45.42","4.81","5.14","48.35","0","0","-","0.00","100.00","27.97","18.6","60.06","16.5","11.24","59.49","0","0","-","0.00","100.00","0.00","100.00","1.000","21233"
"2014-10-28 - Hurricanes 1, Canucks 4","Vancouver Canucks","Limited ReportFull Report","47.433333333333","40.9","36.54","52.82","31.82","27.91","53.27","20.11","24.23","45.36","1.93","1","65.77","1.81","1.57","53.56","17.59","16.43","51.71","11.12","8.9","55.56","7.15","7.78","47.87","1.91","1.02","65.09","26.67","86.86","6.41","7.45","46.24","2.09","4.87","29.98","0","0","-","0.00","100.00","18.42","17.97","50.62","8.86","10.48","45.82","0","0","-","0.00","100.00","9.59","95.86","1.054","18234"
"2014-10-28 - Jets 4, Islanders 3","New York Islanders","Limited ReportFull Report","43.016666666667","30.63","37.33","45.07","25.76","27.93","47.98","12.56","21.6","36.78","0.92","1.06","46.65","1.39","1.67","45.39","18.92","28.58","39.83","8.39","8.5","49.68","5.68","6.32","47.34","0.92","0","100.00","16.15","100.00","10.46","20.13","34.19","2.92","11.46","20.32","0","1.05","0.00","0.00","90.82","11.48","8.09","58.67","3.77","2.86","56.88","0","0","-","0.00","100.00","7.35","95.11","1.025","11508"
"2014-10-28 - Kings 2, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","52","58.52","60.17","49.30","47.1","46.77","50.18","38.19","30.99","55.21","1.89","1.01","65.11","2.88","3.22","47.16","28.28","26.41","51.71","12.46","16.54","42.97","10.72","12.27","46.63","1.88","1.01","65.08","17.57","91.77","15.91","9.88","61.69","10.81","3.01","78.23","0","0","-","0.00","100.00","20.5","25.47","44.60","14.62","14.85","49.62","0","0","-","0.00","100.00","4.94","96.74","1.017","19873"
"2014-10-28 - Sabres 0, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","47.433333333333","50.44","32.13","61.09","36.07","16.38","68.77","27.02","8.1","76.93","2.97","0","100.00","2.46","0.48","83.72","21.58","7.17","75.05","11.51","3.13","78.61","8.72","1.05","89.22","0.98","0","100.00","11.21","100.00","10.04","4","71.52","5.97","1.03","85.31","0.98","0","100.00","16.36","100.00","24.42","19.9","55.11","12.27","5.91","67.48","1.06","0","100.00","8.66","100.00","10.99","100.00","1.110","18898"
"2014-10-28 - Senators 5, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","39.633333333333","39.36","46.44","45.87","32.4","36.73","46.87","22.35","29.12","43.42","0.92","3.16","22.61","1.42","1.77","44.59","15.58","17.09","47.70","6.32","6.45","49.51","5.42","6.4","45.86","0","3.19","0.00","0.00","50.18","9.21","10.68","46.31","4.77","5.27","47.48","0","0","-","0.00","100.00","20.07","26.2","43.37","12.06","16.46","42.30","0.89","0","100.00","7.37","100.00","4.13","89.14","0.933","14749"
"2014-10-28 - Sharks 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","47.75","33.04","67.45","32.88","28.44","53.41","34.74","21","40.49","34.15","0.94","2.07","31.33","1.23","4.11","23.03","13.04","29.22","30.85","4.57","19.57","18.93","1.83","15.11","10.82","0","2.07","0.00","0.00","86.31","8.44","9.98","45.82","5.74","6.39","47.34","0","0","-","0.00","100.00","17.23","27.8","38.26","12.65","17.18","42.39","0.95","0","100.00","7.48","100.00","4.49","94.89","0.994","14552"
"2014-10-28 - Wild 4, Bruins 3","Boston Bruins","Limited ReportFull Report","48.983333333333","41.59","63.89","39.43","29.54","48.19","38.01","22.22","38.18","36.79","1.87","4.14","31.09","1.62","2.79","36.79","18.91","29.27","39.25","8.32","12.16","40.62","6.63","11.02","37.54","1.86","4.16","30.88","28.07","62.24","10.54","16.99","38.29","6.76","10.17","39.94","0","0","-","0.00","100.00","21.53","33.44","39.17","7.72","16.2","32.26","0","0","-","0.00","100.00","8.40","89.16","0.976","17565"
"2014-10-29 - Predators 4, Oilers 1","Edmonton Oilers","Limited ReportFull Report","53.85","48.05","53.6","47.27","30.77","40.46","43.19","20.5","34.92","36.99","0.92","4.23","17.82","1.32","1.99","39.83","8.85","21.77","28.90","5.32","6.51","44.96","3.44","5.33","39.26","0.91","2.14","29.78","26.35","59.83","3.37","15.37","17.98","0.9","9.58","8.61","0","0.97","0.00","0.00","89.85","30.61","29.63","50.82","14.05","18.12","43.67","0","1.12","0.00","0.00","93.84","4.47","87.89","0.924","16839"
"2014-10-29 - Red Wings 4, Capitals 2","Washington Capitals","Limited ReportFull Report","43.216666666667","34.65","27.59","55.67","24.07","18.51","56.52","16.46","15.3","51.83","0.94","3.12","23.20","1.22","1.35","47.41","18.86","9.22","67.16","5.5","5.14","51.72","3.72","5.08","42.29","0","2.07","0.00","0.00","59.29","13.43","4.08","76.71","5.83","3.09","65.38","0.95","1.05","47.40","16.27","65.91","13.76","13.39","50.68","6.01","6.17","49.33","0","0","-","0.00","100.00","5.73","79.57","0.853","18506"
"2014-10-30 - Blackhawks 5, Senators 4","Ottawa Senators","Limited ReportFull Report","38.866666666667","39.65","44.49","47.12","28.97","33.16","46.63","20.28","23.72","46.09","2.81","4.14","40.46","2.13","2.01","51.51","19.97","20.93","48.83","11.36","10.69","51.52","9.53","9.54","49.97","2.8","3.13","47.25","29.39","67.23","8.52","10.25","45.39","3.84","6.09","38.67","0","1.06","0.00","0.00","82.64","16.44","20.72","44.24","6.73","7.27","48.07","0","0","-","0.00","100.00","13.86","82.56","0.964","17529"
"2014-10-30 - Bruins 3, Sabres 2","Buffalo Sabres","Limited ReportFull Report","52.816666666667","24.95","58.27","29.98","14.92","44.7","25.03","8.94","30.74","22.53","0.94","2.02","31.81","0.78","1.88","29.25","9.73","24.42","28.49","4.8","10.34","31.70","2.9","6.07","32.32","0.94","0","100.00","32.46","100.00","4.94","13.96","26.15","0","6.07","0.00","0","1.06","0.00","-","82.57","14.11","28.27","33.29","6.1","15.41","28.36","0","0.94","0.00","0.00","93.91","10.56","93.42","1.040","17477"
"2014-10-30 - Canadiens 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","52","51.36","37.31","57.92","39","27.82","58.36","26.26","19.83","56.97","1.93","2.03","48.82","2.06","1.45","58.63","28.3","22.5","55.72","11.42","8.27","57.99","5.82","5.08","53.38","0.94","1.01","48.24","16.18","80.12","17.03","14.04","54.82","8.95","7.12","55.70","0","1.02","0.00","0.00","85.63","18.37","14.4","56.06","10.31","7.55","57.75","0","0","-","0.00","100.00","7.36","89.78","0.971","18870"
"2014-10-30 - Coyotes 1, Panthers 2","Florida Panthers","Limited ReportFull Report","46.65","39.01","31.47","55.34","25.5","24.5","51.00","18.59","18.32","50.37","0.94","0","100.00","1.28","1.17","52.28","17.28","11.37","60.31","8.43","4.2","66.76","7.57","3.16","70.55","0.94","0","100.00","12.43","100.00","8.86","7.12","55.44","4.91","4.11","54.40","0","0","-","0.00","100.00","18.55","17.14","51.99","4.93","9.86","33.33","0","0","-","0.00","100.00","5.08","100.00","1.051","7691"
"2014-10-30 - Ducks 0, Blues 2","St Louis Blues","Limited ReportFull Report","46.1","48.23","34.55","58.26","38.2","26.18","59.33","25.89","19.45","57.10","1.93","0","100.00","1.87","1.49","55.69","19.05","18.07","51.33","7.8","6.05","56.33","6.95","5","58.16","0.94","0","100.00","13.54","100.00","11.41","11.89","48.98","7.04","7.07","49.88","0.94","0","100.00","13.39","100.00","25.5","14.03","64.51","11.92","6.44","64.92","0","0","-","0.00","100.00","7.46","100.00","1.075","16723"
"2014-10-30 - Flyers 3, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","43.033333333333","35.08","30.54","53.46","22.9","23.79","49.05","18.88","15.72","54.57","1.93","2.03","48.82","0.87","1.57","35.78","12.69","14.24","47.11","5.67","6.11","48.12","5.74","3.99","58.96","0.94","2.05","31.52","16.41","48.78","7.05","8.1","46.53","2.97","5.07","36.92","0.94","0","100.00","31.76","100.00","17.04","16.58","50.69","7.98","6.68","54.44","0","0","-","0.00","100.00","10.23","87.11","0.973","18642"
"2014-10-30 - Islanders 0, Avalanche 5","Colorado Avalanche","Limited ReportFull Report","43.716666666667","29.35","54.89","34.84","25.65","38.09","40.25","17.05","25.88","39.71","2.92","0","100.00","1.36","2.46","35.63","12.42","29.89","29.35","7.06","14.77","32.33","6.14","10.69","36.50","1.92","0","100.00","31.24","100.00","5.38","14.9","26.54","2.09","5.76","26.58","0","0","-","0.00","100.00","14.3","17.86","44.47","8.91","9.38","48.73","1.07","0","100.00","11.99","100.00","17.16","100.00","1.172","12892"
"2014-10-30 - Jets 1, Devils 2","New Jersey Devils","Limited ReportFull Report","53.666666666667","39.64","30.89","56.20","29.16","26.25","52.63","21.97","19.54","52.93","0.92","0","100.00","1.31","1.28","50.70","18.01","14.31","55.73","2.65","4.47","37.21","2.66","2.23","54.43","0.92","0","100.00","34.51","100.00","15.16","9.98","60.30","9.37","6.43","59.31","0","0","-","0.00","100.00","20.04","15.43","56.50","9.97","9.82","50.38","0","0","-","0.00","100.00","4.20","100.00","1.042","12897"
"2014-10-30 - Kings 0, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","41.7","26.91","38.31","41.26","21.05","27.12","43.70","15.8","21.48","42.38","0.99","0","100.00","1.31","1.17","52.87","17.41","9.7","64.22","5.99","4.01","59.92","5.05","3.95","56.08","0.96","0","100.00","19.10","100.00","11.67","5.55","67.77","9.19","4.87","65.36","0","0","-","0.00","100.00","5.43","24.29","18.27","0","10.48","0.00","0","0","-","-","100.00","6.24","100.00","1.062","18570"
"2014-10-30 - Sharks 3, Wild 4","Minnesota Wild","Limited ReportFull Report","54.916666666667","57.9","44.49","56.55","47.54","26.88","63.89","36.7","19.28","65.56","2.83","2.13","56.99","2.22","1.02","68.44","20.11","16.35","55.16","12.62","4.42","74.07","12.7","4.39","74.29","2.78","1.08","71.96","21.87","75.38","7.32","12.05","37.79","2.87","3.17","47.51","0","0","-","0.00","100.00","32.57","20.47","61.41","19.73","11.78","62.62","0","1.05","0.00","0.00","91.05","7.70","88.94","0.966","18633"
"2014-10-31 - Ducks 2, Stars 1","Dallas Stars","Limited ReportFull Report","39.4","34.57","28.72","54.62","24.5","20.21","54.79","16.07","14.84","51.98","0.92","0","100.00","1.34","1.28","51.08","19.7","18.22","51.95","10.18","4.42","69.74","7.45","4.39","62.90","0.92","0","100.00","12.32","100.00","9.4","13.78","40.56","3.84","7.29","34.53","0","0","-","0.00","100.00","10.95","6.31","63.44","3.59","2.12","62.96","0","0","-","0.00","100.00","5.75","100.00","1.057","15343"
"2014-10-31 - Kings 2, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","45.983333333333","43.78","27.04","61.82","32.69","22.21","59.54","25.22","15.81","61.47","1.98","1","66.40","2.4","1.17","67.30","26.47","8.55","75.59","9.94","4.9","66.95","9.04","4.84","65.16","1.97","1.02","65.81","21.75","78.86","16.85","3.58","82.46","10.36","0","100.00","0","0","-","0.00","-","10.97","14.32","43.37","4.26","8.81","32.61","0","0","-","0.00","100.00","7.87","93.65","1.015","20027"
"2014-10-31 - Maple Leafs 4, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","50.583333333333","35.63","42.97","45.33","25.72","32.64","44.07","21.49","27.11","44.22","0","3.15","0.00","1","1.77","36.07","14.02","15.52","47.46","4.33","11.1","28.05","4.32","11.07","28.10","0","3.2","0.00","0.00","71.08","9.54","4.56","67.66","5.49","2.14","71.93","0","0","-","0.00","100.00","18.27","19.66","48.17","11.6","13.07","47.03","0","0","-","0.00","100.00","0.00","88.36","0.884","14479"
"2014-10-31 - Predators 3, Flames 4","Calgary Flames","Limited ReportFull Report","55.933333333333","42.36","82.36","33.96","32.81","48.2","40.50","26.27","24.39","51.86","1.91","2.07","48.05","1.95","2.61","42.78","23.53","39.72","37.20","8.4","10.43","44.61","7.59","5.11","59.78","0.92","1.01","47.61","12.09","80.22","15.09","29.21","34.06","7.67","9.26","45.29","0","0","-","0.00","100.00","17.67","38.29","31.57","11.03","10.05","52.33","1.06","1.05","50.19","9.63","89.51","7.28","91.52","0.988","18505"
